<doc id="edoc_wd_1768-02-27" attrs="word" year="1768" month="02" day="27" corpus="1">
<head id="hl1">
Londen	w35
bey	w9003
dieser	w9004
Justitzstelle	w9005
habe	w9006
der	w9007
Samuel	w9008
und	w9009
Emanuel	w9010
Op=penheimerische	w9011
<g/>
=
Verlassenschaftsmassa	w9013
gerichtlich	w9014
verordneter	w9015
Curator	w9016
ad	w9017
lites	w9018
Dr	w9019
<g/>
.
Pruckner	w9021
mit	w9022
mehreren	w9023
angebracht	w9024
<g/>
,
was	w9026
massen	w9027
bey	w9028
der	w9029
Jud	w9030
Samuel	w9031
und	w9032
Emanuel	w9033
Oppenheimerischen	w9034
Cridä=massa	w9035
<g/>
=
eine	w9037
auf	w9038
die	w9039
k	w9040
<g/>
.
k	w9042
<g/>
.
in	w9044
der	w9045
Jud	w9046
Samuel	w9047
und	w9048
Emanuel	w9049
Oppenheimerischen	w9050
Verlassenschaftsab=handlungssache	w9051
<g/>
=
verordnete	w9053
Hofcommißion	w9054
lau=tende	w9055
<g/>
=
Stadtbancoobligation	w9057
d	w9058
<g/>
.
d	w9060
<g/>
.
20	w9062
<g/>
.
Septemb	w9064
<g/>
.
1751	w9066
<g/>
.
pr	w9068
<g/>
.
1000	w9070
<g/>
.
fl	w9072
<g/>
.
schon	w9074
vor	w9075
geraumer	w9076
Zeit	w9077
in	w9078
Verstoß	w9079
gerathen	w9080
wäre	w9081
<g/>
,
und	w9083
ohngeachtet	w9084
all	w9085
be=schehenen	w9086
<g/>
=
Nachsuchen	w9088
nicht	w9089
ausfindig	w9090
gemacht	w9091
werden	w9092
könnte	w9093
<g/>
;
damit	w9095
also	w9096
erwehnte	w9097
Obligation	w9098
durch	w9099
Affigirung	w9100
eines	w9101
gewöhnlichen	w9102
Valvaledicts	w9103
der	w9104
Ordnung	w9105
nach	w9106
amortisiret	w9107
und	w9108
dafür	w9109
eine	w9110
andere	w9111
dergleichen	w9112
ausgestellet	w9113
werden	w9114
mögte	w9115
<g/>
:
als	w9117
hat	w9118
oberwehnter	w9119
Oppenheimerischen	w9120
Massä	w9121
Curator	w9122
ad	w9123
lites	w9124
Dr	w9125
<g/>
.
Pruckner	w9127
wegen	w9128
dessen	w9129
Ausfertigung	w9130
um	w9131
die	w9132
Auflag	w9133
an	w9134
seine	w9135
Behörde	w9136
gebetten	w9137
<g/>
.
Gleichwie	w9139
nun	w9140
in	w9141
solches	w9142
des	w9143
Suppli=canten	w9144
<g/>
=
billiges	w9146
Anlangen	w9147
von	w9148
Rechts	w9149
wegen	w9150
solcher=gestalten	w9151
<g/>
=
gewilliget	w9153
worden	w9154
<g/>
,
daß	w9156
<g/>
,
wann	w9158
binnen	w9159
1	w9160
<g/>
.
Jahr	w9162
<g/>
,
9	w9164
<g/>
.
Wochen	w9166
und	w9167
3	w9168
<g/>
.
Tägen	w9170
von	w9171
Zeit	w9172
der	w9173
Affi=girung	w9174
<g/>
=
dieses	w9176
Edicts	w9177
anzurechnen	w9178
<g/>
,
zu	w9180
obiger	w9181
in	w9182
Verstoß	w9183
gerathen	w9184
auf	w9185
Eingangs	w9186
gemeldter	w9187
Hof=commißion	w9188
<g/>
=
lautenden	w9190
Stadtbancoobligation	w9191
d	w9192
<g/>
.
d	w9194
<g/>
.
20	w9196
<g/>
.
Sept	w9198
<g/>
.
1751	w9200
<g/>
.
pr	w9202
<g/>
.
1000	w9204
<g/>
.
fl	w9206
<g/>
.
sich	w9208
niemand	w9209
recht=lichen	w9210
<g/>
=
legitimiren	w9212
oder	w9213
solche	w9214
in	w9215
Originali	w9216
produ=ciren	w9217
<g/>
=
wurde	w9219
<g/>
,
selbe	w9221
alsdann	w9222
für	w9223
null	w9224
und	w9225
nichtig	w9226
gehalten	w9227
<g/>
,
folgsam	w9229
nach	w9230
Verfließung	w9231
bemeldten	w9232
Termins	w9233
mehrberührter	w9234
k	w9235
<g/>
.
k	w9237
<g/>
.
in	w9239
Samuel	w9240
und	w9241
Ema=nuel	w9242
<g/>
=
Oppenheimerischen	w9244
Verlassenschaftssach	w9245
ver=ordneten	w9246
<g/>
=
Hofcommißion	w9248
eine	w9249
neue	w9250
derley	w9251
Obli=gation	w9252
<g/>
=
auf	w9254
vorbesagte	w9255
Summa	w9256
ausgefertiget	w9257
und	w9258
zugestellet	w9259
werden	w9260
solle	w9261
<g/>
.
Welches	w9263
man	w9264
jedermän=niglich	w9265
<g/>
=
durch	w9267
dieses	w9268
offene	w9269
Edict	w9270
zur	w9271
Nachricht	w9272
hiemit	w9273
erinneren	w9274
wollen	w9275
</p>
<p id="p90">
Den	w9276
21ten	w9277
nächstkommenden	w9278
Monats	w9279
März	w9280
fruhe	w9281
um	w9282
10	w9283
<g/>
.
Uhr	w9285
wird	w9286
der	w9287
von	w9288
weyland	w9289
Frauen	w9290
Anna	w9291
Freyinn	w9292
v	w9293
<g/>
.
Reibnitz	w9295
<g/>
,
verwittibt	w9297
gewesenen	w9298
k	w9299
<g/>
.
k	w9301
<g/>
.
Obristwachtmeisterinn	w9303
seel	w9304
<g/>
.
ruckgelassene	w9306
zu	w9307
Oberlaa	w9308
nächst	w9309
Wien	w9310
liegende	w9311
<g/>
,
und	w9313
aus	w9314
einem	w9315
großen	w9316
Hof	w9317
<g/>
,
mehreren	w9319
schönen	w9320
Wohnzimmern	w9321
<g/>
,
nebst	w9323
Stallungen	w9324
<g/>
,
Wagenschupfen	w9326
<g/>
,
und	w9328
Holz=gewölb	w9329
<g/>
=
bestehende	w9331
<g/>
,
und	w9333
von	w9334
allen	w9335
Abgaben	w9336
<g/>
,
Rob=baten	w9338
<g/>
=
und	w9340
Einquartirungen	w9341
befreyte	w9342
sogenannte	w9343
Mahlerische	w9344
<g/>
,
oder	w9346
rothe	w9347
Hof	w9348
<g/>
,
nebst	w9350
dabey	w9351
be=findlichen	w9352
<g/>
=
großen	w9354
44	w9355
<g/>
.
Klafter	w9357
langen	w9358
<g/>
,
und	w9360
34	w9361
<g/>
.
deto	w9363
breiten	w9364
Obst	w9365
<g/>
=
und	w9367
zugleich	w9368
Ziergarten	w9369
<g/>
,
mit	w9371
dem	w9372
dazu	w9373
gehörigen	w9374
kleineren	w9375
Kuchelgärtel	w9376
<g/>
,
mit	w9378
oder	w9379
ohne	w9380
Meublen	w9381
<g/>
,
samt	w9383
einem	w9384
eben	w9385
zu	w9386
diesem	w9387
Haus	w9388
angehörigen	w9389
<g/>
,
und	w9391
in	w9392
2252	w9393
<g/>
.
Schritt	w9395
in	w9396
UmUmkreiß	w9397
<g/>
=
</p>
<p id="p91">
kreiß	w9399
bestehenden	w9400
Wäldel	w9401
licitando	w9402
dem	w9403
Meist=bietenden	w9404
<g/>
=
verkaufet	w9406
werden	w9407
<g/>
.
Es	w9409
haben	w9410
daher	w9411
alle	w9412
<g/>
,
so	w9414
diesen	w9415
Hof	w9416
an	w9417
sich	w9418
zu	w9419
bringen	w9420
Belieben	w9421
tragen	w9422
<g/>
,
an	w9424
ermeldten	w9425
Tag	w9426
sich	w9427
daselbst	w9428
einzufin=den	w9429
<g/>
=
<g/>
,
inzwischen	w9432
aber	w9433
so	w9434
jemand	w9435
solchen	w9436
Hof	w9437
un=ter	w9438
<g/>
=
der	w9440
Zeit	w9441
zu	w9442
sehen	w9443
verlangte	w9444
<g/>
,
wäre	w9446
sich	w9447
dies=falls	w9448
<g/>
=
bey	w9450
deren	w9451
<g/>
(
Titl	w9453
<g/>
.
<g/>
)
Freyherrl	w9456
<g/>
.
Herren	w9458
Erben	w9459
ihren	w9460
Bevollnmächtigten	w9461
<g/>
,
Herrn	w9463
Hofkriegsagenten	w9464
Peer	w9465
<g/>
,
in	w9467
der	w9468
Schauflergassen	w9469
im	w9470
Freyherrl	w9471
<g/>
.
von	w9473
Gudenusischen	w9474
Haus	w9475
im	w9476
2ten	w9477
Stock	w9478
des	w9479
mehreren	w9480
halber	w9481
anzumelden	w9482
<g/>
.
</p>
<p id="p92">
Künftigen	w9484
Dienstag	w9485
als	w9486
den	w9487
1	w9488
<g/>
.
März	w9490
<g/>
,
werden	w9492
Vormittag	w9493
von	w9494
9	w9495
<g/>
.
bis	w9497
12	w9498
<g/>
.
Nachmittag	w9500
von	w9501
3	w9502
<g/>
.
bis	w9504
6	w9505
<g/>
.
Uhr	w9507
auf	w9508
der	w9509
neuen	w9510
Wieden	w9511
bey	w9512
der	w9513
großen	w9514
Preß	w9515
im	w9516
ersten	w9517
Stock	w9518
verschiedene	w9519
Verlassen=schaftseffecten	w9520
<g/>
=
<g/>
,
als	w9523
Silber	w9524
<g/>
,
Mannskleider	w9526
<g/>
,
detto	w9528
Wäsch	w9529
<g/>
,
Spiegel	w9531
<g/>
,
Tisch	w9533
<g/>
,
Kästen	w9535
<g/>
,
Soffia	w9537
und	w9538
Sessel	w9539
<g/>
,
verschiedene	w9541
Mahlereyen	w9542
<g/>
,
Zinn	w9544
<g/>
,
Kupfer	w9546
und	w9547
Meßing	w9548
und	w9549
andere	w9550
Fahrnissen	w9551
licitando	w9552
verkauft	w9553
werden	w9554
<g/>
.
</p>
<p id="p93">
Es	w9556
wird	w9557
hiemit	w9558
dem	w9559
Publico	w9560
auf	w9561
Anverlangen	w9562
anerinnert	w9563
<g/>
,
daß	w9565
das	w9566
Tyrollerbrod	w9567
mit	w9568
candirten	w9569
Citronaten	w9570
und	w9571
Naranzini	w9572
<g/>
,
in	w9574
denen	w9575
bekannten	w9576
Preißsorten	w9577
nur	w9578
in	w9579
Monat	w9580
May	w9581
im	w9582
Baaderischen	w9583
Haus	w9584
im	w9585
3ten	w9586
Stock	w9587
auf	w9588
der	w9589
hohen	w9590
Brucken	w9591
zu	w9592
bekommen	w9593
seye	w9594
<g/>
,
wer	w9596
sodann	w9597
in	w9598
Sommerszeit	w9599
eines	w9600
anverlangt	w9601
<g/>
,
jederzeit	w9603
vorhero	w9604
solches	w9605
be=stellen	w9606
<g/>
=
muß	w9608
<g/>
.
</p>
<p id="p94">
Es	w9610
ist	w9611
ein	w9612
Reißschwimmer	w9613
auf	w9614
3	w9615
<g/>
.
Personen	w9617
<g/>
,
von	w9619
grauen	w9620
Plusch	w9621
gefütert	w9622
<g/>
,
auch	w9624
die	w9625
Sitzdecken	w9626
und	w9627
Bolster	w9628
von	w9629
Plusch	w9630
zu	w9631
verkaufen	w9632
<g/>
,
der	w9634
hiezu	w9635
ein	w9636
Belieben	w9637
traget	w9638
<g/>
,
kann	w9640
sich	w9641
in	w9642
dem	w9643
Arsenal	w9644
beym	w9645
Satlermeister	w9646
anmelden	w9647
<g/>
.
</p>
<p id="p95">
Wir	w9649
Burgermeister	w9650
und	w9651
Rath	w9652
der	w9653
Stadt	w9654
Wien	w9655
<g/>
,
geben	w9657
hiemit	w9658
jedermann	w9659
zu	w9660
vernehmen	w9661
<g/>
:
Es	w9663
sey	w9664
der	w9665
Hr	w9666
<g/>
.
Joseph	w9668
Albrecht	w9669
<g/>
,
des	w9671
außeren	w9672
Raths	w9673
<g/>
,
und	w9675
behauster	w9676
Burger	w9677
allhier	w9678
<g/>
,
mit	w9680
Tod	w9681
abgegan=gen	w9682
<g/>
=
und	w9684
daher	w9685
um	w9686
mit	w9687
der	w9688
künftigen	w9689
Verlaß=senschaftsabhandlung	w9690
<g/>
=
sicher	w9692
vorgehen	w9693
zu	w9694
können	w9695
<g/>
,
für	w9697
nothwendig	w9698
befunden	w9699
worden	w9700
<g/>
,
diejenigen	w9702
vor=zuladen	w9703
<g/>
=
<g/>
,
und	w9706
anzuhören	w9707
<g/>
,
welche	w9709
an	w9710
diese	w9711
Ver=lassenschaft	w9712
<g/>
=
einige	w9714
Ansprüche	w9715
und	w9716
Forderungen	w9717
haben	w9718
möchten	w9719
<g/>
.
Da	w9721
wir	w9722
nun	w9723
entschlossen	w9724
sind	w9725
<g/>
,
eben	w9727
diese	w9728
Sprüche	w9729
und	w9730
Forderungen	w9731
an	w9732
dem	w9733
ei=gens	w9734
<g/>
=
<g/>
,
und	w9737
zwar	w9738
für	w9739
das	w9740
erste	w9741
<g/>
=
und	w9743
letztemal	w9744
hie=zu	w9745
<g/>
=
bestimmten	w9747
Tag	w9748
<g/>
,
nämlich	w9750
den	w9751
20	w9752
<g/>
.
des	w9754
Monats	w9755
April	w9756
dies	w9757
Jahrs	w9758
<g/>
,
oder	w9760
da	w9761
wir	w9762
diesen	w9763
Tag	w9764
ande=rer	w9765
<g/>
=
Verhindernissen	w9767
halber	w9768
nicht	w9769
zu	w9770
Rath	w9771
sassen	w9772
<g/>
,
den	w9774
nächst	w9775
darauf	w9776
folgenden	w9777
Rathstag	w9778
fruhe	w9779
um	w9780
8	w9781
<g/>
.
Uhr	w9783
zu	w9784
hören	w9785
<g/>
,
und	w9787
zu	w9788
vernehmen	w9789
<g/>
.
So	w9791
haben	w9792
alle	w9793
jene	w9794
<g/>
,
welche	w9796
an	w9797
des	w9798
Hrn	w9799
<g/>
.
Joseph	w9801
Albrecht	w9802
seel	w9803
<g/>
.
Verlassenschaft	w9805
eine	w9806
rechtmäßige	w9807
Forderung	w9808
<g/>
,
es	w9810
sey	w9811
um	w9812
Erbschaft	w9813
<g/>
,
Schuld	w9815
<g/>
,
oder	w9817
anderer	w9818
UrUrsachen	w9819
<g/>
=
</p>
<p id="p96">
sachen	w9822
willen	w9823
<g/>
,
zu	w9825
haben	w9826
glauben	w9827
<g/>
,
den	w9829
bestimmten	w9830
Tag	w9831
selbst	w9832
persöhnlich	w9833
<g/>
,
oder	w9835
durch	w9836
einen	w9837
hinlänglich	w9838
versehenen	w9839
Gewalttrager	w9840
so	w9841
gewiß	w9842
vor	w9843
uns	w9844
zu	w9845
er=scheinen	w9846
<g/>
=
<g/>
,
sich	w9849
behörig	w9850
zu	w9851
legitimiren	w9852
<g/>
,
und	w9854
ihre	w9855
Anspruche	w9856
und	w9857
Forderungen	w9858
darzuthun	w9859
<g/>
,
als	w9861
im	w9862
widrigen	w9863
Falle	w9864
auf	w9865
die	w9866
ausbleibenden	w9867
<g/>
,
oder	w9869
nicht	w9870
behörig	w9871
liquidirenden	w9872
Erben	w9873
<g/>
,
Glaubigere	w9875
<g/>
,
und	w9877
Prätendenten	w9878
<g/>
,
keine	w9880
Rucksicht	w9881
genommen	w9882
<g/>
,
mit	w9884
der	w9885
Abhandlung	w9886
und	w9887
Vertheilung	w9888
des	w9889
Verlassen=schaftsguts	w9890
<g/>
=
von	w9892
Amts	w9893
wegen	w9894
vorgegangen	w9895
<g/>
,
und	w9897
dasselbe	w9898
den	w9899
etwa	w9900
vorkommenden	w9901
Erben	w9902
unbedenk=lich	w9903
<g/>
=
überlassen	w9905
werden	w9906
würde	w9907
<g/>
.
</p>
<p id="p97">
Wir	w9909
Burgermeister	w9910
und	w9911
Rath	w9912
der	w9913
Stadt	w9914
Wien	w9915
<g/>
,
geben	w9917
hiemit	w9918
dem	w9919
Joseph	w9920
Pißinger	w9921
<g/>
,
behausten	w9923
Bur=ger	w9924
<g/>
=
allhier	w9926
<g/>
,
zu	w9928
vernehmen	w9929
<g/>
:
Es	w9931
habe	w9932
bey	w9933
uns	w9934
der	w9935
Lorenz	w9936
Pröll	w9937
wider	w9938
ihm	w9939
Pißinger	w9940
über	w9941
die	w9942
bereits	w9943
in	w9944
ordine	w9945
bewürkte	w9946
Schätzung	w9947
seiner	w9948
in	w9949
der	w9950
Leo=poldstadt	w9951
<g/>
=
liegenden	w9953
Behausung	w9954
nun	w9955
auch	w9956
um	w9957
die	w9958
Licitirung	w9959
desselben	w9960
angelanget	w9961
<g/>
.
Da	w9963
nun	w9964
hierauf	w9965
den	w9966
12	w9967
<g/>
.
dies	w9969
der	w9970
Beschaid	w9971
des	w9972
Jnhalts	w9973
ergangen	w9974
ist	w9975
<g/>
:
Fiat	w9977
Licitirung	w9978
<g/>
,
doch	w9980
dessen	w9981
vorher	w9982
zu	w9983
erin=nern	w9984
<g/>
=
<g/>
,
wofern	w9987
nichts	w9988
einkommen	w9989
<g/>
.
So	w9991
hat	w9992
man	w9993
ihm	w9994
Eingangs	w9995
gedachten	w9996
Pißinger	w9997
<g/>
(
dessen	w9999
Aufent=halt	w10000
<g/>
=
derzeit	w10002
unbekannt	w10003
ist	w10004
<g/>
)
ein	w10006
solches	w10007
durch	w10008
ge=genwärtiges	w10009
<g/>
=
Edict	w10011
hiemit	w10012
kund	w10013
<g/>
,
und	w10015
zu	w10016
wissen	w10017
machen	w10018
wollen	w10019
<g/>
.
Wien	w10021
den	w10022
22	w10023
<g/>
.
Febr	w10025
<g/>
.
1768	w10027
<g/>
.
</p>
<p id="p98">
Obristhofmarschall	w10029
ꝛc	w10030
<g/>
.
ꝛc	w10032
<g/>
.
</p>
<p id="p99">
Geben	w10034
mit	w10035
gegenwärtig	w10036
offenem	w10037
Edict	w10038
jeder=männiglich	w10039
<g/>
=
<g/>
,
sowohl	w10042
An	w10043
<g/>
=
als	w10045
Abwesenden	w10046
<g/>
,
welche	w10048
an	w10049
der	w10050
verstorbenen	w10051
Reichshofrathsagentin	w10052
Mariä	w10053
Annä	w10054
Reginä	w10055
von	w10056
Schlösser	w10057
Verlassenschaft	w10058
quo-cunque	w10059
<g/>
-
titulo	w10061
einige	w10062
Sprüche	w10063
und	w10064
Anforderung	w10065
haben	w10066
<g/>
,
kund	w10068
und	w10069
zu	w10070
wissen	w10071
<g/>
:
Es	w10073
haben	w10074
Se	w10075
<g/>
.
Röm	w10077
<g/>
.
kaiserl	w10079
<g/>
.
Majestät	w10081
ꝛc	w10082
<g/>
.
über	w10084
das	w10085
von	w10086
denen	w10087
von	w10088
Schlösserischen	w10089
Töchtern	w10090
beschehene	w10091
Ansuchen	w10092
al=lergnädigst	w10093
<g/>
=
zu	w10095
befehlen	w10096
geruhet	w10097
<g/>
,
daß	w10099
die	w10100
samment=liche	w10101
<g/>
=
Glaubigere	w10103
der	w10104
abgelebten	w10105
k	w10106
<g/>
.
k	w10108
<g/>
.
Reichshof=rathsagentin	w10110
<g/>
=
von	w10112
Schlösser	w10113
mittels	w10114
gewöhnlicher	w10115
Valvaledicten	w10116
den	w10117
Reichsgesetzen	w10118
gemaß	w10119
vor	w10120
Dero	w10121
kaiserl	w10122
<g/>
.
Reichshofrathe	w10124
zu	w10125
Anmeldung	w10126
und	w10127
Liqui=dirung	w10128
<g/>
=
ihrer	w10130
an	w10131
derselben	w10132
Verlassenschaft	w10133
haben=den	w10134
<g/>
=
Sprüche	w10136
einberuffen	w10137
werden	w10138
sollen	w10139
<g/>
.
Sol=chemnach	w10141
<g/>
=
wird	w10143
allen	w10144
und	w10145
jeden	w10146
<g/>
,
welchen	w10148
an	w10149
ob=ermeldter	w10150
<g/>
=
kais	w10152
<g/>
.
Reichshofrathsagentin	w10154
von	w10155
Schlös=ser	w10156
<g/>
=
Verlassenschaft	w10158
ex	w10159
quocunque	w10160
demum	w10161
capi-te	w10162
<g/>
-
einige	w10164
Sprüche	w10165
oder	w10166
Anforderungen	w10167
haben	w10168
<g/>
,
oder	w10170
zu	w10171
haben	w10172
vermeinen	w10173
<g/>
,
hiemit	w10175
anbefohlen	w10176
<g/>
,
daß	w10178
sie	w10179
von	w10180
Zeit	w10181
der	w10182
Affigirung	w10183
gegenwärtigen	w10184
Edicts	w10185
bin=nen	w10186
<g/>
=
2	w10188
<g/>
.
Monaten	w10190
ihre	w10191
Forderungen	w10192
bey	w10193
dem	w10194
hoch=preyslich	w10195
<g/>
=
kaiserl	w10197
<g/>
.
Reichshofrathe	w10199
alsogewiß	w10200
anbrin=gen	w10201
<g/>
=
<g/>
,
auch	w10204
zulänglich	w10205
bescheinigen	w10206
<g/>
,
wo	w10208
im	w10209
widri=gen	w10210
<g/>
=
sie	w10212
weiters	w10213
nicht	w10214
gehöret	w10215
<g/>
,
ihnen	w10217
das	w10218
ewige	w10219
Stillschweigen	w10220
auferleget	w10221
<g/>
,
und	w10223
denen	w10224
ruckgelasse=nen	w10225
<g/>
=
von	w10227
Schlösserischen	w10228
Töchtern	w10229
diese	w10230
mütterliche	w10231
Verlassenschaft	w10232
frey	w10233
und	w10234
ungehindert	w10235
verabfolget	w10236
werden	w10237
wurde	w10238
<g/>
.
Wornach	w10240
sich	w10241
demnach	w10242
ein	w10243
jeder	w10244
</p>
<p id="p100">
von	w10245
Schlösserischer	w10246
Glaubiger	w10247
behörig	w10248
zu	w10249
achten	w10250
<g/>
,
und	w10252
vor	w10253
Schaden	w10254
zu	w10255
hütten	w10256
wissen	w10257
wird	w10258
<g/>
.
Wien	w10260
den	w10261
15	w10262
<g/>
.
Febr	w10264
<g/>
.
1768	w10266
<g/>
.
</p>
<p id="p101">
Wir	w10268
Burgermeister	w10269
und	w10270
Rath	w10271
der	w10272
Stadt	w10273
Wien	w10274
<g/>
,
geben	w10276
hiemir	w10277
jedermann	w10278
zu	w10279
vernehmen	w10280
<g/>
:
es	w10282
sey	w10283
der	w10284
Philipp	w10285
Wolfer	w10286
gewester	w10287
burgerl	w10288
<g/>
.
Zeugmacher	w10290
all=hier	w10291
<g/>
=
mit	w10293
Todt	w10294
abgegangen	w10295
<g/>
,
und	w10297
daher	w10298
um	w10299
der	w10300
künftigen	w10301
Verlassenschaftsabhandlung	w10302
sicher	w10303
vor=gehen	w10304
<g/>
=
zu	w10306
können	w10307
<g/>
,
für	w10309
nothwendig	w10310
befunden	w10311
wor=den	w10312
<g/>
=
<g/>
,
diejenigen	w10315
vorzuladen	w10316
<g/>
,
und	w10318
anzuhören	w10319
wel=che	w10320
<g/>
=
an	w10322
diese	w10323
Verlassenschaft	w10324
einige	w10325
Sprüche	w10326
und	w10327
Forderungen	w10328
haben	w10329
möchten	w10330
<g/>
.
Da	w10332
wir	w10333
nun	w10334
ent=schlossen	w10335
<g/>
=
sind	w10337
eben	w10338
diese	w10339
Sprüche	w10340
und	w10341
Foderungen	w10342
an	w10343
dem	w10344
eigens	w10345
<g/>
,
und	w10347
zwar	w10348
für	w10349
das	w10350
erste	w10351
<g/>
,
und	w10353
letz=temal	w10354
<g/>
=
hiezu	w10356
bestimmten	w10357
Tag	w10358
nämlich	w10359
den	w10360
26	w10361
<g/>
.
des	w10363
Monats	w10364
März	w10365
dies	w10366
Jahrs	w10367
<g/>
,
oder	w10369
da	w10370
wir	w10371
diesen	w10372
Tag	w10373
anderer	w10374
Verhindernissen	w10375
halber	w10376
nicht	w10377
zu	w10378
Rath	w10379
säßen	w10380
<g/>
,
den	w10382
nächst	w10383
darauf	w10384
folgenden	w10385
Raths=tag	w10386
<g/>
=
fruh	w10388
um	w10389
8	w10390
<g/>
.
Uhr	w10392
zu	w10393
hören	w10394
<g/>
,
und	w10396
zu	w10397
vernehmen	w10398
<g/>
.
So	w10400
haben	w10401
alle	w10402
jene	w10403
<g/>
,
welche	w10405
an	w10406
des	w10407
Philipp	w10408
Wol=fer	w10409
<g/>
=
sel	w10411
<g/>
.
Verlassenschaft	w10413
eine	w10414
rechtmäßige	w10415
Forderung	w10416
<g/>
,
es	w10418
sey	w10419
um	w10420
Erbschaft	w10421
<g/>
,
Schuld	w10423
<g/>
,
oder	w10425
anderer	w10426
Ur=sachen	w10427
<g/>
=
willen	w10429
zu	w10430
haben	w10431
glauben	w10432
<g/>
,
den	w10434
bestimmten	w10435
Tag	w10436
selbst	w10437
persönlich	w10438
<g/>
,
oder	w10440
durch	w10441
einen	w10442
hinläglich	w10443
versehenen	w10444
Gewalttrager	w10445
so	w10446
gwis	w10447
vor	w10448
uns	w10449
zu	w10450
er=scheinen	w10451
<g/>
=
<g/>
,
und	w10454
ihre	w10455
Ansprüche	w10456
und	w10457
Forderungen	w10458
darzuthun	w10459
<g/>
,
als	w10461
im	w10462
widrigen	w10463
Falle	w10464
auf	w10465
die	w10466
aus=bleibenden	w10467
<g/>
=
<g/>
,
oder	w10470
nicht	w10471
behörig	w10472
liquidirenden	w10473
Er=ben	w10474
<g/>
=
<g/>
,
Glaubigere	w10477
und	w10478
Prätendenten	w10479
keine	w10480
Ruck=sicht	w10481
<g/>
=
genommen	w10483
mit	w10484
der	w10485
Abhandlung	w10486
und	w10487
Ver=theilung	w10488
<g/>
=
des	w10490
Verlassenschaftsguts	w10491
von	w10492
Amts	w10493
we=gen	w10494
<g/>
=
vorgegangen	w10496
<g/>
,
und	w10498
dasselbe	w10499
den	w10500
etwann	w10501
vor=kommenden	w10502
<g/>
=
Erben	w10504
unbedenklich	w10505
überlassen	w10506
wer=den	w10507
<g/>
=
wurde	w10509
<g/>
.
</p>
<p id="p102">
Wir	w10511
Burgermeister	w10512
und	w10513
Rath	w10514
der	w10515
Stadt	w10516
Wien	w10517
<g/>
,
geben	w10519
hiemit	w10520
denen	w10521
so	w10522
es	w10523
zu	w10524
wissen	w10525
nöthig	w10526
<g/>
,
zu	w10528
ver=nehmen	w10529
<g/>
=
<g/>
:
Es	w10532
haben	w10533
uns	w10534
die	w10535
über	w10536
des	w10537
Michael	w10538
Was=serburger	w10539
<g/>
=
behaust	w10541
burgerl	w10542
<g/>
.
Rothgärbermeisters	w10544
auf	w10545
der	w10546
Wieden	w10547
allhier	w10548
<g/>
,
und	w10550
dessen	w10551
Ehewirthin	w10552
The=resia	w10553
<g/>
=
beeder	w10555
sel	w10556
<g/>
.
nachgelassenen	w10558
Jntestaterben	w10559
ge=richtl	w10560
<g/>
=
<g/>
.
verordneten	w10563
Gerhaben	w10564
angezeiget	w10565
<g/>
,
daß	w10567
in	w10568
der	w10569
Wasserburgerischen	w10570
Verlassenschaft	w10571
5	w10572
<g/>
.
bereits	w10574
vor	w10575
10	w10576
<g/>
.
Jahren	w10578
von	w10579
einem	w10580
ihnen	w10581
unbekannten	w10582
schlesingerischen	w10583
Leinwathhandler	w10584
um	w10585
60	w10586
<g/>
.
fl	w10588
<g/>
.
ver=setzte	w10590
<g/>
=
Stuck	w10592
Leinwath	w10593
<g/>
,
und	w10595
1	w10596
<g/>
.
Stuck	w10598
Servieter	w10599
gefunden	w10600
worden	w10601
wären	w10602
<g/>
,
um	w10604
welche	w10605
sich	w10606
aber	w10607
bis	w10608
nun	w10609
niemand	w10610
gemeldet	w10611
hätte	w10612
<g/>
;
da	w10614
nun	w10615
diese	w10616
Waaren	w10617
durch	w10618
längeres	w10619
Aufbehalten	w10620
immer	w10621
schlech=ter	w10622
<g/>
=
werden	w10624
müste	w10625
<g/>
,
so	w10627
hätten	w10628
sie	w10629
für	w10630
nöthig	w10631
befun=den	w10632
<g/>
=
<g/>
,
solche	w10635
durch	w10636
zwey	w10637
burgerl	w10638
<g/>
.
Leinwathhänd=ler	w10640
<g/>
=
schätzen	w10642
zu	w10643
lassen	w10644
<g/>
,
und	w10646
wären	w10647
sodann	w10648
die	w10649
sämt=liche	w10650
<g/>
=
6	w10652
<g/>
.
Stuck	w10654
zusammen	w10655
auf	w10656
152	w10657
<g/>
.
fl	w10659
<g/>
.
taxiret	w10661
wor=den	w10662
<g/>
=
<g/>
.
Und	w10665
sie	w10666
wollten	w10667
nun	w10668
gebetten	w10669
haben	w10670
diese	w10671
Waaren	w10672
bey	w10673
einer	w10674
öffentlichen	w10675
Licitation	w10676
zu	w10677
ver=kauffen	w10678
<g/>
=
<g/>
.
Da	w10681
wir	w10682
nun	w10683
für	w10684
nothwendig	w10685
befunden	w10686
haben	w10687
den	w10688
Eigenthumer	w10689
dieser	w10690
Waaren	w10691
vorläuvorläufig	w10692
<g/>
=
</p>
<p id="p103">
fig	w10695
zu	w10696
vernehmen	w10697
<g/>
,
und	w10699
weil	w10700
er	w10701
sowohl	w10702
dem	w10703
Na=men	w10704
<g/>
=
als	w10706
auch	w10707
seines	w10708
Aufenthalts	w10709
halber	w10710
unbe=kannt	w10711
<g/>
=
ist	w10713
<g/>
,
ihn	w10715
durch	w10716
gegewärtigen	w10717
