<doc id="edoc_wd_1792-03-10" attrs="word" year="1792" month="03" day="10" corpus="1">
<head id="hl1">
Jnländische	w25
Prag	w7747
ihren	w7748
Weg	w7749
nehmen	w7750
werden	w7751
<g/>
,
nicht	w7753
</p>
<p id="p74">
nur	w7754
allein	w7755
mehr	w7756
<g/>
,
als	w7758
vier	w7759
Posten	w7760
Wegs	w7761
erspa=ren	w7762
<g/>
=
<g/>
,
sondern	w7765
durchaus	w7766
auf	w7767
den	w7768
drey	w7769
neu	w7770
errich=teten	w7771
<g/>
=
Stationen	w7773
eine	w7774
best	w7775
hergestellte	w7776
Strasse	w7777
antreffen	w7778
werden	w7779
<g/>
.
Auch	w7781
für	w7782
alle	w7783
aus	w7784
dem	w7785
Di=strickte	w7786
<g/>
=
Zwettel	w7788
nach	w7789
Oberösterreich	w7790
<g/>
,
und	w7792
in	w7793
das	w7794
römische	w7795
Reich	w7796
reisende	w7797
Partheyen	w7798
<g/>
,
zeigt	w7800
sich	w7801
hiedurch	w7802
ein	w7803
bequemerer	w7804
Weg	w7805
<g/>
,
da	w7807
sie	w7808
statt	w7809
dem	w7810
<g/>
,
daß	w7812
sie	w7813
vormals	w7814
gebürgigt	w7815
ungemachten	w7816
Land=weg	w7817
<g/>
=
nach	w7819
Linz	w7820
fahren	w7821
müßten	w7822
<g/>
,
nun	w7824
mehr	w7825
von	w7826
Zwettel	w7827
aus	w7828
über	w7829
Gutenbrunn	w7830
<g/>
,
Peckstall	w7832
<g/>
,
Lubereck	w7834
<g/>
,
sogleich	w7836
nach	w7837
Kemmelbach	w7838
mittelst	w7839
der	w7840
Post	w7841
kommen	w7842
können	w7843
<g/>
,
dabey	w7845
beständig	w7846
an	w7847
der	w7848
gemachten	w7849
Straffe	w7850
sich	w7851
befinden	w7852
<g/>
,
wegen	w7854
der	w7855
guten	w7856
postmäßigen	w7857
Bedienung	w7858
nichts	w7859
werden	w7860
zu	w7861
besorgen	w7862
haben	w7863
<g/>
,
und	w7865
noch	w7866
über	w7867
dies	w7868
gegen	w7869
den	w7870
vormalig	w7871
Chausseemäßigen	w7872
Weg	w7873
auf	w7874
zwo	w7875
Po=sten	w7876
<g/>
=
ersparen	w7878
<g/>
,
welcher	w7880
Vortheil	w7881
auch	w7882
für	w7883
alle	w7884
aus	w7885
den	w7886
Viertel	w7887
Ober	w7888
Wiener	w7889
Wald	w7890
<g/>
(
beson=ders	w7892
<g/>
=
die	w7894
Eisen	w7895
und	w7896
Proviantmärkte	w7897
betreffend	w7898
<g/>
)
nach	w7900
Zwetel	w7901
<g/>
,
und	w7903
die	w7904
dortigen	w7905
Gegenden	w7906
rei=sende	w7907
<g/>
=
Partheyen	w7909
hier	w7910
auf	w7911
eine	w7912
ähnliche	w7913
Art	w7914
ein=tritt	w7915
<g/>
=
<g/>
.
Nachträglich	w7918
findet	w7919
man	w7920
anzumerken	w7921
nö=thig	w7922
<g/>
=
<g/>
,
daß	w7925
die	w7926
Poststazion	w7927
Lubereck	w7928
mittelst	w7929
ei=ner	w7930
<g/>
=
weiteren	w7932
allerhöchsten	w7933
Hofentschliessung	w7934
die	w7935
Gerechtigkeit	w7936
besitze	w7937
<g/>
,
von	w7939
da	w7940
aus	w7941
sowohl	w7942
nach	w7943
Krems	w7944
<g/>
,
als	w7946
St	w7947
<g/>
.
Pölten	w7949
und	w7950
Kemmelbach	w7951
di=rekte	w7952
<g/>
=
die	w7954
Ritte	w7955
verführen	w7956
zu	w7957
därfen	w7958
<g/>
,
wobey	w7960
man	w7961
zugleich	w7962
Gelegenheit	w7963
findet	w7964
anzumerken	w7965
<g/>
,
daß	w7967
jeder	w7968
von	w7969
Lubereck	w7970
nach	w7971
St	w7972
<g/>
.
Pölten	w7974
und	w7975
Kemmelbach	w7976
führende	w7977
Passagier	w7978
unentgeltlich	w7979
über	w7980
die	w7981
Donau	w7982
geführet	w7983
wird	w7984
<g/>
.
</p>
<head id="hl19">
Nachricht	w7986
<g/>
.
</head>
<p id="p75">
Von	w7988
dem	w7989
Magistrate	w7990
der	w7991
k	w7992
<g/>
.
k	w7994
<g/>
.
landesfürstl	w7996
<g/>
.
Hauptstadt	w7998
Linz	w7999
in	w8000
Ni	w8001
<g/>
.
Oe	w8003
<g/>
.
ob	w8005
der	w8006
Ens	w8007
wird	w8008
hiemit	w8009
allen	w8010
Herren	w8011
Niederlegern	w8012
<g/>
,
Handels=männern	w8014
<g/>
=
<g/>
,
privil	w8017
<g/>
.
und	w8019
nichtprivilegirtn	w8020
Fa=briken	w8021
<g/>
=
<g/>
,
Fabrikanten	w8024
und	w8025
überhaupt	w8026
allen	w8027
Fie=ranten	w8028
<g/>
=
<g/>
,
welche	w8031
die	w8032
hiesigen	w8033
2	w8034
Jahrmärkte	w8035
mit	w8036
ihren	w8037
Waaren	w8038
besuchen	w8039
<g/>
,
bekannt	w8041
gemacht	w8042
<g/>
:
daß	w8044
gemäß	w8045
der	w8046
von	w8047
der	w8048
hierländigen	w8049
hochlöbl	w8050
<g/>
.
Re=gierung	w8052
<g/>
=
herabgelangten	w8054
Bestättigung	w8055
zu	w8056
Hin=danhaltung	w8057
<g/>
=
alles	w8059
Unfugs	w8060
<g/>
,
und	w8062
Beybehaltung	w8063
guter	w8064
Ordnung	w8065
<g/>
,
denselben	w8067
aller	w8068
Kauf	w8069
und	w8070
Ver=kauf	w8071
<g/>
=
der	w8073
Waaren	w8074
vor	w8075
den	w8076
mittels	w8077
der	w8078
Glocke	w8079
angezeigten	w8080
wirklichen	w8081
Anfang	w8082
des	w8083
jedesmal	w8084
durch	w8085
die	w8086
den	w8087
30	w8088
<g/>
.
April	w8090
1753	w8091
ergangene	w8092
aller=höchste	w8093
<g/>
=
Verordnung	w8095
auf	w8096
14	w8097
Täge	w8098
bestimt	w8099
hie=sigen	w8100
<g/>
=
Oster	w8102
<g/>
=
und	w8104
Bartholomäimarkt	w8105
dergestalt	w8106
verbothen	w8107
sey	w8108
<g/>
,
daß	w8110
von	w8111
jedem	w8112
<g/>
,
der	w8114
sich	w8115
in	w8116
einer	w8117
Ueberschreitung	w8118
dieses	w8119
Verbots	w8120
heimlich	w8121
oder	w8122
öffentlich	w8123
betretten	w8124
läßt	w8125
<g/>
,
jedesmal	w8127
zu	w8128
Erlegung	w8129
einer	w8130
Geldstrafe	w8131
von	w8132
50	w8133
fl	w8134
<g/>
.
unnachsichtlich	w8136
ver=halten	w8137
<g/>
=
werden	w8139
würde	w8140
<g/>
.
Wornach	w8142
sich	w8143
also	w8144
die=selbe	w8145
<g/>
=
zu	w8147
achten	w8148
<g/>
,
und	w8150
künftig	w8151
zu	w8152
benehmen	w8153
ha=ben	w8154
<g/>
=
<g/>
.
Linz	w8157
den	w8158
1	w8159
<g/>
.
März	w8161
1792	w8162
<g/>
.
</p>
<head id="hl20">
Nachricht	w8165
<g/>
.
</head>
<p id="p76">
Unterzeichneter	w8167
macht	w8168
einem	w8169
hohen	w8170
Adel	w8171
<g/>
,
und	w8173
verehrungswürdigen	w8174
Publikum	w8175
bekannt	w8176
<g/>
,
daß	w8178
er	w8179
mit	w8180
gnädigen	w8181
Erlaubniß	w8182
der	w8183
hohen	w8184
ni	w8185
<g/>
.
öst	w8187
<g/>
.
Landesregierung	w8189
<g/>
,
mit	w8191
Begnehmigung	w8192
der	w8193
löbl	w8194
<g/>
.
medizinischen	w8196
Fakultät	w8197
<g/>
,
der	w8199
Polizeyober=direkzion	w8200
<g/>
=
<g/>
,
und	w8203
des	w8204
hiesigen	w8205
Stadtmagistrats	w8206
ei=ne	w8207
<g/>
=
öffentliche	w8209
Wach	w8210
<g/>
=
und	w8212
Krankenwärterstube	w8213
für	w8214
ganz	w8215
Wien	w8216
männlich	w8217
und	w8218
weiblichen	w8219
Ge=schlechts	w8220
<g/>
=
errichtet	w8222
habe	w8223
<g/>
,
aus	w8225
welcher	w8226
taugliche	w8227
<g/>
,
abgerichtete	w8229
<g/>
,
und	w8231
besonders	w8232
vertraute	w8233
Kran=kenwärter	w8234
<g/>
=
<g/>
=
und	w8237
Krankenwärterinen	w8238
auf	w8239
Verlan=gen	w8240
<g/>
=
abgegeben	w8242
werden	w8243
<g/>
.
Der	w8245
eines	w8246
Kranken=wärters	w8247
<g/>
=
<g/>
,
oder	w8250
einer	w8251
Krankenwärterin	w8252
benöthigte	w8253
Patient	w8254
beliebe	w8255
nur	w8256
seinen	w8257
Wohnungsort	w8258
in	w8259
die	w8260
öffentliche	w8261
Stube	w8262
durch	w8263
jemand	w8264
zu	w8265
schicken	w8266
<g/>
,
wo	w8268
alsdann	w8269
die	w8270
weitere	w8271
Vorkehrung	w8272
von	w8273
dem	w8274
Un=ternehmer	w8275
<g/>
=
getroffen	w8277
<g/>
,
und	w8279
jedermann	w8280
mit	w8281
taug=lichen	w8282
<g/>
=
Personen	w8284
versehen	w8285
werden	w8286
wird	w8287
<g/>
.
Für	w8289
Tag	w8290
und	w8291
Nacht	w8292
ist	w8293
die	w8294
Bezahlung	w8295
an	w8296
einen	w8297
Kran=kenwärter	w8298
<g/>
=
beyderley	w8300
Geschlechts	w8301
bey	w8302
denen	w8303
des	w8304
ersten	w8305
Ranges	w8306
1	w8307
fl	w8308
<g/>
.
<g/>
,
von	w8311
denen	w8312
der	w8313
mittlern	w8314
Klasse	w8315
hingegen	w8316
40	w8317
kr	w8318
<g/>
.
<g/>
,
und	w8321
wird	w8322
solcher	w8323
Be=trag	w8324
<g/>
=
dem	w8326
Unternehmer	w8327
mit	w8328
dem	w8329
Beysatze	w8330
ab=gereicht	w8331
<g/>
=
<g/>
,
daß	w8334
jeder	w8335
Kranke	w8336
sich	w8337
gefälligst	w8338
äussern	w8339
möchte	w8340
<g/>
,
in	w8342
was	w8343
für	w8344
eine	w8345
von	w8346
diesen	w8347
beyden	w8348
Klassen	w8349
derselbe	w8350
gesetzt	w8351
werden	w8352
wolle	w8353
<g/>
.
Er	w8355
selbst	w8356
aber	w8357
wird	w8358
täglich	w8359
jedem	w8360
dienststehenden	w8361
Kran=kenwärter	w8362
<g/>
=
gehörig	w8364
nachsehen	w8365
<g/>
,
damit	w8367
Pflicht	w8368
und	w8369
Schuldigkeit	w8370
nicht	w8371
verabsäumet	w8372
werde	w8373
<g/>
,
schmei=chelt	w8375
<g/>
=
sich	w8377
eines	w8378
gnädigen	w8379
Zuspruchs	w8380
<g/>
,
und	w8382
ver=spricht	w8383
<g/>
=
zugleich	w8385
<g/>
,
allen	w8387
Fleiß	w8388
und	w8389
Thätigkeit	w8390
an=zuwenden	w8391
<g/>
=
<g/>
,
um	w8394
sich	w8395
allgemeine	w8396
Zufriedenheit	w8397
zu	w8398
erwerben	w8399
<g/>
.
</p>
<p id="p77">
Andreas	w8401
Hübner	w8402
<g/>
,
Mediziner	w8404
<g/>
,
und	w8406
Unternehmer	w8407
der	w8408
privil	w8409
<g/>
.
Wach	w8411
und	w8412
Kran=kenwärterstube	w8413
<g/>
=
<g/>
.
Wohnhaft	w8416
auf	w8417
der	w8418
Land=strasse	w8419
<g/>
=
in	w8421
der	w8422
Rauchfangkehrergasse	w8423
N	w8424
<g/>
.
262	w8426
<g/>
.
</p>
<head id="hl21">
Anzeige	w8428
<g/>
.
</head>
<p id="p78">
Am	w8430
8	w8431
<g/>
.
d	w8433
<g/>
.
v	w8435
<g/>
.
M	w8437
<g/>
.
Hornung	w8439
ist	w8440
hier	w8441
eine	w8442
verdächtige	w8443
Mannsperson	w8444
mit	w8445
einem	w8446
Bündel	w8447
Bethgewand	w8448
<g/>
,
und	w8450
mehreren	w8451
abgeschnittene	w8452
<g/>
=
Schweifen	w8454
von	w8455
Wolssfellen	w8456
zu	w8457
Verhaft	w8458
ge=kommen	w8459
<g/>
=
<g/>
.
Da	w8462
besagte	w8463
Stücke	w8464
allem	w8465
Ansehen	w8466
nach	w8467
in	w8468
der	w8469
Zwischenzeit	w8470
vom	w8471
1	w8472
<g/>
.
bis	w8474
8	w8475
<g/>
.
besag=ten	w8477
<g/>
=
Monats	w8479
entwendet	w8480
worden	w8481
sind	w8482
<g/>
,
so	w8484
hat	w8485
sich	w8486
der	w8487
diesfällige	w8488
Eigenthümer	w8489
bey	w8490
dem	w8491
Kri=minalsenate	w8492
<g/>
=
des	w8494
hiesigen	w8495
Magistrats	w8496
hierum	w8497
zu	w8498
melden	w8499
<g/>
.
Wien	w8501
den	w8502
8	w8503
<g/>
.
März	w8505
1792	w8506
<g/>
.
</p>
<head id="hl22">
Nachricht	w8508
<g/>
.
</head>
<p id="p79">
Bey	w8510
dem	w8511
hiesigen	w8512
Magistrat	w8513
befindet	w8514
sich	w8515
eine	w8516
goldene	w8517
Sackuhr	w8518
in	w8519
Verwahrung	w8520
<g/>
,
welche	w8522
die	w8523
Polizeybezirksdirekzion	w8524
in	w8525
der	w8526
Leopoldstadt	w8527
dahin	w8528
<g/>
,
nebst	w8530
dem	w8531
eingebrachten	w8532
vermutlichen	w8533
</p>
<p id="p80">
Dieb	w8534
<g/>
,
übergeben	w8536
hat	w8537
<g/>
.
Daher	w8539
sich	w8540
derjenige	w8541
<g/>
,
der	w8543
sich	w8544
hiezu	w8545
als	w8546
Eigenthümer	w8547
wird	w8548
auswei=sen	w8549
<g/>
=
können	w8551
<g/>
,
sich	w8553
bey	w8554
dem	w8555
Magistrate	w8556
zu	w8557
mel=den	w8558
<g/>
=
haben	w8560
wird	w8561
<g/>
.
Wien	w8563
den	w8564
9	w8565
<g/>
.
März	w8567
1792	w8568
<g/>
.
</p>
<head id="hl23">
Verlohrne	w8570
Bankozetteln	w8571
<g/>
.
</head>
<p id="p81">
Es	w8573
hat	w8574
jemand	w8575
den	w8576
25	w8577
<g/>
.
Hornung	w8579
1792	w8580
auf	w8581
die	w8582
Nacht	w8583
gegen	w8584
3	w8585
<g/>
/
4	w8587
auf	w8588
8	w8589
Uhr	w8590
vom	w8591
alten	w8592
Fleischmarkt	w8593
an	w8594
durch	w8595
das	w8596
Zwölferischer	w8597
Haus	w8598
und	w8599
die	w8600
übrigen	w8601
Durchhäuser	w8602
bis	w8603
auf	w8604
die	w8605
Post	w8606
eine	w8607
kleine	w8608
alte	w8609
Schreibtasche	w8610
verlohren	w8611
<g/>
,
worin	w8613
einige	w8614
Briefe	w8615
<g/>
,
eine	w8617
in	w8618
griechischer	w8619
Sprache	w8620
ver=faßte	w8621
<g/>
=
Anweisung	w8623
<g/>
,
dann	w8625
2	w8626
Bankozettel	w8627
jedes	w8628
mit	w8629
1000	w8630
fl	w8631
<g/>
.
<g/>
,
ferner	w8634
3	w8635
Bankozettel	w8636
jedes	w8637
mit	w8638
500	w8639
fl	w8640
<g/>
.
<g/>
,
und	w8643
3	w8644
zu	w8645
100	w8646
fl	w8647
<g/>
.
waren	w8649
<g/>
.
Wer	w8651
diese	w8652
Bankojettel	w8653
gefunden	w8654
hat	w8655
<g/>
,
wird	w8657
gebeten	w8658
<g/>
,
die=selben	w8660
<g/>
=
in	w8662
die	w8663
Rothenthurmstrasse	w8664
im	w8665
Steyerhof	w8666
Nr	w8667
<g/>
.
679	w8669
im	w8670
ersten	w8671
Stock	w8672
zum	w8673
griechischen	w8674
Geist=lichen	w8675
<g/>
=
gegen	w8677
ein	w8678
Rekompens	w8679
von	w8680
600	w8681
fl	w8682
<g/>
.
zu	w8684
überbringen	w8685
<g/>
.
</p>
<head id="hl24">
Geld	w8687
wird	w8688
ausgeliehen	w8689
</head>
<p id="p82">
Auf	w8690
Haussätze	w8691
<g/>
,
Obligationen	w8693
<g/>
,
sichere	w8695
Hypothe=ken	w8696
<g/>
=
und	w8698
Pfänder	w8699
<g/>
,
auch	w8701
Besoldungs	w8702
<g/>
=
und	w8704
Pen=sions	w8705
<g/>
=
<g/>
=
Monats	w8708
<g/>
=
und	w8710
Quartalsbögen	w8711
<g/>
,
auf	w8713
der	w8714
Windmühle	w8715
im	w8716
blechenen	w8717
Thurm	w8718
neben	w8719
der	w8720
Schmiede	w8721
Nr	w8722
<g/>
.
4	w8724
im	w8725
zweyten	w8726
Stock	w8727
<g/>
.
</p>
<head id="hl25">
Geld	w8729
auszuleihen	w8730
<g/>
.
</head>
<p id="p83">
Wer	w8732
900	w8733
fl	w8734
<g/>
.
gegen	w8736
eine	w8737
gute	w8738
Hypothek	w8739
und	w8740
billigen	w8741
Jnteresse	w8742
haben	w8743
will	w8744
<g/>
,
kann	w8746
sich	w8747
bey	w8748
Herrn	w8749
Derringner	w8750
<g/>
,
Posamentirer	w8752
bey	w8753
den	w8754
drey	w8755
Kronen	w8756
am	w8757
Graben	w8758
anmelden	w8759
<g/>
,
um	w8761
das	w8762
meh=rere	w8763
<g/>
=
zu	w8765
vernehmen	w8766
<g/>
.
</p>
<head id="hl26">
Frauenzimmer	w8768
suchet	w8769
Dienst	w8770
<g/>
.
</head>
<p id="p84">
Ein	w8772
Frauenzimmer	w8773
von	w8774
gesetzten	w8775
Jahren	w8776
<g/>
,
die	w8778
mehrere	w8779
junge	w8780
Damen	w8781
zu	w8782
erziehen	w8783
die	w8784
Ehre	w8785
hatte	w8786
<g/>
,
und	w8788
dieserwegen	w8789
mit	w8790
Empfehlungen	w8791
ver=sehen	w8792
<g/>
=
<g/>
,
auch	w8795
der	w8796
Französischen	w8797
Sprache	w8798
wohl	w8799
kün=dig	w8800
<g/>
=
ist	w8802
<g/>
,
sucht	w8804
bey	w8805
einer	w8806
Herrschaft	w8807
auf	w8808
dem	w8809
Lande	w8810
<g/>
,
in	w8812
welcher	w8813
Provinz	w8814
immer	w8815
<g/>
,
als	w8817
Gou=vernante	w8818
<g/>
=
angestellt	w8820
zu	w8821
werden	w8822
<g/>
.
Mit	w8824
einer	w8825
An=frage	w8826
<g/>
=
oder	w8828
Zuschrift	w8829
ihrerwegen	w8830
hat	w8831
man	w8832
sich	w8833
in	w8834
der	w8835
Schulerstrasse	w8836
beym	w8837
grünen	w8838
Baum	w8839
im	w8840
ersten	w8841
Stock	w8842
an	w8843
Hrn	w8844
<g/>
.
Raitrath	w8846
von	w8847
Loibl	w8848
zu	w8849
verwenden	w8850
<g/>
.
</p>
<head id="hl27">
Dienstsuchender	w8852
<g/>
.
</head>
<p id="p85">
Ein	w8854
junger	w8855
Mensch	w8856
<g/>
,
ein	w8858
Tapezierer	w8859
von	w8860
Profeßion	w8861
<g/>
,
welcher	w8863
lange	w8864
in	w8865
Frankreich	w8866
gear=beitet	w8867
<g/>
=
hat	w8869
<g/>
,
französisch	w8871
und	w8872
deutsch	w8873
gleich	w8874
gut	w8875
spricht	w8876
<g/>
,
rasiren	w8878
und	w8879
frisiren	w8880
kann	w8881
<g/>
,
wünscht	w8883
bey	w8884
einer	w8885
Herrschaft	w8886
als	w8887
Kammerdiener	w8888
oder	w8889
als	w8890
Haustapezierer	w8891
anzukommen	w8892
<g/>
.
Jst	w8894
zu	w8895
erfragen	w8896
bey	w8897
Herrn	w8898
Genthon	w8899
<g/>
,
Kaufmann	w8901
in	w8902
der	w8903
Nag=lergasse	w8904
<g/>
=
Nr	w8906
<g/>
.
189	w8908
zu	w8909
ebener	w8910
Erde	w8911
<g/>
.
</p>
<head id="hl28">
Bedienter	w8914
wird	w8915
gesucht	w8916
<g/>
.
</head>
<p id="p86">
Ein	w8918
Bedienter	w8919
<g/>
,
der	w8921
gut	w8922
frisiren	w8923
und	w8924
schrei=ben	w8925
<g/>
=
<g/>
,
aber	w8928
sich	w8929
zugleich	w8930
über	w8931
Rechtschaffenheit	w8932
und	w8933
Treue	w8934
besonders	w8935
ausweisen	w8936
kann	w8937
<g/>
,
wird	w8939
gesucht	w8940
<g/>
,
und	w8942
hat	w8943
sich	w8944
solcher	w8945
in	w8946
der	w8947
Bogner=gasse	w8948
<g/>
=
Nr	w8950
<g/>
.
219	w8952
im	w8953
2ten	w8954
Stock	w8955
anzufragen	w8956
<g/>
.
</p>
<head id="hl29">
Nachricht	w8958
</head>
<p id="p87">
Wir	w8959
Endes	w8960
unterzeichnetes	w8961
machen	w8962
hiedurch	w8963
dem	w8964
Publikum	w8965
vorläufig	w8966
bekannt	w8967
<g/>
,
daß	w8969
wir	w8970
im	w8971
Begriff	w8972
sind	w8973
<g/>
,
eine	w8975
Fabrik	w8976
zu	w8977
Nachod	w8978
in	w8979
Böh=men	w8980
<g/>
=
zu	w8982
errichten	w8983
<g/>
,
in	w8985
welcher	w8986
Vitriolöl	w8987
<g/>
,
oder	w8989
konzentrirte	w8990
Vitriolsäure	w8991
<g/>
(
Oleum	w8993
vitrioli	w8994
aus	w8995
Schwefel	w8996
bereitet	w8997
werden	w8998
soll	w8999
<g/>
.
Wir	w9001
be=halten	w9002
<g/>
=
es	w9004
uns	w9005
vor	w9006
<g/>
,
den	w9008
Herren	w9009
Fabrikanten	w9010
<g/>
,
Materialisten	w9012
und	w9013
Apothekern	w9014
zu	w9015
seiner	w9016
Zeit	w9017
durch	w9018
ein	w9019
besonders	w9020
Avertissement	w9021
umständli=chere	w9022
<g/>
=
Nachricht	w9024
von	w9025
Gattungen	w9026
und	w9027
Preisen	w9028
zu	w9029
geben	w9030
<g/>
,
glauben	w9032
aber	w9033
<g/>
,
daß	w9035
wir	w9036
dem	w9037
Publi=kum	w9038
<g/>
=
<g/>
,
und	w9041
besonders	w9042
denen	w9043
<g/>
,
die	w9045
es	w9046
benöthiget	w9047
sind	w9048
<g/>
,
keinen	w9050
unangenehmen	w9051
Dienst	w9052
erweisen	w9053
<g/>
,
wenn	w9055
wir	w9056
dieser	w9057
vorläufigen	w9058
Kundmachung	w9059
die	w9060
Versicherung	w9061
beyfügen	w9062
<g/>
,
daß	w9064
wir	w9065
dieses	w9066
unent=behrliche	w9067
<g/>
=
Produkt	w9069
in	w9070
der	w9071
beßten	w9072
Qualität	w9073
<g/>
,
um	w9075
ei=nen	w9076
<g/>
=
beträchtlich	w9078
wohlfeiler	w9079
Preis	w9080
zu	w9081
liefern	w9082
ge=denken	w9083
<g/>
=
<g/>
,
als	w9086
es	w9087
bisher	w9088
anzuschaffen	w9089
möglich	w9090
war	w9091
<g/>
.
Nachod	w9093
in	w9094
Böhmen	w9095
den	w9096
24	w9097
<g/>
.
Februar	w9099
1792	w9100
<g/>
.
</p>
<p id="p88">
Franz	w9102
Sperling	w9103
<g/>
.
E	w9105
<g/>
.
P	w9107
<g/>
.
F	w9109
<g/>
.
Erxleben	w9111
<g/>
.
</p>
<head id="hl30">
Bandagenmacher	w9113
<g/>
.
</head>
<p id="p89">
Anton	w9115
Gayard	w9116
<g/>
,
Bandagenmacher	w9118
<g/>
,
hat	w9120
bey	w9121
der	w9122
hochlöbl	w9123
<g/>
.
k	w9125
<g/>
.
k	w9127
<g/>
.
ni	w9129
<g/>
.
öst	w9131
<g/>
.
Regierung	w9133
um	w9134
Er=laubniß	w9135
<g/>
=
<g/>
,
hier	w9138
in	w9139
dieser	w9140
Haupt	w9141
<g/>
=
und	w9143
Residenz=stadt	w9144
<g/>
=
Wien	w9146
Bruchbänder	w9147
von	w9148
verschiedener	w9149
Art	w9150
<g/>
,
wie	w9152
solche	w9153
von	w9154
den	w9155
Herrn	w9156
Doktoren	w9157
und	w9158
Aerz=ten	w9159
<g/>
=
nach	w9161
Beschaffenheit	w9162
der	w9163
Umstände	w9164
für	w9165
un=schädlich	w9166
<g/>
=
befunden	w9168
werden	w9169
<g/>
,
für	w9171
das	w9172
hochgeehrte	w9173
Publikum	w9174
machen	w9175
<g/>
,
und	w9177
öffentlich	w9178
verkaufen	w9179
zu	w9180
dörfen	w9181
angelanget	w9182
<g/>
,
und	w9184
hiezu	w9185
nach	w9186
bey	w9187
hiesig	w9188
löbl	w9189
<g/>
.
medizinischer	w9191
Fakultät	w9192
abgelegt	w9193
<g/>
,
und	w9195
un=schädlich	w9196
<g/>
=
befundenen	w9198
Proben	w9199
<g/>
,
auch	w9201
die	w9202
gnädig=ste	w9203
<g/>
=
Erlaubniß	w9205
erhalten	w9206
<g/>
.
Er	w9208
schmeichelt	w9209
sich	w9210
<g/>
,
allen	w9212
denjenigen	w9213
<g/>
,
die	w9215
bey	w9216
ihm	w9217
Bruchbänder	w9218
<g/>
,
Nabelbruchbänder	w9220
<g/>
,
Bruchbeitel	w9222
<g/>
,
von	w9224
allen	w9225
Gat=tungen	w9226
<g/>
=
von	w9228
elastischer	w9229
und	w9230
mechanischer	w9231
Art	w9232
<g/>
,
für	w9234
beyderley	w9235
Geschlecht	w9236
von	w9237
jedem	w9238
Alter	w9239
Bauch=gurten	w9240
<g/>
=
<g/>
,
Bandagen	w9243
für	w9244
kleine	w9245
Kinder	w9246
<g/>
,
Ban=dagen	w9248
<g/>
=
für	w9250
diejenigen	w9251
<g/>
,
welche	w9253
sich	w9254
im	w9255
Reiten	w9256
<g/>
,
Tanzen	w9258
<g/>
,
Fechten	w9260
und	w9261
dergleichen	w9262
Leibesübungen	w9263
für	w9264
Schaden	w9265
präserviren	w9266
wollen	w9267
<g/>
,
neu	w9269
bestellen	w9270
<g/>
,
oder	w9272
auch	w9273
alte	w9274
Bandagen	w9275
repariren	w9276
<g/>
,
und	w9278
frisch	w9279
überziehen	w9280
lassen	w9281
<g/>
,
und	w9283
sich	w9284
somit	w9285
seiner	w9286
Arbeit	w9287
bedienen	w9288
werden	w9289
<g/>
,
alle	w9291
Zufriedenheit	w9292
zu	w9293
ver=schaffen	w9294
<g/>
=
<g/>
,
und	w9297
hoffet	w9298
<g/>
,
daß	w9300
seine	w9301
Arbeit	w9302
nicht	w9303
minder	w9304
<g/>
,
als	w9306
der	w9307
billige	w9308
Preis	w9309
bey	w9310
dem	w9311
hoch hochgeehrten	w9312
<g/>
=
</p>
<p id="p90">
geehrten	w9314
Publikum	w9315
für	w9316
ihn	w9317
die	w9318
beste	w9319
Empfeh=lung	w9320
<g/>
=
bewirken	w9322
werden	w9323
<g/>
.
<g/>
—
Er	w9326
wohnet	w9327
auf	w9328
der	w9329
neuen	w9330
Wieden	w9331
in	w9332
der	w9333
Preßgasse	w9334
im	w9335
schwarzen	w9336
Adler	w9337
im	w9338
Barbierischen	w9339
Haus	w9340
Nr	w9341
<g/>
.
368	w9343
im	w9344
ersten	w9345
Stock	w9346
<g/>
.
Er	w9348
ist	w9349
auch	w9350
zu	w9351
bestellen	w9352
in	w9353
der	w9354
Kärtnerstrasse	w9355
beym	w9356
Daniel	w9357
in	w9358
der	w9359
Löwen=grube	w9360
<g/>
=
Nr	w9362
<g/>
.
1078	w9364
im	w9365
Glaserergewölb	w9366
<g/>
.
</p>
<head id="hl31">
An	w9368
die	w9369
Liebhaber	w9370
der	w9371
schönen	w9372
Gartenkunst	w9373
<g/>
.
</head>
<p id="p91">
Unterzeichneter	w9375
<g/>
,
welcher	w9377
bey	w9378
der	w9379
gegenwär=tigen	w9380
<g/>
=
allgemeinen	w9382
Revolution	w9383
der	w9384
Gärten	w9385
nach	w9386
dem	w9387
englischen	w9388
Geschmack	w9389
<g/>
,
auf	w9391
einer	w9392
Reise	w9393
durch	w9394
Europa	w9395
begriffen	w9396
ist	w9397
<g/>
,
um	w9399
den	w9400
Liebhabern	w9401
der	w9402
modernen	w9403
Gartenanlagen	w9404
mit	w9405
seinen	w9406
während	w9407
einem	w9408
mehrjährigen	w9409
Aufenthalt	w9410
in	w9411
den	w9412
berühm=testen	w9413
<g/>
=
Brittischen	w9415
Gärten	w9416
und	w9417
Parks	w9418
nach	w9419
der	w9420
Theorie	w9421
eines	w9422
Hirschfelds	w9423
gesammelten	w9424
Kennt=nissen	w9425
<g/>
=
nützlich	w9427
zu	w9428
seyn	w9429
<g/>
,
und	w9431
allbereits	w9432
die	w9433
Gnade	w9434
gehabt	w9435
hat	w9436
<g/>
,
mehrern	w9438
regierenden	w9439
hohen	w9440
Häuser	w9441
und	w9442
Standespersonen	w9443
<g/>
