<doc id="edoc_wd_1779-05-22" attrs="word" year="1779" month="05" day="22" corpus="1">
<head id="hl1">
Paris	w6
obwohl	w6765
man	w6766
beförchtet	w6767
<g/>
,
daß	w6769
das	w6770
Schiff	w6771
leck	w6772
ge=worden	w6773
<g/>
=
seye	w6775
<g/>
,
so	w6777
trachtet	w6778
man	w6779
doch	w6780
mit	w6781
allen	w6782
Kräften	w6783
<g/>
,
solches	w6785
wiederum	w6786
in	w6787
brauchbaren	w6788
Stand	w6789
zu	w6790
setzen	w6791
<g/>
.
</p>
<p id="p74">
Jn	w6793
dem	w6794
letzten	w6795
Diario	w6796
<g/>
,
im	w6798
Anhang	w6799
<g/>
,
ist	w6801
unter	w6802
dem	w6803
Artikel	w6804
von	w6805
Wien	w6806
<g/>
,
wo	w6808
von	w6809
dem	w6810
Friedensgeschäfte	w6811
gehandelt	w6812
wird	w6813
<g/>
,
aus	w6815
Unvorsichtigkeit	w6816
der	w6817
Fehler	w6818
einge=schlichen	w6819
<g/>
=
<g/>
,
daß	w6822
bey	w6823
dem	w6824
Namen	w6825
des	w6826
k	w6827
<g/>
.
k	w6829
<g/>
.
Legationssekretarius	w6831
Leonhard	w6832
Freyherr	w6833
v	w6834
<g/>
.
Collenbach	w6836
<g/>
,
Bernhard	w6838
<g/>
,
und	w6840
in	w6841
dem	w6842
folgenden	w6843
Paragraph	w6844
statt	w6845
Ratifikati=onsurkunden	w6846
<g/>
=
<g/>
,
Qualifikationsurkunden	w6849
gesetzt	w6850
worden	w6851
<g/>
,
welches	w6853
man	w6854
anmit	w6855
ver=bessern	w6856
<g/>
=
will	w6858
<g/>
.
</p>
<head id="hl23">
Nachricht	w6860
<g/>
.
</head>
<p id="p75">
Von	w6862
der	w6863
k	w6864
<g/>
.
k	w6866
<g/>
.
Hauptpostwagensexpedi=tion	w6868
<g/>
=
allhier	w6870
wird	w6871
dem	w6872
Publikum	w6873
hiemit	w6874
erinnert	w6875
<g/>
,
daß	w6877
<g/>
,
nachdem	w6879
die	w6880
kön	w6881
<g/>
.
preuß	w6883
<g/>
.
Truppen	w6885
die	w6886
kaiserl	w6887
<g/>
.
Städte	w6889
Troppau	w6890
und	w6891
Jägerndorf	w6892
bereits	w6893
geraumt	w6894
<g/>
,
der	w6896
Post=wagen	w6897
<g/>
=
seine	w6899
ordentliche	w6900
Tour	w6901
von	w6902
hier	w6903
nach	w6904
Jägerndorf	w6905
sowohl	w6906
<g/>
,
als	w6908
über	w6909
Trop=pau	w6910
<g/>
=
nach	w6912
Lemberg	w6913
ehestens	w6914
wieder	w6915
neh=men	w6916
<g/>
=
werde	w6918
<g/>
;
der	w6920
eigentlich	w6921
bestimmte	w6922
Tag	w6923
der	w6924
Abfahrt	w6925
aber	w6926
ist	w6927
in	w6928
der	w6929
k	w6930
k	w6931
<g/>
.
Haupt=postwagensexpedition	w6933
<g/>
=
allhier	w6935
zu	w6936
erfahren	w6937
<g/>
.
Wien	w6939
<g/>
,
den	w6941
18	w6942
<g/>
.
May	w6944
1779	w6945
<g/>
.
</p>
<head id="hl24">
Feuerwerk	w6947
<g/>
.
</head>
<p id="p76">
Es	w6949
sey	w6950
mir	w6951
auch	w6952
erlaubt	w6953
<g/>
,
jenen	w6955
Zeitpunkt	w6956
zu	w6957
feyern	w6958
<g/>
,
welcher	w6960
Teutschland	w6961
die	w6962
vorige	w6963
Ru=he	w6964
<g/>
=
schenkt	w6966
<g/>
!
Feuerwerke	w6968
sind	w6969
jederzeit	w6970
bey	w6971
so	w6972
ausserordentlichen	w6973
Begebenheiten	w6974
gehalten	w6975
wor=den	w6976
<g/>
=
<g/>
:
ich	w6979
wage	w6980
es	w6981
dann	w6982
einem	w6983
hochansehnlichen	w6984
Publikum	w6985
ein	w6986
Gelegenheitsfeuerwerk	w6987
anzukün=digen	w6988
<g/>
=
<g/>
,
welches	w6991
den	w6992
28	w6993
<g/>
.
May	w6995
abgebrannt	w6996
wer=den	w6997
<g/>
=
wird	w6999
<g/>
,
unter	w7001
dem	w7002
Titel	w7003
<g/>
:
</p>
<p id="p77">
Das	w7005
Denkmal	w7006
des	w7007
Friedens	w7008
<g/>
.
</p>
<p id="p78">
Jch	w7010
habe	w7011
verschiedene	w7012
Feuerwerksplane	w7013
<g/>
,
die	w7015
bey	w7016
so	w7017
grossen	w7018
und	w7019
allgemeinen	w7020
Freudensfesten	w7021
an=gebracht	w7022
<g/>
=
worden	w7024
<g/>
,
zu	w7026
Rathe	w7027
gezogen	w7028
<g/>
,
und	w7030
Sa=chen	w7031
<g/>
=
<g/>
,
die	w7034
zu	w7035
brauchen	w7036
waren	w7037
<g/>
,
nach	w7039
dem	w7040
jezigen	w7041
Geschmack	w7042
umgeschaffen	w7043
<g/>
:
Symbolische	w7045
Fronten	w7046
von	w7047
einer	w7048
ganz	w7049
ungewöhnlichen	w7050
Grösse	w7051
und	w7052
Schönheit	w7053
werden	w7054
zur	w7055
Nebenzierde	w7056
dienen	w7057
<g/>
,
und	w7059
die	w7060
übrige	w7061
Theile	w7062
meines	w7063
Feuers	w7064
sollen	w7065
sich	w7066
eben=falls	w7067
<g/>
=
sowohl	w7069
an	w7070
Stärke	w7071
als	w7072
Pünktlichkeit	w7073
der	w7074
Bearbeitung	w7075
ganz	w7076
besonders	w7077
unterscheiden	w7078
<g/>
;
kurz	w7080
alle	w7081
meine	w7082
Kräften	w7083
will	w7084
ich	w7085
anwenden	w7086
<g/>
,
um	w7088
die=ses	w7089
<g/>
=
Werk	w7091
<g/>
—
wenigstens	w7093
so	w7094
viel	w7095
möglich	w7096
<g/>
—
dem	w7098
Gegenstande	w7099
entsprechen	w7100
zu	w7101
machen	w7102
<g/>
,
zu	w7104
dessen	w7105
Feyerung	w7106
es	w7107
eigentlich	w7108
bestimmt	w7109
ist	w7110
<g/>
.
Möchte	w7112
doch	w7113
dieses	w7114
Denkmal	w7115
meiner	w7116
unterthänigsten	w7117
Er=gebenheit	w7118
<g/>
=
ewig	w7120
brennen	w7121
<g/>
!
Möchte	w7123
ich	w7124
doch	w7125
bey	w7126
dieser	w7127
Gelegenheit	w7128
das	w7129
nie	w7130
zu	w7131
vergessende	w7132
Glück	w7133
haben	w7134
alIe	w7135
wahrhafte	w7136
Patrioten	w7137
mit	w7138
einhelli=ger	w7139
<g/>
=
Stimme	w7141
ausruffen	w7142
zu	w7143
hören	w7144
<g/>
:
</p>
<p id="p79">
Es	w7146
lebe	w7147
Joseph	w7148
<g/>
!
Es	w7150
lebe	w7151
Theresia	w7152
<g/>
!
</p>
<p id="p80">
Joh	w7154
<g/>
.
Georg	w7156
Stuwer	w7157
<g/>
,
k	w7159
<g/>
.
k	w7161
<g/>
.
priv	w7163
<g/>
.
Kunst	w7165
<g/>
=
und	w7167
Lustfeuer=werker	w7168
<g/>
=
im	w7170
Prater	w7171
<g/>
.
</p>
<head id="hl25">
Anzeige	w7173
<g/>
.
</head>
<p id="p81">
Aus	w7175
dem	w7176
Marinonischen	w7177
Hause	w7178
auf	w7179
der	w7180
Mel=kerpastey	w7181
<g/>
=
ist	w7183
in	w7184
der	w7185
Nacht	w7186
eine	w7187
silberne	w7188
engli=sche	w7189
<g/>
=
Minutenuhr	w7191
mit	w7192
einem	w7193
Cilinder	w7194
<g/>
,
der	w7196
Mei=ster	w7197
<g/>
=
darauf	w7199
heißt	w7200
Graam	w7201
<g/>
,
gestohlen	w7203
worden	w7204
<g/>
.
Wem	w7206
solche	w7207
zum	w7208
Vorschein	w7209
kömmt	w7210
<g/>
,
wird	w7212
ge=beten	w7213
<g/>
=
<g/>
,
die	w7216
Anzeige	w7217
im	w7218
deutschen	w7219
Zeitungskom=toir	w7220
<g/>
=
in	w7222
der	w7223
Singerstrasse	w7224
Nr	w7225
<g/>
.
931	w7227
gegen	w7228
guter	w7229
Rekompens	w7230
zu	w7231
machen	w7232
<g/>
.
</p>
<head id="hl26">
Nachricht	w7234
<g/>
.
</head>
<p id="p82">
Johann	w7236
Philipp	w7237
Otto	w7238
<g/>
,
burgl	w7240
<g/>
.
Schneidermei=ster	w7242
<g/>
=
<g/>
,
hat	w7245
seine	w7246
offene	w7247
Boutique	w7248
in	w7249
dem	w7250
vorhin	w7251
sogenannten	w7252
Freysinger	w7253
<g/>
,
nun	w7255
von	w7256
Trattnerischen	w7257
Freyhof	w7258
am	w7259
Graben	w7260
<g/>
,
mit	w7262
dem	w7263
Schilde	w7264
<g/>
:
beym	w7266
Franzosen	w7267
nach	w7268
der	w7269
Mode	w7270
<g/>
,
in	w7272
dem	w7273
Hofe	w7274
wo	w7275
man	w7276
aus	w7277
und	w7278
ein	w7279
fährt	w7280
<g/>
,
und	w7282
wohnt	w7283
am	w7284
hohen	w7285
Markte	w7286
in	w7287
der	w7288
rothen	w7289
Krebsenapotheken	w7290
Nro	w7291
<g/>
.
514	w7293
<g/>
.
im	w7295
dritten	w7296
Stock	w7297
auf	w7298
der	w7299
hintern	w7300
Stiege	w7301
<g/>
.
Er	w7303
spricht	w7304
Französisch	w7305
und	w7306
Jtaliänisch	w7307
<g/>
:
er	w7309
er=bietet	w7310
<g/>
=
jedermann	w7312
nach	w7313
Standesgebühr	w7314
<g/>
,
sonder=lich	w7316
<g/>
=
den	w7318
fremden	w7319
Herren	w7320
Passagiers	w7321
<g/>
,
so	w7323
hier	w7324
nicht	w7325
bekannt	w7326
sind	w7327
<g/>
,
weil	w7329
seine	w7330
Boutique	w7331
leicht	w7332
</p>
<p id="p83">
zu	w7333
finden	w7334
<g/>
,
seine	w7336
Dienste	w7337
in	w7338
Verfertigung	w7339
al=ler	w7340
<g/>
=
Gattungen	w7342
Mannskleider	w7343
<g/>
,
auch	w7345
Frauen=Amazon	w7346
<g/>
=
<g/>
=
oder	w7349
Kasackenkleider	w7350
nach	w7351
der	w7352
nied=lichsten	w7353
<g/>
=
englisch	w7355
<g/>
=
auch	w7357
französischer	w7358
Mode	w7359
von	w7360
neuester	w7361
Art	w7362
<g/>
,
alles	w7364
um	w7365
sehr	w7366
billigen	w7367
Preis	w7368
<g/>
,
auch	w7370
mit	w7371
so	w7372
geschwind	w7373
als	w7374
möglicher	w7375
Beförde=rung	w7376
<g/>
=
<g/>
.
Verhoffet	w7379
also	w7380
vollkommenes	w7381
Vergnü=gen	w7382
<g/>
=
zu	w7384
verschaffen	w7385
<g/>
,
um	w7387
sich	w7388
fernerhin	w7389
zu	w7390
hohen	w7391
Gnaden	w7392
empfeh	w7393
len	w7394
zu	w7395
dörfen	w7396
<g/>
.
</p>
<p id="p84">
Den	w7398
Herren	w7399
und	w7400
Dames	w7401
wird	w7402
hiemit	w7403
erge=benst	w7404
<g/>
=
angezeigt	w7406
und	w7407
wissend	w7408
gemacht	w7409
<g/>
:
daß	w7411
Herr	w7412
Baptist	w7413
Muret	w7414
<g/>
,
französischer	w7416
Handelsmann	w7417
<g/>
,
wiederum	w7419
mit	w7420
den	w7421
schönsten	w7422
Sortiments	w7423
von	w7424
ge=flochtenen	w7425
<g/>
=
Körben	w7427
allhier	w7428
angekommen	w7429
<g/>
,
als	w7431
nämlich	w7432
<g/>
:
Tischkörbe	w7434
<g/>
,
Obstkörbe	w7436
<g/>
,
Quadrillen=körbgen	w7438
<g/>
=
zum	w7440
Spielen	w7441
<g/>
,
nebst	w7443
den	w7444
Schachteln	w7445
dann	w7446
<g/>
,
Wäschkörbe	w7448
<g/>
,
Körbgen	w7450
zum	w7451
Filouche	w7452
und	w7453
dessen	w7454
Nadeln	w7455
<g/>
,
Kinderwäschkörbgen	w7457
<g/>
,
Körbgen	w7459
<g/>
,
zu	w7461
den	w7462
Sultans	w7463
<g/>
,
Körbe	w7465
sowohl	w7466
zu	w7467
einzeln	w7468
glä=sernen	w7469
<g/>
=
Bouteillen	w7471
als	w7472
auch	w7473
um	w7474
viele	w7475
auf	w7476
ein=mal	w7477
<g/>
=
tragen	w7479
zu	w7480
können	w7481
<g/>
,
ingleichen	w7483
zu	w7484
Gläsern	w7485
von	w7486
diverser	w7487
Grösse	w7488
<g/>
,
Körbe	w7490
zu	w7491
Nachtgeschir=ren	w7492
<g/>
=
<g/>
.
Hüthe	w7495
für	w7496
Damen	w7497
<g/>
,
Hundekörbe	w7499
<g/>
,
Körb=gen	w7501
<g/>
=
zu	w7503
Caffeelöffeln	w7504
<g/>
,
Dessertkörbe	w7506
in	w7507
Pyra=midenform	w7508
<g/>
=
mit	w7510
fünf	w7511
Abtheilungen	w7512
<g/>
,
Nähkörb=gen	w7514
<g/>
=
<g/>
,
fünferley	w7517
Sorten	w7518
Korbbouteillen	w7519
bequem	w7520
auf	w7521
der	w7522
Jagd	w7523
mitzuführen	w7524
<g/>
,
und	w7526
noch	w7527
viele	w7528
an=dere	w7529
<g/>
=
Arten	w7531
<g/>
,
die	w7533
hier	w7534
nicht	w7535
angezeigt	w7536
sind	w7537
<g/>
.
Er	w7539
logirt	w7540
in	w7541
der	w7542
Naglergasse	w7543
bey	w7544
dem	w7545
Paraplä=macher	w7546
<g/>
=
Nro	w7548
<g/>
.
189	w7550
<g/>
.
</p>
<p id="p85">
Vom	w7552
18	w7553
<g/>
.
May	w7555
angefangen	w7556
wird	w7557
auf	w7558
der	w7559
Laimgrube	w7560
im	w7561
goldnen	w7562
Einhorn	w7563
Nr	w7564
<g/>
.
7	w7566
eine	w7567
gute	w7568
Tafel	w7569
von	w7570
vier	w7571
schmackhaften	w7572
Speisen	w7573
für	w7574
12	w7575
kr	w7576
<g/>
.
die	w7578
Person	w7579
gegeben	w7580
<g/>
,
auch	w7582
ist	w7583
eine	w7584
andere	w7585
für	w7586
17	w7587
kr	w7588
<g/>
.
zu	w7590
bekommen	w7591
<g/>
,
welches	w7593
man	w7594
denen	w7595
Liebhabern	w7596
hat	w7597
zu	w7598
wissen	w7599
machen	w7600
wollen	w7601
<g/>
.
</p>
<head id="hl27">
Nachricht	w7603
<g/>
.
</head>
<p id="p86">
Dem	w7605
geehrten	w7606
Publikum	w7607
wird	w7608
zu	w7609
wissen	w7610
ge=macht	w7611
<g/>
=
<g/>
,
daß	w7614
es	w7615
wieder	w7616
mit	w7617
einem	w7618
frischen	w7619
neu	w7620
angekommenen	w7621
Binkenfelder	w7622
<g/>
=
oder	w7624
Pätzmans=dorfer	w7625
<g/>
=
Gesundheitssauerbrunnen	w7627
kann	w7628
bedienet	w7629
werden	w7630
<g/>
:
er	w7632
ist	w7633
sehr	w7634
dienlich	w7635
und	w7636
angenehm	w7637
un=ter	w7638
<g/>
=
den	w7640
Wein	w7641
vermengter	w7642
<g/>
,
als	w7644
auch	w7645
zum	w7646
Scho=kolade	w7647
<g/>
=
zu	w7649
trinken	w7650
<g/>
,
sonst	w7652
auch	w7653
gleich	w7654
andern	w7655
Ge=sundheitswässern	w7656
<g/>
=
zu	w7658
gebrauchen	w7659
<g/>
.
Die	w7661
Flaschen	w7662
halten	w7663
1	w7664
Maaß	w7665
und	w7666
3	w7667
Seitel	w7668
<g/>
,
der	w7670
Preis	w7671
ist	w7672
zu	w7673
6	w7674
und	w7675
7	w7676
Groschen	w7677
<g/>
,
nachdem	w7679
die	w7680
Flaschen	w7681
sind	w7682
<g/>
,
und	w7684
zu	w7685
bekommen	w7686
in	w7687
der	w7688
Wollzeile	w7689
im	w7690
schmeckenden	w7691
Wurm	w7692
Nr	w7693
<g/>
.
814	w7695
bey	w7696
dem	w7697
Haus=meister	w7698
<g/>
=
<g/>
.
</p>
<p id="p87">
Das	w7701
in	w7702
der	w7703
Rossau	w7704
liegende	w7705
gut	w7706
gebaute	w7707
<g/>
,
und	w7709
schön	w7710
eingerichte	w7711
Wirthshaus	w7712
zum	w7713
grünen	w7714
Thor	w7715
genannt	w7716
<g/>
,
Nr	w7718
<g/>
.
68	w7720
ist	w7721
auf	w7722
kommende	w7723
Mi=chaeli	w7724
<g/>
=
entweder	w7726
in	w7727
Bestand	w7728
zu	w7729
verlassen	w7730
<g/>
,
oder	w7732
zu	w7733
verkaufen	w7734
<g/>
.
Es	w7736
befindet	w7737
sich	w7738
allda	w7739
ein	w7740
präch=tiger	w7741
<g/>
=
grosser	w7743
Saal	w7744
<g/>
,
schöner	w7746
Garten	w7747
<g/>
,
Gast	w7749
<g/>
=
und	w7751
</p>
<p id="p88">
Extrazimmer	w7752
samt	w7753
Stallung	w7754
und	w7755
Wagenschu=pfen	w7756
<g/>
=
<g/>
,
auch	w7759
wirft	w7760
es	w7761
einen	w7762
beträchtlichen	w7763
Haus=zinns	w7764
<g/>
=
ab	w7766
<g/>
.
Dann	w7768
das	w7769
auf	w7770
der	w7771
Landstraß	w7772
lie=gende	w7773
<g/>
=
Haus	w7775
Nro	w7776
2	w7777
5	w7778
mit	w7779
einem	w7780
schönen	w7781
Gar=ten	w7782
<g/>
=
und	w7784
einem	w7785
Keller	w7786
auf	w7787
mehr	w7788
als	w7789
1000	w7790
Ei=mer	w7791
<g/>
=
<g/>
,
ist	w7794
ebenfalls	w7795
alltäglich	w7796
zu	w7797
verkaufen	w7798
<g/>
;
und	w7800
ist	w7801
sich	w7802
des	w7803
mehreren	w7804
bey	w7805
der	w7806
Hausinhaberin	w7807
des	w7808
grünen	w7809
Thor	w7810
selbst	w7811
anzufragen	w7812
<g/>
.
</p>
<p id="p89">
Am	w7814
Rennwege	w7815
Nr	w7816
<g/>
.
6	w7818
ist	w7819
ein	w7820
schönes	w7821
Bil=lard	w7822
<g/>
=
mit	w7824
einer	w7825
neuen	w7826
harten	w7827
Rahme	w7828
zu	w7829
ver=kaufen	w7830
<g/>
=
<g/>
,
die	w7833
Liebhaber	w7834
können	w7835
daselbst	w7836
bey	w7837
dem	w7838
Hausmeister	w7839
nähere	w7840
Auskunft	w7841
erfahren	w7842
<g/>
.
</p>
<p id="p90">
Den	w7844
27	w7845
<g/>
.
dies	w7847
werden	w7848
auf	w7849
Verordnung	w7850
einer	w7851
hochlöbl	w7852
<g/>
.
k	w7854
<g/>
.
k	w7856
<g/>
.
ni	w7858
<g/>
.
öst	w7860
<g/>
.
Regierung	w7862
zu	w7863
Nußdorf	w7864
unweit	w7865
Wien	w7866
im	w7867
Braumeisterischen	w7868
Haus	w7869
Nr	w7870
<g/>
.
33	w7872
vormittag	w7873
von	w7874
9	w7875
bis	w7876
12	w7877
und	w7878
nachmittag	w7879
von	w7880
2	w7881
bis	w7882
6	w7883
Uhr	w7884
verschiedene	w7885
Verlassenschafts=fahrnisse	w7886
<g/>
=
<g/>
,
als	w7889
eine	w7890
silberne	w7891
Minutenuhr	w7892
<g/>
,
tuch=und	w7894
<g/>
=
zeugene	w7896
Mannskleider	w7897
<g/>
,
derley	w7899
Leib	w7900
<g/>
=
und	w7902
Tafelweißzeug	w7903
<g/>
,
Kasten	w7905
<g/>
,
Tische	w7907
Sessel	w7908
<g/>
,
nebst	w7910
verschiedenen	w7911
Hauseinrichtungen	w7912
<g/>
,
dann	w7914
bey	w7915
60	w7916
Eimer	w7917
Nußbergerwein	w7918
von	w7919
1777	w7920
und	w7921
78	w7922
<g/>
,
wel=cher	w7924
<g/>
=
nachmittag	w7926
verkauft	w7927
wird	w7928
<g/>
,
ferner	w7930
2	w7931
Pferde	w7932
<g/>
,
2	w7934
Kühe	w7935
<g/>
,
1	w7937
Kalleß	w7938
<g/>
,
Leiterwägen	w7940
<g/>
,
Heu	w7942
<g/>
,
Ha=ber	w7944
<g/>
=
<g/>
,
Erbsen	w7947
<g/>
,
sehr	w7949
viele	w7950
Zillen	w7951
<g/>
=
und	w7953
Tischler=laden	w7954
<g/>
=
<g/>
,
nebst	w7957
andern	w7958
Holzgeräthschaften	w7959
licitan=do	w7960
<g/>
=
hindangegeben	w7962
werden	w7963
<g/>
.
</p>
<p id="p91">
Den	w7965
27	w7966
<g/>
.
und	w7968
28	w7969
<g/>
.
May	w7971
werden	w7972
in	w7973
der	w7974
Kärnt=nerstrasse	w7975
<g/>
=
im	w7977
Stopperischen	w7978
Nr	w7979
<g/>
.
964	w7981
im	w7982
2ten	w7983
Stock	w7984
verschiedene	w7985
Verlassenschaftseffekten	w7986
<g/>
,
als	w7988
schöner	w7989
Geschmuck	w7990
<g/>
,
worunter	w7992
ein	w7993
Ring	w7994
von	w7995
ei=nem	w7996
<g/>
=
Brillanten	w7998
<g/>
,
so	w8000
über	w8001
3	w8002
Carat	w8003
wiegt	w8004
<g/>
,
gol=dene	w8006
<g/>
=
Tabattieren	w8008
<g/>
,
Uhren	w8010
<g/>
,
vieles	w8012
Silberge=schirr	w8013
<g/>
=
<g/>
,
ein	w8016
Spieltrüherl	w8017
von	w8018
sicilienischen	w8019
Schild=krotschalen	w8020
<g/>
=
die	w8022
Marken	w8023
von	w8024
Perlenmutter	w8025
<g/>
,
Gal=lanterien	w8027
<g/>
=
<g/>
,
Porzellän	w8030
<g/>
,
glatte	w8032
und	w8033
broschirt	w8034
sei=dene	w8035
<g/>
=
Frauenkleider	w8037
<g/>
,
Spitze	w8039
<g/>
,
Wäsche	w8041
<g/>
,
Tisch=zeuge	w8043
<g/>
=
und	w8045
andere	w8046
Geräthschaften	w8047
vormittag	w8048
von	w8049
9	w8050
bis	w8051
12	w8052
<g/>
,
und	w8054
nachmittag	w8055
von	w8056
3	w8057
bis	w8058
6	w8059
Uhr	w8060
li=citando	w8061
<g/>
=
verkauft	w8063
<g/>
.
</p>
<head id="hl28">
Anzeige	w8065
<g/>
.
</head>
<p id="p92">
Auf	w8067
Verordnung	w8068
der	w8069
k	w8070
<g/>
.
k	w8072
<g/>
.
ni	w8074
<g/>
.
öst	w8076
<g/>
.
Regie=rung	w8078
<g/>
=
wird	w8080
den	w8081
31	w8082
<g/>
.
des	w8084
gegenwärtigen	w8085
Monats	w8086
May	w8087
<g/>
,
und	w8089
folgende	w8090
Tage	w8091
<g/>
,
um	w8093
die	w8094
gewöhnliche	w8095
Stunden	w8096
vor	w8097
<g/>
=
und	w8099
nachmittag	w8100
<g/>
,
am	w8102
Salzgrieß	w8103
nächst	w8104
dem	w8105
untern	w8106
Theil	w8107
der	w8108
Kasserne	w8109
<g/>
,
der	w8111
Schmiede	w8112
gegenüber	w8113
Nro	w8114
<g/>
.
447	w8116
im	w8117
2ten	w8118
Stock	w8119
ein	w8120
ziemlicher	w8121
Vorrath	w8122
von	w8123
Büchern	w8124
den	w8125
Meist=bietenden	w8126
<g/>
=
<g/>
,
gegen	w8129
baare	w8130
Bezahlung	w8131
<g/>
,
dahin	w8133
ge=geben	w8134
<g/>
=
werden	w8136
<g/>
.
Der	w8138
Katalog	w8139
davon	w8140
wird	w8141
in	w8142
der	w8143
Singerstrasse	w8144
Nr	w8145
<g/>
.
931	w8147
zu	w8148
ebener	w8149
Erde	w8150
in	w8151
der	w8152
von	w8153
Ghelenschen	w8154
Buchhandlung	w8155
ohnentgeld=lich	w8156
<g/>
=
ausgegeben	w8158
<g/>
.
</p>
<p id="p93">
Von	w8160
dem	w8161
Collegio	w8162
der	w8163
PP	w8164
<g/>
.
Barnabiten	w8166
bey	w8167
St	w8168
<g/>
.
Michael	w8170
in	w8171
Wien	w8172
<g/>
,
als	w8174
Herrschaft	w8175
bey	w8176
den	w8177
</p>
<p id="p94">
sogenannten	w8178
Fünfhäusern	w8179
<g/>
,
Grundbuchs	w8181
wegen	w8182
wird	w8183
hiemit	w8184
zu	w8185
wissen	w8186
gemacht	w8187
<g/>
:
Es	w8189
hat	w8190
der	w8191
Mi=chael	w8192
<g/>
=
Kepmayr	w8194
<g/>
,
Wittiber	w8196
<g/>
,
das	w8198
Zeitliche	w8199
geseg=net	w8200
<g/>
=
<g/>
,
der	w8203
seine	w8204
zwey	w8205
Schwestern	w8206
mit	w8207
ihren	w8208
Kin=dern	w8209
<g/>
=
zu	w8211
Universalerben	w8212
eingesetzt	w8213
<g/>
,
mithin	w8215
zur	w8216
Abhandlungsvertheilung	w8217
der	w8218
Erbschaft	w8219
erfoder=lich	w8220
<g/>
=
ist	w8222
<g/>
,
dessen	w8224
hinterlassene	w8225
bey	w8226
den	w8227
Fünfhäu=sern	w8228
<g/>
=
ausser	w8230
der	w8231
Mariahilferlinie	w8232
liegende	w8233
Be=hausung	w8234
<g/>
=
Nr	w8236
<g/>
.
14	w8238
<g/>
,
bestehend	w8240
in	w8241
des	w8242
Erblassers	w8243
Wohnung	w8244
mit	w8245
2	w8246
Zimmern	w8247
und	w8248
Kuchel	w8249
<g/>
,
zweyer	w8251
Jnleutwohnungen	w8252
<g/>
,
1	w8254
Pferd	w8255
<g/>
=
1	w8257
Kühstall	w8258
und	w8259
Stadel	w8260
<g/>
,
mit	w8262
dem	w8263
daranliegenden	w8264
1	w8265
<g/>
/
4tel	w8267
Haus	w8268
und	w8269
1	w8270
<g/>
/
8tel	w8272
Ueberländweingarten	w8273
<g/>
,
dann	w8275
2	w8276
1	w8277
<g/>
/
2	w8279
Joch	w8280
Acker	w8281
<g/>
,
4	w8283
Kühe	w8284
<g/>
,
3	w8286
Pferde	w8287
<g/>
,
Hühner	w8289
<g/>
,
1	w8291
Linienwagerl	w8292
mit	w8293
dazugehörigen	w8294
Leitern	w8295
<g/>
,
Wein=baum	w8297
<g/>
=
und	w8299
Sandtruhe	w8300
<g/>
,
einem	w8302
Pflug	w8303
und	w8304
eise=nen	w8305
<g/>
=
Egen	w8307
<g/>
,
ferner	w8309
die	w8310
sämtliche	w8311
Hauseinrichtung	w8312
<g/>
.
Better	w8314
<g/>
,
Tische	w8316
<g/>
,
Stühle	w8318
<g/>
,
Kasten	w8320
<g/>
,
sauber	w8322
ge=malene	w8323
<g/>
=
geistliche	w8325
Bilder	w8326
<g/>
,
eisen	w8328
<g/>
=
erden	w8330
<g/>
=
und	w8332
höl=zenes	w8333
<g/>
=
Geschirr	w8335
<g/>
,
Faß	w8337
<g/>
,
Manns	w8339
<g/>
=
und	w8341
Frauen=kleidung	w8342
<g/>
=
<g/>
,
nebst	w8345
andern	w8346
Effekten	w8347
an	w8348
die	w8349
Meist=bietende	w8350
<g/>
=
zu	w8352
verkaufen	w8353
<g/>
.
Da	w8355
nun	w8356
die	w8357
Erben	w8358
we=gen	w8359
<g/>
=
ihrer	w8361
Entlegenheit	w8362
um	w8363
eine	w8364
baldige	w8365
Lici=tationstagsatzung	w8366
<g/>
=
gebeten	w8368
<g/>
,
so	w8370
ist	w8371
auch	w8372
der	w8373
1	w8374
<g/>
.
Juni	w8376
hiezu	w8377
bestimmt	w8378
worden	w8379
<g/>
.
Wer	w8381
demnach	w8382
von	w8383
benannter	w8384
Verlassenschaft	w8385
ein	w8386
oder	w8387
anders	w8388
zu	w8389
kaufen	w8390
gedenket	w8391
<g/>
,
beliebe	w8393
besagten	w8394
Tag	w8395
fruh	w8396
um	w8397
8	w8398
Uhr	w8399
in	w8400
gedacht	w8401
Kepmayrischer	w8402
Behau=sung	w8403
<g/>
=
zu	w8405
erscheinen	w8406
<g/>
,
wo	w8408
jedes	w8409
gegen	w8410
baare	w8411
Be=zahlung	w8412
<g/>
=
an	w8414
die	w8415
Meistbietenden	w8416
überlassen	w8417
wird	w8418
<g/>
.
</p>
<p id="p95">
Von	w8420
der	w8421
k	w8422
<g/>
.
k	w8424
<g/>
.
ni	w8426
<g/>
.
öst	w8428
<g/>
.
Vicedomamtsadmini=stration	w8430
<g/>
=
wegen	w8432
wird	w8433
hiemit	w8434
zu	w8435
wissen	w8436
gemacht	w8437
<g/>
:
es	w8439
sey	w8440
über	w8441
das	w8442
von	w8443
dem	w8444
gerichtl	w8445
<g/>
.
aufgestellt	w8447
Proyschen	w8448
Herrn	w8449
Curatore	w8450
ad	w8451
actum	w8452
hierorts	w8453
beschehene	w8454
Anlangen	w8455
<g/>
,
und	w8457
die	w8458
sohin	w8459
in	w8460
Sachen	w8461
angeordnete	w8462
Erfoderung	w8463
veranlaßt	w8464
