<doc id="edoc_wd_1776-12-18" attrs="word" year="1776" month="12" day="18" corpus="1">
<head id="hl1">
Madrid	w38
sehen	w5927
hat	w5928
<g/>
,
daß	w5930
die	w5931
überflüßigen	w5932
Ausgaben	w5933
vermindert	w5934
<g/>
,
und	w5936
der	w5937
Dienst	w5938
der	w5939
Republik	w5940
befördert	w5941
werde	w5942
<g/>
,
doch	w5944
soll	w5945
Niemand	w5946
seinen	w5947
Rang	w5948
verlieren	w5949
<g/>
.
Die	w5951
Officiers	w5952
so	w5953
bey	w5954
der	w5955
künf=tigen	w5956
<g/>
=
Einrichtung	w5958
die	w5959
wirklichen	w5960
Dienste	w5961
verlieren	w5962
<g/>
,
oder	w5964
selbst	w5965
um	w5966
den	w5967
Abschied	w5968
bitten	w5969
möchten	w5970
<g/>
,
sollen	w5972
einen	w5973
Theil	w5974
ihrer	w5975
Löhnung	w5976
<g/>
,
die	w5978
ersten	w5979
bis	w5980
sie	w5981
wieder	w5982
pla=cirt	w5983
<g/>
=
werden	w5985
<g/>
,
die	w5987
andern	w5988
aber	w5989
Lebenslang	w5990
bekommen	w5991
<g/>
.
Die	w5993
Hofmilitz	w5994
<g/>
,
die	w5996
Uns	w5997
durch	w5998
die	w5999
Pacta	w6000
Conventa	w6001
auf	w6002
dem	w6003
letzten	w6004
Reichstage	w6005
zu	w6006
halten	w6007
erlaubet	w6008
ist	w6009
<g/>
,
soll	w6011
eben	w6012
so	w6013
als	w6014
die	w6015
andern	w6016
Soldaten	w6017
der	w6018
Re=publik	w6019
<g/>
=
angesehen	w6021
seyn	w6022
<g/>
,
doch	w6024
mit	w6025
dem	w6026
Un=terschied	w6027
<g/>
=
<g/>
,
daß	w6030
solche	w6031
eintzig	w6032
und	w6033
allein	w6034
von	w6035
Uns	w6036
dependiret	w6037
und	w6038
von	w6039
Unsern	w6040
Ein=künften	w6041
<g/>
=
bezahlet	w6043
werden	w6044
soll	w6045
<g/>
:
auch	w6047
nach	w6048
Unserm	w6049
Tode	w6050
soll	w6051
sie	w6052
von	w6053
denen	w6054
Einkünf=ten	w6055
<g/>
=
der	w6057
königl	w6058
<g/>
.
Tafelgüter	w6060
bezahlet	w6061
wer=den	w6062
<g/>
=
<g/>
,
bis	w6065
der	w6066
neuerwählte	w6067
König	w6068
seine	w6069
Gesinnung	w6070
wird	w6071
zu	w6072
erkennen	w6073
gegeben	w6074
ha=ben	w6075
<g/>
=
<g/>
,
ob	w6078
er	w6079
sie	w6080
beybehalten	w6081
oder	w6082
abschaf=fen	w6083
<g/>
=
will	w6085
<g/>
.
Die	w6087
Garnison	w6088
zu	w6089
Warschau	w6090
soll	w6091
niemals	w6092
mehr	w6093
als	w6094
30000	w6095
Mann	w6096
aus=tragen	w6097
<g/>
=
<g/>
.
</p>
<head id="hl21">
Warschau	w6100
den	w6101
27	w6102
<g/>
.
Wintermonat	w6104
</head>
<p id="p122">
Man	w6105
siehet	w6106
hier	w6107
auch	w6108
die	w6109
Constitution	w6110
<g/>
,
wodurch	w6112
die	w6113
Königl	w6114
<g/>
.
Schulden	w6116
versichert	w6117
werden	w6118
<g/>
,
welche	w6120
also	w6121
lautet	w6122
<g/>
:
Da	w6124
es	w6125
de=nen	w6126
<g/>
=
conföderirten	w6128
Ständen	w6129
auf	w6130
dem	w6131
1775	w6132
gehaltenen	w6133
Reichstage	w6134
gefallen	w6135
<g/>
,
theils	w6137
in	w6138
Ansehung	w6139
des	w6140
Verlustes	w6141
Unserer	w6142
Einkünf=te	w6143
<g/>
=
<g/>
,
die	w6146
sich	w6147
nach	w6148
untersuchter	w6149
und	w6150
öffent=lich	w6151
<g/>
=
gezeigten	w6153
Rechnung	w6154
auf	w6155
Drehzehn	w6156
Millionen	w6157
belauffen	w6158
<g/>
,
theils	w6160
auch	w6161
wegen	w6162
des	w6163
Vorschusses	w6164
den	w6165
Wir	w6166
für	w6167
das	w6168
allge=meine	w6169
<g/>
=
Beste	w6171
gethan	w6172
<g/>
,
zu	w6174
versprechen	w6175
<g/>
,
uns	w6177
nach	w6178
und	w6179
nach	w6180
eine	w6181
Summe	w6182
von	w6183
9	w6184
Millionen	w6185
Polnischen	w6186
Gulden	w6187
auszahlen	w6188
zu	w6189
lassen	w6190
<g/>
,
Wir	w6192
auch	w6193
diese	w6194
Anerbietung	w6195
der	w6196
Nation	w6197
und	w6198
Zuneigung	w6199
für	w6200
Uns	w6201
mit	w6202
dankbaren	w6203
Herzen	w6204
angenommen	w6205
haben	w6206
<g/>
;
so	w6208
haben	w6209
Wir	w6210
Uns	w6211
doch	w6212
von	w6213
dieser	w6214
Zeit	w6215
an	w6216
<g/>
,
nicht	w6218
nur	w6219
wegen	w6220
der	w6221
nicht	w6222
eingegan=genen	w6223
<g/>
=
Summen	w6225
<g/>
,
des	w6227
zur	w6228
Bezahlung	w6229
der	w6230
Schulden	w6231
<g/>
,
der	w6233
Republique	w6234
bestimmten	w6235
</p>
<p id="p123">
Geldes	w6236
mit	w6237
einer	w6238
sehr	w6239
geringen	w6240
Summe	w6241
<g/>
,
die	w6243
uns	w6244
aus	w6245
dem	w6246
Kron	w6247
<g/>
=
und	w6249
Litthauischen	w6250
Schatze	w6251
bezahlet	w6252
worden	w6253
<g/>
,
begnügen	w6255
las=sen	w6256
<g/>
=
müssen	w6258
<g/>
,
sondern	w6260
es	w6261
ist	w6262
auch	w6263
die	w6264
alte	w6265
Uns	w6266
versprochene	w6267
Summe	w6268
von	w6269
7	w6270
Millio=nen	w6271
<g/>
=
Polnischen	w6273
Gulden	w6274
<g/>
,
da	w6276
sie	w6277
Uns	w6278
nicht	w6279
völlig	w6280
bezahlet	w6281
worden	w6282
<g/>
,
vom	w6284
1sten	w6285
März	w6286
1775	w6287
bis	w6288
zum	w6289
letzten	w6290
August	w6291
des	w6292
jetztlau=fenden	w6293
<g/>
=
Jahres	w6295
<g/>
,
Unsere	w6297
königl	w6298
<g/>
.
und	w6300
an=dere	w6301
<g/>
=
Einkünfte	w6303
<g/>
,
da	w6305
Wir	w6306
dem	w6307
Schatze	w6308
der	w6309
Republique	w6310
die	w6311
nöthigen	w6312
öffentlichen	w6313
Aus=gaben	w6314
<g/>
=
vorgeschossen	w6316
haben	w6317
<g/>
,
nach	w6319
einer	w6320
besondern	w6321
diesfalls	w6322
verfertigten	w6323
und	w6324
auf	w6325
gegenwärtigen	w6326
Reichstage	w6327
denen	w6328
confö=derirten	w6329
<g/>
=
Ständen	w6331
vorgezeigte	w6332
Tabelle	w6333
<g/>
,
so	w6335
vermehret	w6336
worden	w6337
<g/>
,
daß	w6339
jetzo	w6340
Unsere	w6341
rechtmäßige	w6342
<g/>
,
und	w6344
auf	w6345
die	w6346
Gesetze	w6347
sich	w6348
gründende	w6349
Anforderungen	w6350
an	w6351
den	w6352
Kron	w6353
<g/>
=
und	w6355
Lithauischen	w6356
Schatz	w6357
eine	w6358
Summe	w6359
von	w6360
9	w6361
Millionen	w6362
beträgt	w6363
<g/>
.
</p>
<p id="p124">
Mit	w6365
allgemeiner	w6366
Einwilligung	w6367
also	w6368
der	w6369
versammleten	w6370
Stände	w6371
<g/>
,
wird	w6373
es	w6374
Uns	w6375
frey	w6376
stehen	w6377
<g/>
,
diese	w6379
Summe	w6380
außerhalb	w6381
Landes	w6382
auf	w6383
Credit	w6384
zu	w6385
nehmen	w6386
<g/>
,
und	w6388
zur	w6389
Versiche=rung	w6390
<g/>
=
derselben	w6392
erstlich	w6393
die	w6394
Uns	w6395
Könige	w6396
von	w6397
dem	w6398
zur	w6399
Tilgung	w6400
der	w6401
Schulden	w6402
der	w6403
Republique	w6404
bestimmten	w6405
Fond	w6406
<g/>
,
Uns	w6408
zu=kommende	w6409
<g/>
=
Summe	w6411
nach	w6412
Proportion	w6413
an=zuweisen	w6414
<g/>
=
<g/>
,
und	w6417
dieses	w6418
<g/>
,
um	w6420
jährlich	w6421
den	w6422
Creditoribus	w6423
wie	w6424
wir	w6425
Uns	w6426
verbinden	w6427
müs=sen	w6428
<g/>
=
eine	w6430
Summe	w6431
von	w6432
50000	w6433
Ducaten	w6434
Capital	w6435
bezahlen	w6436
zu	w6437
können	w6438
<g/>
,
außer	w6440
den	w6441
Jnteressen	w6442
<g/>
,
die	w6444
besonders	w6445
aus	w6446
unserem	w6447
königl	w6448
<g/>
.
Schatze	w6450
bezahlet	w6451
werden	w6452
sollen	w6453
<g/>
,
die	w6455
Quittungen	w6456
aber	w6457
von	w6458
den	w6459
Jährlich	w6460
bezahlten	w6461
obgedachten	w6462
50000	w6463
Ducaten	w6464
<g/>
,
wie	w6466
auch	w6467
wegen	w6468
der	w6469
Uns	w6470
bezahlten	w6471
Schul=den	w6472
<g/>
=
<g/>
,
sollen	w6475
der	w6476
Schatzkommisston	w6477
abge=geben	w6478
<g/>
=
werden	w6480
<g/>
.
</p>
<p id="p125">
Da	w6482
wir	w6483
also	w6484
die	w6485
zur	w6486
Tilgung	w6487
der	w6488
Schul=den	w6489
<g/>
=
bestimmte	w6491
Summen	w6492
destomehr	w6493
versi=chern	w6494
<g/>
=
wollen	w6496
<g/>
,
so	w6498
verordnen	w6499
Wir	w6500
in	w6501
An=sehung	w6502
<g/>
=
der	w6504
Schulden	w6505
der	w6506
ersten	w6507
Klasse	w6508
<g/>
,
durch	w6510
den	w6511
vorigen	w6512
und	w6513
jetzigen	w6514
Reichstag	w6515
sicher	w6516
gestellet	w6517
zu	w6518
werden	w6519
<g/>
,
nicht	w6521
nur	w6522
<g/>
,
daß	w6524
der	w6525
immerwährende	w6526
Rath	w6527
unter	w6528
kei=nem	w6529
<g/>
=
Vorwande	w6531
mit	w6532
diesen	w6533
Summen	w6534
dis=poniren	w6535
<g/>
=
soll	w6537
<g/>
,
sondern	w6539
Wir	w6540
geben	w6541
auch	w6542
<g/>
,
damit	w6544
die	w6545
Termine	w6546
desto	w6547
eher	w6548
und	w6549
leich=ter	w6550
<g/>
=
bezahlet	w6552
werden	w6553
können	w6554
<g/>
,
denen	w6556
Schatz SchatzCommißionen	w6557
<g/>
=
</p>
<p id="p126">
Commißionen	w6559
beyder	w6560
Nationen	w6561
Macht	w6562
und	w6563
Gewalt	w6564
<g/>
,
daß	w6566
sie	w6567
von	w6568
allen	w6569
zu	w6570
den	w6571
Civilausgaben	w6572
angewiesenen	w6573
Summen	w6574
<g/>
,
das	w6576
was	w6577
uns	w6578
kommt	w6579
<g/>
,
und	w6581
zur	w6582
ersten	w6583
Klasse	w6584
der	w6585
Schulden	w6586
gehöret	w6587
<g/>
,
auf	w6589
jeden	w6590
Termin	w6591
unausbleiblich	w6592
bezahlen	w6593
sollen	w6594
<g/>
.
Und	w6596
wenn	w6597
Wir	w6598
<g/>
,
so	w6600
Gott	w6601
verhüten	w6602
wolle	w6603
<g/>
,
sterben	w6605
sollten	w6606
<g/>
,
so	w6608
soll	w6609
diese	w6610
Summe	w6611
auch	w6612
nach	w6613
unserm	w6614
Tode	w6615
von	w6616
dem	w6617
<g/>
.
Kron	w6619
<g/>
=
und	w6621
Litthauischen	w6622
Schatze	w6623
<g/>
,
und	w6625
zwar	w6626
von	w6627
dem	w6628
zur	w6629
Tilgung	w6630
der	w6631
Schulden	w6632
bestimm=ten	w6633
<g/>
=
Fond	w6635
gänzlich	w6636
innerhalb	w6637
zehn	w6638
Jah=ren	w6639
<g/>
=
bezahlet	w6641
werden	w6642
<g/>
,
und	w6644
indessen	w6645
sollen	w6646
Wir	w6647
zur	w6648
Sicherheit	w6649
der	w6650
ausländischen	w6651
Creditoren	w6652
Macht	w6653
und	w6654
Gewalt	w6655
haben	w6656
<g/>
,
obgedachte	w6658
Summe	w6659
von	w6660
9	w6661
Millionen	w6662
auf	w6663
Unsere	w6664
königl	w6665
<g/>
.
Einkünfte	w6667
<g/>
,
die	w6669
Uns	w6670
aus	w6671
dem	w6672
Lithauischen	w6673
Schatze	w6674
Jährlich	w6675
versi=chert	w6676
<g/>
=
sind	w6678
<g/>
,
ingleichen	w6680
auf	w6681
Unsere	w6682
königl	w6683
<g/>
.
Oeconomien	w6685
in	w6686
diesem	w6687
Großfürstenthum	w6688
Litthauen	w6689
<g/>
,
nemlich	w6691
Briefe	w6692
<g/>
,
Grodno	w6694
<g/>
,
Kobrzyn	w6696
<g/>
,
Olyko	w6698
und	w6699
Szawel	w6700
bis	w6701
zu	w6702
ih=rer	w6703
<g/>
=
gänzlichen	w6705
Bezahlung	w6706
zu	w6707
verschrei=ben	w6708
<g/>
=
<g/>
,
und	w6711
das	w6712
auf	w6713
das	w6714
feyerlichste	w6715
für	w6716
Uns	w6717
und	w6718
Unsere	w6719
Nachkommen	w6720
<g/>
,
und	w6722
zwar	w6723
so	w6724
<g/>
,
daß	w6726
wenn	w6727
gedachtes	w6728
Capital	w6729
und	w6730
Jn=teressen	w6731
<g/>
=
alle	w6733
Jahre	w6734
nicht	w6735
richtig	w6736
ausge=zahlet	w6737
<g/>
=
würde	w6739
<g/>
,
die	w6741
Creditores	w6742
berechtiget	w6743
seyn	w6744
sollen	w6745
<g/>
,
die	w6747
Administration	w6748
dieser	w6749
Oekonomie	w6750
bis	w6751
zur	w6752
völligen	w6753
Befriedi=gung	w6754
<g/>
=
zu	w6756
übernehmen	w6757
<g/>
,
ohne	w6759
daß	w6760
solches	w6761
von	w6762
Uns	w6763
und	w6764
Unseren	w6765
Nachfolgern	w6766
ver=hindert	w6767
<g/>
=
werden	w6769
könne	w6770
<g/>
.
</p>
<head id="hl22">
Warschau	w6772
den	w6773
4	w6774
<g/>
.
Christmonat	w6776
<g/>
.
</head>
<p id="p127">
Am	w6778
verwichenen	w6779
Krönungsfeste	w6780
Sr	w6781
<g/>
.
Majestät	w6783
des	w6784
Königes	w6785
<g/>
,
sind	w6787
verschiedene	w6788
Chargen	w6789
vergeben	w6790
worden	w6791
<g/>
,
auch	w6793
haben	w6794
der	w6795
Bischoff	w6796
von	w6797
Chelm	w6798
und	w6799
Coadjutor	w6800
von	w6801
Posen	w6802
<g/>
,
Herr	w6804
Orentski	w6805
<g/>
,
der	w6807
Castellan	w6808
von	w6809
Sarnow	w6810
<g/>
,
Herr	w6812
Czydlowski	w6813
<g/>
,
der	w6815
Kron	w6816
<g/>
=
Notarius	w6818
Graf	w6819
Malachowski	w6820
<g/>
,
und	w6822
der	w6823
Notarius	w6824
von	w6825
Litthauen	w6826
<g/>
,
Graf	w6828
Tysz Tyszkirwizz	w6829
<g/>
=
kirwizz	w6831
den	w6832
weissen	w6833
Adlerorden	w6834
<g/>
,
und	w6836
der	w6837
Kron	w6838
<g/>
=
Truchses	w6840
<g/>
,
Herr	w6842
Olizar	w6843
<g/>
,
den	w6845
Stanislausorden	w6846
erhalten	w6847
</p>
<p id="p128">
Vergangene	w6848
Woche	w6849
hat	w6850
sich	w6851
der	w6852
Castel=lan	w6853
<g/>
=
von	w6855
Luckow	w6856
<g/>
(
der	w6858
durch	w6859
verschiedene	w6860
merkwürdige	w6861
Reden	w6862
<g/>
,
welche	w6864
er	w6865
auf	w6866
dem	w6867
letzten	w6868
Reichstage	w6869
gehalten	w6870
hat	w6871
<g/>
,
berühmt	w6873
geworden	w6874
<g/>
)
mit	w6876
der	w6877
Fräulein	w6878
Grolowska	w6879
<g/>
,
</p>
<p id="p129">
des	w6881
Notarii	w6882
von	w6883
Krasnostaw	w6884
Tochter	w6885
<g/>
,
allhier	w6887
vermählet	w6888
<g/>
.
</p>
<p id="p130">
Man	w6890
siehet	w6891
hier	w6892
eine	w6893
Constitution	w6894
unter	w6895
dem	w6896
Titel	w6897
<g/>
:
Billigkeit	w6899
<g/>
,
die	w6901
bey	w6902
der	w6903
Einnahm	w6904
der	w6905
öffentlichen	w6906
Einkünfte	w6907
beob=achtet	w6908
<g/>
=
werden	w6910
soll	w6911
<g/>
.
Weil	w6913
sich	w6914
verschie=dene	w6915
<g/>
=
Grosse	w6917
und	w6918
Kleine	w6919
erboten	w6920
<g/>
,
die	w6922
Zölle	w6923
der	w6924
Republik	w6925
in	w6926
Pacht	w6927
zu	w6928
nehmen	w6929
<g/>
,
und	w6931
mehr	w6932
an	w6933
den	w6934
Schatz	w6935
zu	w6936
bezahlen	w6937
<g/>
,
als	w6939
zeithero	w6940
eingekommen	w6941
ist	w6942
<g/>
,
so	w6944
hat	w6945
die	w6946
Republik	w6947
die	w6948
von	w6949
der	w6950
Treue	w6951
ihrer	w6952
Be=dienten	w6953
<g/>
=
versichert	w6955
<g/>
,
und	w6957
weil	w6958
hieraus	w6959
ganz	w6960
natürlich	w6961
folget	w6962
<g/>
,
daß	w6964
solche	w6965
Pächter	w6966
ihren	w6967
Nutzen	w6968
durch	w6969
den	w6970
Schaden	w6971
anderer	w6972
su=chen	w6973
<g/>
=
<g/>
,
in	w6976
obgedachter	w6977
Constitution	w6978
<g/>
,
die	w6980
Verpachtung	w6981
der	w6982
Zolle	w6983
und	w6984
anderer	w6985
Ein=künfte	w6986
<g/>
=
gänzlich	w6988
verboten	w6989
<g/>
,
den	w6991
Tobak	w6992
und	w6993
das	w6994
Zapfen	w6995
ausgenommen	w6996
<g/>
;
ersterer	w6998
be=findet	w6999
<g/>
=
sich	w7001
in	w7002
jüdischen	w7003
<g/>
,
das	w7005
andere	w7006
aber	w7007
in	w7008
geistlichen	w7009
Händen	w7010
<g/>
.
</p>
<p id="p131">
Eine	w7012
andere	w7013
Constitution	w7014
unter	w7015
dem	w7016
Titel	w7017
<g/>
:
königliche	w7019
Tafelgüter	w7020
<g/>
;
ist	w7022
nicht	w7023
weniger	w7024
merkwürdig	w7025
<g/>
.
Nach	w7027
derselben	w7028
sollen	w7029
die	w7030
königl	w7031
<g/>
.
Tafelgüter	w7033
<g/>
,
so	w7035
in	w7036
Klein	w7037
<g/>
=
Pohlen	w7039
<g/>
,
und	w7041
in	w7042
der	w7043
Woywodschaft	w7044
Cra=cau	w7045
<g/>
=
und	w7047
Sendomir	w7048
liegen	w7049
<g/>
,
welche	w7051
aber	w7052
durch	w7053
den	w7054
letzten	w7055
Tractat	w7056
sehr	w7057
verringert	w7058
worden	w7059
sind	w7060
<g/>
,
indem	w7062
ein	w7063
großer	w7064
Theil	w7065
da=von	w7066
<g/>
=
mit	w7068
unter	w7069
den	w7070
österreichischen	w7071
Cordon	w7072
gekommen	w7073
verkauft	w7074
<g/>
,
und	w7076
andere	w7077
dafür	w7078
angekauft	w7079
werden	w7080
<g/>
,
welche	w7082
nicht	w7083
so	w7084
zer=streut	w7085
<g/>
=
von	w7087
einander	w7088
sind	w7089
<g/>
.
Die	w7091
Commis=sion	w7092
<g/>
=
dazu	w7094
ist	w7095
der	w7096
Schatkommißion	w7097
auf=getragen	w7098
<g/>
=
worden	w7100
<g/>
.
Es	w7102
ist	w7103
in	w7104
obgedachter	w7105
Constitution	w7106
alles	w7107
beschrieben	w7108
<g/>
,
wie	w7110
sol=ches	w7111
<g/>
=
angefangen	w7113
und	w7114
beendiget	w7115
werden	w7116
soll	w7117
<g/>
,
damit	w7119
die	w7120
königl	w7121
<g/>
.
Einkünfte	w7123
keinen	w7124
Schaden	w7125
leiden	w7126
<g/>
,
und	w7128
daß	w7129
die	w7130
neuerkauf=ten	w7131
<g/>
=
Güter	w7133
künftighin	w7134
als	w7135
königl	w7136
<g/>
.
Tafel=güter	w7138
<g/>
=
angesehen	w7140
und	w7141
dafür	w7142
gehalten	w7143
wer=den	w7144
<g/>
=
sollen	w7146
<g/>
.
</p>
<p id="p132">
Am	w7148
verwichenen	w7149
Montage	w7150
ist	w7151
der	w7152
Rzewuski	w7153
<g/>
,
welcher	w7155
Kronfeldnotarius	w7156
und	w7157
ein	w7158
Bruder	w7159
des	w7160
Kronhofmarschalls	w7161
und	w7162
königl	w7163
<g/>
.
Ministers	w7165
ist	w7166
<g/>
,
mit	w7168
einem	w7169
ansehn=lichen	w7170
<g/>
=
Gefolge	w7172
von	w7173
4	w7174
Wagen	w7175
nach	w7176
der	w7177
pohlnischen	w7178
Gränze	w7179
abgegangen	w7180
<g/>
,
wo	w7182
das	w7183
Duell	w7184
zum	w7185
zweytenmal	w7186
zwischen	w7187
diesem	w7188
<g/>
=
Herrn	w7190
und	w7191
dem	w7192
General	w7193
Kozlowski	w7194
<g/>
,
bey	w7196
Kempten	w7197
<g/>
,
den	w7199
7ten	w7200
dieses	w7201
oder	w7202
künf künftigen	w7203
<g/>
=
</p>
<p id="p133">
tigen	w7205
Sonnabend	w7206
vor	w7207
sich	w7208
gehen	w7209
soll	w7210
<g/>
.
Des	w7212
Grafen	w7213
Rzewuski	w7214
Secundante	w7215
ist	w7216
der	w7217
Oberste	w7218
Berg	w7219
<g/>
,
welcher	w7221
in	w7222
Rußis	w7223
<g/>
.
Diensten	w7225
steht	w7226
<g/>
;
des	w7228
General	w7229
Kozlowski	w7230
Secundanten	w7231
aber	w7232
sind	w7233
3	w7234
sächsische	w7235
Obri=sten	w7236
<g/>
=
<g/>
,
welche	w7239
das	w7240
Handwerk	w7241
recht	w7242
verste=hen	w7243
<g/>
=
<g/>
,
damit	w7246
alles	w7247
recht	w7248
ordentlich	w7249
und	w7250
ohne	w7251
Betrug	w7252
oder	w7253
List	w7254
vor	w7255
sich	w7256
gehen	w7257
möge	w7258
<g/>
.
Weil	w7260
überall	w7261
die	w7262
Posten	w7263
schon	w7264
be=stellt	w7265
<g/>
=
<g/>
,
so	w7268
hoffet	w7269
man	w7270
künftigen	w7271
Montag	w7272
zu	w7273
erfahren	w7274
<g/>
,
wie	w7276
dieses	w7277
Duel	w7278
wird	w7279
ab=gelaufen	w7280
<g/>
=
seyn	w7282
<g/>
.
</p>
<head id="hl23">
Breslau	w7284
den	w7285
11	w7286
<g/>
.
Christmonat	w7288
<g/>
.
</head>
<p id="p134">
Am	w7290
7ten	w7291
dieses	w7292
Monats	w7293
ist	w7294
das	w7295
merk=würdige	w7296
<g/>
=
Duell	w7298
zwischen	w7299
dem	w7300
General	w7301
Kozlowski	w7302
und	w7303
dem	w7304
Grafen	w7305
Rzewuski	w7306
auf	w7307
der	w7308
pohlnischen	w7309
Gränze	w7310
auf	w7311
folgende	w7312
Art	w7313
vor	w7314
sich	w7315
gegangen	w7316
<g/>
.
Nachdem	w7318
sie	w7319
auf	w7320
8	w7321
Schritt	w7322
weit	w7323
von	w7324
einander	w7325
getreten	w7326
waren	w7327
<g/>
,
so	w7329
that	w7330
der	w7331
Graf	w7332
Rzewuski	w7333
den	w7334
ersten	w7335
Schuß	w7336
und	w7337
traf	w7338
den	w7339
General	w7340
Koz=lowski	w7341
<g/>
=
<g/>
,
so	w7344
daß	w7345
die	w7346
Kugel	w7347
im	w7348
Rücken	w7349
si=tzen	w7350
<g/>
=
geblieben	w7352
ist	w7353
<g/>
;
der	w7355
General	w7356
Kozlowski	w7357
hielt	w7358
sich	w7359
mit	w7360
der	w7361
linken	w7362
Hand	w7363
die	w7364
em=pfangene	w7365
<g/>
=
Wunde	w7367
zu	w7368
und	w7369
schoß	w7370
mit	w7371
der	w7372
rechten	w7373
Hand	w7374
los	w7375
<g/>
,
aber	w7377
der	w7378
Schuß	w7379
traf	w7380
nicht	w7381
<g/>
.
Als	w7383
sie	w7384
aber	w7385
beyde	w7386
<g/>
,
sowohl	w7388
der	w7389
General	w7390
als	w7391
der	w7392
Graf	w7393
<g/>
,
noch	w7395
einen	w7396
Gang	w7397
mit	w7398
einander	w7399
versuchen	w7400
wolten	w7401
<g/>
,
so	w7403
brach=ten	w7404
<g/>
=
sie	w7406
die	w7407
Secundanten	w7408
auseinander	w7409
<g/>
.
Man	w7411
weiß	w7412
noch	w7413
nicht	w7414
ob	w7415
die	w7416
Wunde	w7417
des	w7418
Generals	w7419
tödtlich	w7420
ist	w7421
<g/>
.
</p>
<p id="p135">
Jn	w7423
der	w7424
Kärtnerstrasse	w7425
ist	w7426
von	w7427
einer	w7428
Sackuhr	w7429
ein	w7430
flach	w7431
stählenes	w7432
Pittschierstöckel	w7433
<g/>
,
wo	w7435
auf	w7436
ei=ner	w7437
<g/>
=
Seite	w7439
ein	w7440
Wäppel	w7441
mit	w7442
einem	w7443
Helm	w7444
und	w7445
auf	w7446
der	w7447
andern	w7448
ein	w7449
verzohener	w7450
Name	w7451
mit	w7452
ei=nem	w7453
<g/>
=
Carmen	w7455
gestochen	w7456
war	w7457
<g/>
,
verlohren	w7459
gegan=gen	w7460
<g/>
=
<g/>
;
wer	w7463
solches	w7464
gefunden	w7465
<g/>
,
oder	w7467
Wissenschaft	w7468
davon	w7469
hat	w7470
<g/>
,
wird	w7472
ersucht	w7473
<g/>
,
solches	w7475
bey	w7476
Verleger	w7477
das	w7478
Wienerdiariums	w7479
gegen	w7480
einem	w7481
Rekompens	w7482
anzuzeigen	w7483
<g/>
.
</p>
<head id="hl24">
Nachricht	w7485
<g/>
.
</head>
<p id="p136">
Bey	w7487
Joh	w7488
Ferd	w7489
<g/>
.
Baumgartner	w7491
<g/>
,
burgl	w7493
<g/>
.
Buch=binder	w7495
<g/>
=
<g/>
,
in	w7498
seinem	w7499
Gewölbe	w7500
Nro	w7501
<g/>
.
80	w7503
in	w7504
der	w7505
Wollzeile	w7506
<g/>
,
wie	w7508
auch	w7509
ben	w7510
Sebastian	w7511
Härtl	w7512
<g/>
,
in	w7514
der	w7515
Singerstrasse	w7516
nächst	w7517
dem	w7518
St	w7519
<g/>
.
Stephansthor	w7521
<g/>
,
sind	w7523
nebst	w7524
andern	w7525
alhier	w7526
gewöhnlichen	w7527
Calendern	w7528
<g/>
,
auch	w7530
folgende	w7531
neue	w7532
mit	w7533
k	w7534
<g/>
.
k	w7536
<g/>
.
Freyheit	w7538
und	w7539
Ap=probation	w7540
<g/>
=
der	w7542
k	w7543
<g/>
.
k	w7545
<g/>
.
Büchercensur	w7547
gedruckte	w7548
Ca=lender	w7549
<g/>
=
für	w7551
das	w7552
Jahr	w7553
1777	w7554
gebunden	w7555
und	w7556
unge=bunden	w7557
<g/>
=
um	w7559
sehr	w7560
billige	w7561
Preise	w7562
zu	w7563
finden	w7564
<g/>
,
als	w7566
<g/>
;
</p>
<head id="hl25">
Quartkalender	w7568
</head>
<p id="p137">
1	w7569
<g/>
.
Wienerischer	w7571
Schreibkalender	w7572
<g/>
,
Etwas	w7574
für	w7575
alle	w7576
<g/>
,
7	w7578
Bögen	w7579
stark	w7580
<g/>
.
</p>
<p id="p138">
2	w7582
<g/>
.
Kunst	w7584
<g/>
=
und	w7586
Wunderkalender	w7587
<g/>
,
7	w7589
Bögen	w7590
stark	w7591
<g/>
.
</p>
<head id="hl26">
Jn	w7593
32	w7594
Format	w7595
<g/>
.
</head>
<p id="p139">
1	w7597
<g/>
.
Räthselkalender	w7599
<g/>
,
1	w7601
1	w7602
<g/>
/
4	w7604
Bogen	w7605
stark	w7606
<g/>
.
</p>
<p id="p140">
2	w7608
<g/>
.
Neujahrsgeschenk	w7610
für	w7611
Kinder	w7612
<g/>
,
1	w7614
1	w7615
<g/>
/
4	w7617
<g/>
.
Bogen	w7619
stark	w7620
<g/>
,
mit	w7622
oder	w7623
auch	w7624
ohne	w7625
Kupfer	w7626
<g/>
.
</p>
<head id="hl27">
Jn	w7628
18	w7629
Format	w7630
<g/>
,
auf	w7632
Schreibpapier	w7633
mit	w7634
Kupfer	w7635
<g/>
.
</head>
<p id="p141">
1	w7637
<g/>
.
Wienerischer	w7639
Almanach	w7640
nach	w7641
Gothaischer	w7642
Art	w7643
<g/>
.
</p>
<p id="p142">
2	w7645
<g/>
.
Physikalischer	w7647
Almanach	w7648
<g/>
.
</p>
<p id="p143">
3	w7650
<g/>
.
Ritterordenkalender	w7652
<g/>
.
</p>
<p id="p144">
4	w7654
<g/>
.
Chronologischer	w7656
Kalender	w7657
der	w7658
k	w7659
<g/>
.
k	w7661
<g/>
.
