<doc id="edoc_wd_1777-06-07" attrs="word" year="1777" month="06" day="07" corpus="1">
<head id="hl1">
Madrid	w42
<g/>
;
die	w6110
höchste	w6111
Herrschaft	w6112
geruhete	w6113
selbe	w6114
von	w6115
einer	w6116
Anhöhe	w6117
zu	w6118
betrachten	w6119
<g/>
,
worauf	w6121
sämmtliche	w6122
Tschayken	w6123
<g/>
,
vorbey	w6125
defilirten	w6126
<g/>
.
Kaum	w6128
war	w6129
die	w6130
Mannschaft	w6131
eingeruckt	w6132
<g/>
,
so	w6134
wurde	w6135
selbe	w6136
von	w6137
Sr	w6138
<g/>
.
kön	w6140
<g/>
.
Hoheit	w6142
beschenkt	w6143
<g/>
.
Den	w6145
9ten	w6146
früh	w6147
um	w6148
halb	w6149
6	w6150
Uhr	w6151
ließ	w6152
man	w6153
alle	w6154
Wägen	w6155
mit=tels	w6156
<g/>
=
dreyen	w6158
Pletten	w6159
bis	w6160
Perlasvarosch	w6161
in	w6162
das	w6163
Banat	w6164
übersetzen	w6165
<g/>
,
worauf	w6167
sodann	w6168
um	w6169
6	w6170
Uhr	w6171
die	w6172
höchste	w6173
Abreise	w6174
Sr	w6175
<g/>
.
kön	w6177
<g/>
.
Ho=heit	w6179
<g/>
=
nachfolgte	w6181
<g/>
,
nachdem	w6183
höchstdieselbe	w6184
vorhero	w6185
dem	w6186
anwesenden	w6187
Offiziercorps	w6188
des	w6189
Battillons	w6190
<g/>
,
ihre	w6192
besondere	w6193
Zufrie=denheit	w6194
<g/>
=
in	w6196
denen	w6197
gnädigsten	w6198
Ausdrücken	w6199
zu	w6200
erkennen	w6201
zu	w6202
geben	w6203
geruhet	w6204
hatten	w6205
<g/>
.
Darauf	w6207
wurde	w6208
das	w6209
mit	w6210
der	w6211
gehörigen	w6212
Anzahl	w6213
Tschaykisten	w6214
besetzte	w6215
Lustschif	w6216
be=stiegen	w6217
<g/>
=
<g/>
,
der	w6220
Eingangs	w6221
erwehnte	w6222
Herr	w6223
Oberste	w6224
von	w6225
Staniavlevichs	w6226
komman kommandirte	w6227
<g/>
=
</p>
<p id="p43">
dirte	w6229
selbes	w6230
<g/>
,
und	w6232
die	w6233
Mannschaft	w6234
em=pfieng	w6235
<g/>
=
beym	w6237
Anlenden	w6238
neuerdings	w6239
ein	w6240
Geschenk	w6241
<g/>
,
und	w6243
sodann	w6244
gieng	w6245
die	w6246
Reise	w6247
noch	w6248
selbigen	w6249
Tags	w6250
bis	w6251
Pantschova	w6252
vor	w6253
sich	w6254
<g/>
.
</p>
<p id="p44">
Die	w6256
erledigte	w6257
Stelle	w6258
eines	w6259
Bischofs	w6260
zu	w6261
Tschanad	w6262
in	w6263
Oberungarn	w6264
<g/>
,
ist	w6266
in	w6267
der	w6268
Person	w6269
Tit	w6270
<g/>
.
Herrn	w6272
Emerich	w6273
Kristovicsch	w6274
wieder	w6275
besetzt	w6276
worden	w6277
<g/>
.
An	w6279
dessen	w6280
Platz	w6281
zu	w6282
Fünfkirchen	w6283
<g/>
,
Tit	w6285
<g/>
.
Herr	w6287
Georg	w6288
Nun=kovitsch	w6289
<g/>
=
<g/>
,
ehemaliger	w6292
Lektor	w6293
und	w6294
Dom=herr	w6295
<g/>
=
daselbst	w6297
zum	w6298
Großprobsten	w6299
beför=dert	w6300
<g/>
=
worden	w6302
<g/>
.
Die	w6304
Domherrnstelle	w6305
aber	w6306
erhielt	w6307
der	w6308
fleißige	w6309
und	w6310
beliebte	w6311
Herr	w6312
Lokaldirektors	w6313
des	w6314
Preßburger	w6315
Hauptgy=mnasiums	w6316
<g/>
=
<g/>
,
Daniel	w6319
Hersching	w6320
<g/>
,
welcher	w6322
verschiedene	w6323
Jahre	w6324
hindurch	w6325
daselbst	w6326
auch	w6327
das	w6328
Amt	w6329
eines	w6330
Büchercensors	w6331
verwaltete	w6332
<g/>
.
</p>
<p id="p45">
Seit	w6334
ein	w6335
paar	w6336
Jahren	w6337
erhielt	w6338
man	w6339
aus	w6340
Kroaten	w6341
nichts	w6342
als	w6343
traurige	w6344
Vorfälle	w6345
<g/>
,
als	w6347
die	w6348
entsetzliche	w6349
Feuersbrunst	w6350
von	w6351
Wa=rasdin	w6352
<g/>
=
und	w6354
Kreuz	w6355
<g/>
,
das	w6357
fürchterliche	w6358
und	w6359
so	w6360
lange	w6361
anhaltende	w6362
Erdbeben	w6363
in	w6364
Zago=rien	w6365
<g/>
=
und	w6367
den	w6368
Gegenden	w6369
von	w6370
Warasdin	w6371
<g/>
;
Es	w6373
ist	w6374
wohl	w6375
also	w6376
Zeit	w6377
<g/>
,
daß	w6379
man	w6380
durch	w6381
erfreuliche	w6382
Berichte	w6383
das	w6384
Andenken	w6385
dieser	w6386
Anfälle	w6387
mildere	w6388
<g/>
,
und	w6390
folgende	w6391
Nachricht	w6392
aus	w6393
Kreuz	w6394
im	w6395
Königreich	w6396
Kroaten	w6397
<g/>
,
vom	w6399
23	w6400
<g/>
.
May	w6402
einschalte	w6403
<g/>
.
</p>
<p id="p46">
Der	w6405
20	w6406
<g/>
.
dieses	w6408
ware	w6409
zur	w6410
Jnstallation	w6411
des	w6412
neuen	w6413
Herrn	w6414
Obergespann	w6415
im	w6416
Kreu=zerkommitat	w6417
<g/>
=
bestimmet	w6419
<g/>
;
den	w6421
Tag	w6422
vor=hero	w6423
<g/>
=
<g/>
,
am	w6426
19	w6427
<g/>
.
zu	w6429
Mittag	w6430
nach	w6431
12	w6432
Uhr	w6433
<g/>
,
brache	w6435
der	w6436
Herr	w6437
Obergespann	w6438
Graf	w6439
La=dislaus	w6440
<g/>
=
Erdödy	w6442
k	w6443
<g/>
.
k	w6445
<g/>
.
Kämmerer	w6447
und	w6448
Rath	w6449
in	w6450
Gesellschaft	w6451
Sr	w6452
<g/>
.
Excellenz	w6454
des	w6455
Herrn	w6456
Feldmarschall	w6457
und	w6458
Ban	w6459
von	w6460
Kroaten	w6461
<g/>
,
Grafen	w6463
Nadasd	w6464
von	w6465
Warasdin	w6466
auf	w6467
<g/>
;
bey	w6469
der	w6470
Brücke	w6471
über	w6472
die	w6473
Begnya	w6474
<g/>
,
als	w6476
der	w6477
Gränzscheidung	w6478
des	w6479
Warasdiner	w6480
<g/>
=
und	w6482
Kreuzerkommitats	w6483
wurden	w6484
sie	w6485
schon	w6486
von	w6487
einigen	w6488
abgeordneten	w6489
Komitatensern	w6490
<g/>
,
und	w6492
einem	w6493
Zuge	w6494
wohl	w6495
berittener	w6496
Edelleute	w6497
em=pfangen	w6498
<g/>
=
<g/>
,
und	w6501
bis	w6502
nach	w6503
Kreuz	w6504
unter	w6505
stet=ter	w6506
<g/>
=
Abwechslung	w6508
der	w6509
reutenden	w6510
Edelleu=te	w6511
<g/>
=
begleitet	w6513
<g/>
.
Alle	w6515
Pfaarer	w6516
der	w6517
am	w6518
We=ge	w6519
<g/>
=
gelegenen	w6521
<g/>
,
oder	w6523
auch	w6524
entfernteren	w6525
Ortschaften	w6526
hatten	w6527
sich	w6528
mit	w6529
ihrer	w6530
unter=gebenen	w6531
<g/>
=
Jugend	w6533
und	w6534
dem	w6535
größten	w6536
Theile	w6537
des	w6538
Volkes	w6539
versammelt	w6540
<g/>
,
um	w6542
ihrem	w6543
neu neuen	w6544
<g/>
=
</p>
<p id="p47">
en	w6546
Herrn	w6547
Obergespann	w6548
tausend	w6549
Seegens=wünsche	w6550
<g/>
=
zuzurufen	w6552
<g/>
;
gegen	w6554
7	w6555
Uhr	w6556
Abends	w6557
kame	w6558
der	w6559
ganze	w6560
Zug	w6561
an	w6562
dem	w6563
äussersten	w6564
Ende	w6565
der	w6566
hiesigen	w6567
Vorstadt	w6568
an	w6569
<g/>
,
von	w6571
wannen	w6572
der	w6573
Einzug	w6574
in	w6575
folgender	w6576
Ord=nung	w6577
<g/>
=
geschahe	w6579
<g/>
:
</p>
<p id="p48">
1	w6581
<g/>
.
Gegen	w6583
300	w6584
Edelleute	w6585
zu	w6586
Pferde	w6587
<g/>
,
alle	w6589
blau	w6590
gekleidet	w6591
mit	w6592
ihrer	w6593
Standarte	w6594
und	w6595
Trompeter	w6596
<g/>
,
unter	w6598
Anführung	w6599
des	w6600
Herrn	w6601
Oberstullrichter	w6602
von	w6603
Raffay	w6604
<g/>
.
</p>
<p id="p49">
2	w6606
<g/>
.
Der	w6608
Herr	w6609
Graf	w6610
Ludwig	w6611
Erdödy	w6612
der	w6613
jüngere	w6614
<g/>
,
des	w6616
Herrn	w6617
Obergespann	w6618
Bru=der	w6619
<g/>
=
in	w6621
seinem	w6622
eigenen	w6623
prächtigen	w6624
sechs=spanigen	w6625
<g/>
=
Wagen	w6627
<g/>
;
mit	w6629
ihme	w6630
der	w6631
Herr	w6632
Ba=ron	w6633
<g/>
=
von	w6635
Magdalenich	w6636
<g/>
.
</p>
<p id="p50">
3	w6638
<g/>
.
Der	w6640
Stallmeister	w6641
des	w6642
Herrn	w6643
Ober=gespann	w6644
<g/>
=
zu	w6646
Pferde	w6647
<g/>
.
</p>
<p id="p51">
4	w6649
<g/>
.
Vier	w6651
kostbar	w6652
ausgezierte	w6653
Reitpferde	w6654
an	w6655
der	w6656
Hand	w6657
geführt	w6658
<g/>
.
</p>
<p id="p52">
5	w6660
<g/>
.
Ein	w6662
vierspänniges	w6663
Pierutsch	w6664
<g/>
,
des	w6666
Herrn	w6667
Obergespanns	w6668
<g/>
.
</p>
<p id="p53">
6	w6670
<g/>
.
Ein	w6672
vierspänniger	w6673
Galawagen	w6674
<g/>
,
eben	w6676
desselben	w6677
<g/>
.
</p>
<p id="p54">
7	w6679
<g/>
.
Sechs	w6681
Livreebediente	w6682
<g/>
,
und	w6684
zwey	w6685
Büchsenspanner	w6686
des	w6687
Herrn	w6688
Obergespann	w6689
<g/>
.
</p>
<p id="p55">
8	w6691
<g/>
.
Seine	w6693
zwey	w6694
Leibhusaren	w6695
zu	w6696
Pferde	w6697
<g/>
.
</p>
<p id="p56">
9	w6699
<g/>
.
Dessen	w6701
sechsspänniger	w6702
Staatswa=gen	w6703
<g/>
=
<g/>
,
worinn	w6706
sich	w6707
der	w6708
zur	w6709
Jnstallation	w6710
allerhöchst	w6711
ernennte	w6712
königl	w6713
<g/>
.
Kommisarius	w6715
<g/>
,
Graf	w6717
Feldmarschall	w6718
Nadasd	w6719
<g/>
,
und	w6721
der	w6722
Herr	w6723
Obergespann	w6724
befanden	w6725
<g/>
:
neben	w6727
dem	w6728
Wagen	w6729
giengen	w6730
zu	w6731
beyden	w6732
Seiten	w6733
4	w6734
hun=garisch	w6735
<g/>
=
und	w6737
4	w6738
deutsche	w6739
Hausofficiers	w6740
<g/>
.
</p>
<p id="p57">
10	w6742
<g/>
.
Ein	w6744
Wagenmeister	w6745
und	w6746
ein	w6747
Sat=telknecht	w6748
<g/>
=
zu	w6750
Pferde	w6751
<g/>
.
</p>
<p id="p58">
11	w6753
<g/>
.
Zwey	w6755
Komitatshusaren	w6756
<g/>
.
</p>
<p id="p59">
12	w6758
<g/>
.
300	w6760
gleich	w6761
mondirte	w6762
und	w6763
auf	w6764
das	w6765
beste	w6766
berittene	w6767
Freysäßler	w6768
aus	w6769
dem	w6770
Ko=mitat	w6771
<g/>
=
unter	w6773
Anführung	w6774
ihrer	w6775
eigenen	w6776
Offiziere	w6777
<g/>
.
</p>
<p id="p60">
Der	w6779
Zug	w6780
gienge	w6781
durch	w6782
die	w6783
ganze	w6784
Vor=stadt	w6785
<g/>
=
<g/>
,
allwo	w6788
einige	w6789
hundert	w6790
Banderiali=sten	w6791
<g/>
=
aus	w6793
dem	w6794
Komitat	w6795
<g/>
,
unter	w6797
Anführung	w6798
des	w6799
Herrn	w6800
Komitatsingenieurs	w6801
<g/>
,
Hüttler	w6803
<g/>
,
paradirten	w6805
<g/>
.
Weiter	w6807
hin	w6808
war	w6809
eine	w6810
mit	w6811
Jnnschriften	w6812
versehene	w6813
Ehrenpforte	w6814
er=richtet	w6815
<g/>
=
<g/>
,
vor	w6818
welcher	w6819
die	w6820
ganze	w6821
Bürger=schaft	w6822
<g/>
=
unter	w6824
Gewehr	w6825
stand	w6826
<g/>
,
und	w6828
feuerte	w6829
<g/>
;
Se	w6831
<g/>
.
Excellenz	w6833
der	w6834
königl	w6835
<g/>
.
Herr	w6837
Kommis=sarius	w6838
<g/>
=
und	w6840
der	w6841
Herr	w6842
Obergespann	w6843
stie stiegen	w6844
<g/>
=
</p>
<p id="p61">
gen	w6846
aus	w6847
dem	w6848
Wagen	w6849
<g/>
,
um	w6851
für	w6852
die	w6853
zier=liche	w6854
<g/>
=
von	w6856
Seiten	w6857
des	w6858
Stadtmagistrats	w6859
gehaltene	w6860
Anrede	w6861
zu	w6862
danken	w6863
<g/>
.
Vor	w6865
dem	w6866
Thore	w6867
der	w6868
Festung	w6869
<g/>
,
ware	w6871
der	w6872
hiesige	w6873
Herr	w6874
Director	w6875
scholarum	w6876
mit	w6877
den	w6878
Profes=soren	w6879
<g/>
=
und	w6881
Studenten	w6882
<g/>
.
Bey	w6884
dem	w6885
Kom=mandohaus	w6886
<g/>
=
<g/>
,
als	w6889
der	w6890
bestimmten	w6891
Woh=nung	w6892
<g/>
=
Sr	w6894
<g/>
.
Excellenz	w6896
des	w6897
Feldmarschalls	w6898
stiegen	w6899
alle	w6900
ab	w6901
<g/>
,
allwo	w6903
sich	w6904
der	w6905
ganze	w6906
Adel	w6907
zum	w6908
Empfang	w6909
der	w6910
hohen	w6911
Gäste	w6912
ein=gefunden	w6913
<g/>
=
hatte	w6915
<g/>
,
und	w6917
eine	w6918
eigends	w6919
aus	w6920
dem	w6921
Warasdinergeneralat	w6922
zur	w6923
Ehrenwa=che	w6924
<g/>
=
des	w6926
Feldmarschalls	w6927
abgeschickte	w6928
gan=ze	w6929
<g/>
=
Kompagnie	w6931
<g/>
,
samt	w6933
der	w6934
Feldmusik	w6935
pa=radirte	w6936
<g/>
=
<g/>
,
auch	w6939
der	w6940
Graf	w6941
von	w6942
Dänhof	w6943
kommandirender	w6944
General	w6945
aus	w6946
bemeldten	w6947
Generalat	w6948
zugegen	w6949
war	w6950
<g/>
.
Dieser	w6952
Abend	w6953
wurde	w6954
mit	w6955
einem	w6956
Nachtessen	w6957
von	w6958
16	w6959
Ge=deken	w6960
<g/>
=
<g/>
,
bey	w6963
dem	w6964
Herrn	w6965
Baron	w6966
Magda=lenich	w6967
<g/>
=
beschlossen	w6969
<g/>
.
</p>
<p id="p62">
Die	w6971
schöne	w6972
Ordnung	w6973
des	w6974
ganzen	w6975
Ein=zuges	w6976
<g/>
=
<g/>
,
die	w6979
prächtige	w6980
und	w6981
geschmackvolle	w6982
Auswahl	w6983
der	w6984
Galalivreen	w6985
und	w6986
Wägen	w6987
<g/>
,
die	w6989
Schönheit	w6990
der	w6991
Pferde	w6992
<g/>
,
besonders	w6994
aber	w6995
die	w6996
Leutseligkeit	w6997
beyder	w6998
hohen	w6999
Ankommen=den	w7000
<g/>
=
verursachte	w7002
bey	w7003
allen	w7004
Anwesenden	w7005
<g/>
,
<g/>
(
wovon	w7008
ein	w7009
grosser	w7010
Theil	w7011
niemals	w7012
Ge=legenheit	w7013
<g/>
=
hatte	w7015
<g/>
,
etwas	w7017
solches	w7018
zu	w7019
sehen	w7020
<g/>
)
ein	w7022
zufriedenes	w7023
Erstaunen	w7024
<g/>
,
und	w7026
das	w7027
rei=neste	w7028
<g/>
=
Vergnügen	w7030
<g/>
.
</p>
<p id="p63">
Den	w7032
20	w7033
<g/>
.
frühe	w7035
um	w7036
9	w7037
Uhr	w7038
<g/>
,
nachdem	w7040
sich	w7041
alle	w7042
Komitatsobrigkeiten	w7043
<g/>
,
der	w7045
ganze	w7046
hohe	w7047
und	w7048
niedere	w7049
Adel	w7050
<g/>
,
die	w7052
Abgeordnete	w7053
der	w7054
königl	w7055
<g/>
.
Freystädte	w7057
<g/>
,
und	w7059
das	w7060
Agra=mer	w7061
<g/>
=
<g/>
=
und	w7064
Csasmenserkapitels	w7065
in	w7066
dem	w7067
Komitatssaale	w7068
versammelt	w7069
hatten	w7070
<g/>
,
wur=de	w7072
<g/>
=
die	w7074
Kongregation	w7075
unter	w7076
Vorsitz	w7077
des	w7078
Herrn	w7079
Vicegespanns	w7080
von	w7081
Petrichevich	w7082
er=öfnet	w7083
<g/>
=
<g/>
,
und	w7086
die	w7087
Vornehmste	w7088
aus	w7089
den	w7090
An=wesenden	w7091
<g/>
=
als	w7093
Deputirte	w7094
abgeschickt	w7095
<g/>
,
um	w7097
sowohl	w7098
den	w7099
Feldmarschall	w7100
Grafen	w7101
Na=dasd	w7102
<g/>
=
<g/>
,
als	w7105
den	w7106
Herrn	w7107
Obergespann	w7108
ab=zuholen	w7109
<g/>
=
<g/>
;
nach	w7112
gewöhnlichen	w7113
Empfang	w7114
hielte	w7115
der	w7116
erstere	w7117
eine	w7118
zierliche	w7119
und	w7120
männ=liche	w7121
<g/>
=
lateinische	w7123
Anrede	w7124
an	w7125
die	w7126
ganze	w7127
Ver=sammlung	w7128
<g/>
=
<g/>
,
mit	w7131
einem	w7132
solchen	w7133
Feuer	w7134
im	w7135
Ausdruck	w7136
<g/>
,
dessen	w7138
nur	w7139
sein	w7140
unerachtet	w7141
des	w7142
hohen	w7143
Alters	w7144
ungeschwächter	w7145
und	w7146
welt=kündiger	w7147
<g/>
=
Heldengeist	w7149
fähig	w7150
ist	w7151
<g/>
.
Der	w7153
Herr	w7154
Obergespann	w7155
dankte	w7156
hierauf	w7157
in	w7158
einer	w7159
eben	w7160
</p>
<p id="p64">
so	w7161
zierlichen	w7162
Rede	w7163
<g/>
,
worinn	w7165
selber	w7166
seinen	w7167
ohnehin	w7168
bekannten	w7169
Eifer	w7170
für	w7171
die	w7172
Auf=rechthaltung	w7173
<g/>
=
göttlicher	w7175
und	w7176
menschlicher	w7177
Gesätze	w7178
<g/>
,
für	w7180
die	w7181
dem	w7182
Landesfürsten	w7183
schul=dige	w7184
<g/>
=
Treue	w7186
<g/>
,
und	w7188
für	w7189
die	w7190
Handhabung	w7191
der	w7192
vaterländischen	w7193
Freyheiten	w7194
zum	w7195
größten	w7196
Vergnügen	w7197
aller	w7198
Anwesenden	w7199
an	w7200
den	w7201
Tag	w7202
legte	w7203
<g/>
;
alsdann	w7205
leistete	w7206
er	w7207
den	w7208
ge=wöhnlichen	w7209
<g/>
=
Eid	w7211
in	w7212
die	w7213
Hände	w7214
des	w7215
Bi=schoffes	w7216
<g/>
=
<g/>
,
Baron	w7219
von	w7220
Wernek	w7221
<g/>
.
Nun	w7223
kam	w7224
der	w7225
Augenblick	w7226
<g/>
,
wo	w7228
alle	w7229
Herzen	w7230
auf	w7231
das	w7232
Jnnigste	w7233
gerühret	w7234
wurden	w7235
<g/>
.
Stellen	w7237
sie	w7238
sich	w7239
vor	w7240
<g/>
,
wie	w7242
der	w7243
ehrwürdige	w7244
und	w7245
sonst	w7246
den	w7247
Feinden	w7248
so	w7249
fürchterliche	w7250
Feldmarschall	w7251
Nadasd	w7252
seinem	w7253
Schwiegersohne	w7254
<g/>
,
dem	w7256
Herrn	w7257
Obergespann	w7258
<g/>
,
den	w7260
gewöhnlichen	w7261
Kuß	w7262
mit	w7263
einem	w7264
vor	w7265
Liebe	w7266
überfliessenden	w7267
Herzen	w7268
gab	w7269
<g/>
,
dessen	w7271
innerster	w7272
Empfindung	w7273
in	w7274
jedem	w7275
Zuge	w7276
seines	w7277
verehrungswürdi=gen	w7278
<g/>
=
Angesichts	w7280
abgeschildert	w7281
war	w7282
<g/>
,
wie	w7284
der	w7285
Herr	w7286
Obergespann	w7287
auf	w7288
seinem	w7289
Stuhle	w7290
sitzend	w7291
von	w7292
3	w7293
Komitatensern	w7294
in	w7295
die	w7296
Höhe	w7297
gehoben	w7298
<g/>
,
und	w7300
mit	w7301
einem	w7302
<g/>
,
allen	w7304
Anwesen=den	w7305
<g/>
=
durch	w7307
die	w7308
Stärke	w7309
der	w7310
Empfindung	w7311
<g/>
,
so	w7313
zu	w7314
sagen	w7315
<g/>
,
entrissen	w7317
und	w7318
frohlockenden	w7319
Vivatrufen	w7320
<g/>
,
begrüßt	w7322
wurde	w7323
<g/>
,
wie	w7325
unauf=haltbare	w7326
<g/>
=
Freudenthränen	w7328
über	w7329
die	w7330
mann=baren	w7331
<g/>
=
und	w7333
bartigten	w7334
Wangen	w7335
herabroll=ten	w7336
<g/>
=
<g/>
.
<g/>
—
Beschreiben	w7340
kann	w7341
ich	w7342
ihnen	w7343
den	w7344
Auftritt	w7345
nicht	w7346
<g/>
,
<g/>
—
empfunden	w7349
hab	w7350
ich	w7351
ihn	w7352
<g/>
.
<g/>
—
Die	w7355
hierauf	w7356
gehaltene	w7357
weitläu=figere	w7358
<g/>
=
Anrede	w7360
des	w7361
Herrn	w7362
Komitatsno=tarius	w7363
<g/>
=
von	w7365
Hadrovich	w7366
war	w7367
ein	w7368
Muster	w7369
der	w7370
wahren	w7371
und	w7372
ächten	w7373
Beredsamkeit	w7374
<g/>
.
</p>
<p id="p65">
Nach	w7376
geendigter	w7377
Jnstallationsfeyerlich=keit	w7378
<g/>
=
begab	w7380
sich	w7381
alles	w7382
in	w7383
dem	w7384
nämlichen	w7385
Staat	w7386
<g/>
,
wie	w7388
bey	w7389
dem	w7390
Einzuge	w7391
<g/>
,
nach	w7393
der	w7394
Pfarrkirche	w7395
<g/>
,
allwo	w7397
der	w7398
Bischof	w7399
<g/>
,
Frey=herr	w7401
<g/>
=
von	w7403
Wernek	w7404
<g/>
,
unter	w7406
der	w7407
prächtigen	w7408
und	w7409
wohlbesetzten	w7410
Musik	w7411
der	w7412
beyden	w7413
Brüder	w7414
<g/>
,
Grafen	w7416
Erdödy	w7417
<g/>
,
das	w7419
Hochamt	w7420
und	w7421
Te	w7422
Deum	w7423
laudamus	w7424
abgesungen	w7425
<g/>
,
und	w7427
der	w7428
Herr	w7429
Canonicus	w7430
Wohlgemuth	w7431
eine	w7432
schön	w7433
gesetzte	w7434
lateinische	w7435
Rede	w7436
hielt	w7437
<g/>
.
Bey	w7439
diesem	w7440
Hin	w7441
<g/>
=
und	w7443
Herzuge	w7444
paradirte	w7445
die	w7446
Ehrenwache	w7447
des	w7448
Feldmarschalls	w7449
<g/>
,
die	w7451
Komitatsinfanterie	w7452
<g/>
,
und	w7454
die	w7455
Bürgerschaft	w7456
nebst	w7457
den	w7458
Edelleuten	w7459
und	w7460
Freyfäßlern	w7461
zu	w7462
Pferde	w7463
<g/>
,
auch	w7465
wurde	w7466
aus	w7467
dem	w7468
grossen	w7469
und	w7470
kleinen	w7471
Geschütze	w7472
gefeuert	w7473
<g/>
.
</p>
<p id="p66">
Zu	w7475
Mittag	w7476
wurde	w7477
an	w7478
vier	w7479
verschiede=nen	w7480
<g/>
=
Tafeln	w7482
<g/>
,
welche	w7484
zusammen	w7485
138	w7486
Ge=decke	w7487
<g/>
=
enthielten	w7489
<g/>
,
gespeiset	w7491
<g/>
.
Die	w7493
sowohl	w7494
prächtige	w7495
<g/>
,
als	w7497
niedliche	w7498
ordentliche	w7499
Be=dienung	w7500
<g/>
=
<g/>
,
die	w7503
Aufrichtigkeit	w7504
<g/>
,
womit	w7506
die	w7507
gewöhnliche	w7508
Gesundheiten	w7509
<g/>
,
unter	w7511
anhal=tenden	w7512
<g/>
=
Feuer	w7514
<g/>
,
der	w7516
Comitatsinfanterie	w7517
und	w7518
Böller	w7519
<g/>
,
getrunken	w7521
wurden	w7522
<g/>
,
die	w7524
Ver=meldung	w7525
<g/>
=
alles	w7527
Vorranges	w7528
zwischen	w7529
den	w7530
hohen	w7531
und	w7532
niedern	w7533
Adel	w7534
<g/>
,
erweckte	w7536
eine	w7537
allgemeine	w7538
<g/>
,
zufriedene	w7540
Bewunderung	w7541
<g/>
.
Nach	w7543
der	w7544
Tafel	w7545
wurde	w7546
den	w7547
Bunderien	w7548
und	w7549
Freysäßlern	w7550
<g/>
,
Wein	w7552
<g/>
,
Brod	w7554
<g/>
,
und	w7556
Fleisch	w7557
ausgetheilet	w7558
<g/>
,
wie	w7560
auch	w7561
dem	w7562
übri=gen	w7563
<g/>
=
Volk	w7565
ein	w7566
gebratener	w7567
Ochs	w7568
samt	w7569
Wein	w7570
preisgegeben	w7571
<g/>
.
</p>
<p id="p67">
Dieser	w7573
für	w7574
uns	w7575
lange	w7576
unvergeßliche	w7577
Tag	w7578
wurde	w7579
mit	w7580
einem	w7581
herrlichen	w7582
musika=lischen	w7583
<g/>
=
Concertspiel	w7585
und	w7586
Soupe	w7587
bey	w7588
dem	w7589
Herrn	w7590
Obergespan	w7591
beschlossen	w7592
<g/>
.
</p>
<p id="p68">
Der	w7594
unermüdeten	w7595
Sorgfalt	w7596
und	w7597
Auf=merksamkeit	w7598
<g/>
=
des	w7600
Herrn	w7601
Vicegespans	w7602
von	w7603
Petritchevich	w7604
hatten	w7605
wir	w7606
es	w7607
zu	w7608
danken	w7609
<g/>
,
daß	w7611
bey	w7612
dieser	w7613
unvermeidlichen	w7614
Verwir=rung	w7615
<g/>
=
<g/>
,
bey	w7618
Anwesenheit	w7619
mehr	w7620
als	w7621
1000	w7622
bewaffneter	w7623
Männer	w7624
durch	w7625
einige	w7626
Täge	w7627
<g/>
,
nicht	w7629
das	w7630
geringste	w7631
Unglück	w7632
<g/>
,
oder	w7634
die	w7635
mindeste	w7636
Ausschweifung	w7637
die	w7638
öffentliche	w7639
Freude	w7640
gestöhret	w7641
habe	w7642
<g/>
.
</p>
<head id="hl23">
Nachricht	w7644
<g/>
.
</head>
<p id="p69">
Zu	w7646
Währing	w7647
ist	w7648
das	w7649
Haus	w7650
Nr	w7651
<g/>
.
5	w7653
<g/>
,
bestehend	w7655
in	w7656
11	w7657
eingerichten	w7658
Zimmern	w7659
<g/>
,
auf	w7661
4	w7662
Pferde	w7663
Stal=lung	w7664
<g/>
=
<g/>
,
doppelten	w7667
Kuchel	w7668
<g/>
,
grossen	w7670
Speis	w7671
<g/>
,
Keller	w7673
auf	w7674
100	w7675
Eimer	w7676
<g/>
,
120	w7678
Klafter	w7679
langen	w7680
Garten	w7681
<g/>
,
worinn	w7683
bis	w7684
500	w7685
Stück	w7686
Obstbäume	w7687
<g/>
,
eine	w7689
lange	w7690
schattigte	w7691
Castanienallee	w7692
<g/>
,
dann	w7694
ein	w7695
angenehmes	w7696
Lust	w7697
<g/>
=
und	w7699
Glashaus	w7700
<g/>
,
diesen	w7702
Sommer	w7703
hindurch	w7704
nebst	w7705
der	w7706
Einrichtung	w7707
zu	w7708
verlassen	w7709
<g/>
,
oder	w7711
allen=falls	w7712
<g/>
=
auch	w7714
samt	w7715
einem	w7716
3sitzigen	w7717
Schwimmer	w7718
und	w7719
einem	w7720
englischen	w7721
<g/>
,
dann	w7723
einem	w7724
mit	w7725
Berlinbäu=mern	w7726
<g/>
=
versehenen	w7728
Pierutsch	w7729
alda	w7730
zu	w7731
verkaufen	w7732
<g/>
.
</p>
<p id="p70">
Zwölf	w7734
Kuxen	w7735
bey	w7736
einem	w7737
gesegneten	w7738
Berg=werkbau	w7739
<g/>
=
in	w7741
dem	w7742
Großfürstenthum	w7743
Siebenbirgen	w7744
sind	w7745
um	w7746
einen	w7747
sehr	w7748
billigen	w7749
Preis	w7750
zu	w7751
verkaufen	w7752
<g/>
.
Der	w7754
diesfällige	w7755
Bergbau	w7756
erzeuget	w7757
höchstgöldi=sche	w7758
<g/>
=
Erze	w7760
<g/>
,
so	w7762
drey	w7763
Theile	w7764
in	w7765
Gold	w7766
und	w7767
einen	w7768
Theil	w7769
in	w7770
Silber	w7771
halten	w7772
<g/>
.
Diese	w7774
Grube	w7775
ist	w7776
auch	w7777
in	w7778
einem	w7779
Flügel	w7780
des	w7781
Gebirges	w7782
die	w7783
nächste	w7784
