<doc id="edoc_wd_1768-12-10" attrs="word" year="1768" month="12" day="10" corpus="1">
<head id="hl1">
Londen	w36
wird	w8794
hiemit	w8795
all	w8796
<g/>
=
und	w8798
jeden	w8799
durch	w8800
gegenwärtiges	w8801
Edict	w8802
kund	w8803
und	w8804
zu	w8805
wissen	w8806
gemacht	w8807
<g/>
,
bey	w8809
dieser	w8810
Justizstelle	w8811
habe	w8812
Jgnaz	w8813
Johann	w8814
Hartmann	w8815
mit	w8816
mehreren	w8817
angebracht	w8818
<g/>
,
was	w8820
massen	w8821
demselben	w8822
eine	w8823
sub	w8824
N	w8825
<g/>
.
42944	w8827
<g/>
.
auf	w8829
den	w8830
Namen	w8831
Rudolph	w8832
Hartmann	w8833
lautende	w8834
Stadtbankoobligation	w8835
d	w8836
<g/>
.
d	w8838
<g/>
.
30	w8840
<g/>
.
Junii	w8842
1749	w8843
<g/>
.
pr	w8845
<g/>
.
1000	w8847
<g/>
.
fl	w8849
<g/>
.
über	w8851
die	w8852
pr	w8853
200	w8854
<g/>
.
fl	w8856
<g/>
.
beschehene	w8858
Abschreibung	w8859
aber	w8860
annoch	w8861
pr	w8862
<g/>
.
800	w8864
<g/>
.
fl	w8866
<g/>
.
gültig	w8868
in	w8869
Verstos	w8870
gerathen	w8871
<g/>
,
und	w8873
über	w8874
all	w8875
beschehen	w8876
fleißi=ges	w8877
<g/>
=
Nachsuchen	w8879
nicht	w8880
mehr	w8881
ausfindig	w8882
zu	w8883
machen	w8884
gewest	w8885
wäre	w8886
<g/>
.
Damit	w8888
also	w8889
erwähnte	w8890
Obligation	w8891
durch	w8892
Affigirung	w8893
eines	w8894
in	w8895
derley	w8896
Fällen	w8897
gewöhnlichen	w8898
Valvaledicts	w8899
der	w8900
Ordnung	w8901
nach	w8902
amortisiret	w8903
<g/>
,
und	w8905
ihme	w8906
Hartmann	w8907
dafür	w8908
eine	w8909
andere	w8910
dergleichen	w8911
ausgestellet	w8912
werden	w8913
möchte	w8914
<g/>
.
Als	w8916
hat	w8917
gedachter	w8918
Hartmann	w8919
wegen	w8920
dessen	w8921
Ausfertigung	w8922
um	w8923
die	w8924
Auf=lage	w8925
<g/>
=
an	w8927
seine	w8928
Behörde	w8929
gebetten	w8930
<g/>
.
Gleichwie	w8932
nun	w8933
in	w8934
solches	w8935
des	w8936
Supplicanten	w8937
billiges	w8938
Anlangen	w8939
von	w8940
Rechts	w8941
wegen	w8942
<g/>
,
solchergestalten	w8944
gewilliget	w8945
wor=den	w8946
<g/>
=
<g/>
;
daß	w8949
<g/>
,
wann	w8951
binnen	w8952
einem	w8953
Jahr	w8954
<g/>
,
6	w8956
<g/>
.
Wochen	w8958
und	w8959
3	w8960
<g/>
.
Täg	w8962
von	w8963
Zeit	w8964
der	w8965
Affigirung	w8966
dieses	w8967
Edicts	w8968
anzu=rechnen	w8969
<g/>
=
sich	w8971
niemand	w8972
zu	w8973
obiger	w8974
in	w8975
Verstos	w8976
gerathen	w8977
auf	w8978
Eingangs	w8979
gemeldten	w8980
Rudolph	w8981
Hartmann	w8982
lau=tenden	w8983
<g/>
=
<g/>
,
annoch	w8986
pr	w8987
<g/>
.
800	w8989
<g/>
.
fl	w8991
<g/>
.
gültigen	w8993
Stadtban=koobligation	w8994
<g/>
=
d	w8996
<g/>
.
d	w8998
<g/>
.
30	w9000
<g/>
.
Junii	w9002
1749	w9003
<g/>
.
rechtlichen	w9005
le=gitimiren	w9006
<g/>
=
<g/>
,
oder	w9009
solche	w9010
in	w9011
Original	w9012
produciren	w9013
wurde	w9014
<g/>
,
selbe	w9016
alsdann	w9017
für	w9018
null	w9019
und	w9020
nichtig	w9021
gehal=ten	w9022
<g/>
=
<g/>
,
folgsam	w9025
nach	w9026
Verfließung	w9027
bemeldten	w9028
Ter=mins	w9029
<g/>
=
ihme	w9031
Jgnatz	w9032
Johann	w9033
Hartmann	w9034
eine	w9035
neue	w9036
derley	w9037
Obligation	w9038
pr	w9039
<g/>
.
800	w9041
<g/>
.
fl	w9043
<g/>
.
ausgefertiget	w9045
und	w9046
zugestellet	w9047
werden	w9048
solle	w9049
<g/>
.
Welches	w9051
man	w9052
jedermän=niglich	w9053
<g/>
=
durch	w9055
dieses	w9056
offene	w9057
Edict	w9058
zur	w9059
Nachricht	w9060
hiemit	w9061
erinnern	w9062
wollen	w9063
<g/>
.
</p>
<p id="p76">
Von	w9065
des	w9066
k	w9067
<g/>
.
k	w9069
<g/>
.
N	w9071
<g/>
.
Oe	w9073
<g/>
.
Merkantil	w9075
<g/>
=
und	w9077
Wechsel=gerichts	w9078
<g/>
=
wegen	w9080
dem	w9081
Johann	w9082
Gottfried	w9083
Egger	w9084
Han=delsmann	w9085
<g/>
=
von	w9087
Warnsdorf	w9088
durch	w9089
gegenwärtig	w9090
or=dentliches	w9091
<g/>
=
Edictum	w9093
hiemit	w9094
anzufügen	w9095
<g/>
.
Es	w9097
habe	w9098
der	w9099
Johann	w9100
Carl	w9101
Ludwig	w9102
Handelsmann	w9103
v	w9104
<g/>
.
Mirtel=walde	w9106
<g/>
=
wider	w9108
ihme	w9109
Egger	w9110
unterm	w9111
21ten	w9112
dieß	w9113
mehr=malen	w9114
<g/>
=
vorstellig	w9116
gemacht	w9117
<g/>
,
wie	w9119
daß	w9120
über	w9121
sein	w9122
un=term	w9123
<g/>
=
22	w9125
<g/>
.
Sept	w9127
<g/>
.
h	w9129
<g/>
.
a	w9131
<g/>
.
eingerichtes	w9133
Verbottsgesuch	w9134
nach	w9135
der	w9136
hierüber	w9137
auf	w9138
den	w9139
11ten	w9140
dieß	w9141
angeordnet	w9142
gewesten	w9143
<g/>
,
und	w9145
ihme	w9146
Beklagten	w9147
durch	w9148
ordentliche	w9149
Valvaledicta	w9150
kund	w9151
gemachte	w9152
peremptorische	w9153
Er=forderung	w9154
<g/>
=
der	w9156
Ausspruch	w9157
in	w9158
contumaciam	w9159
dahin	w9160
ergangen	w9161
seye	w9162
<g/>
,
daß	w9164
das	w9165
von	w9166
ihme	w9167
Klägern	w9168
auf	w9169
die	w9170
von	w9171
dem	w9172
Beklagten	w9173
bey	w9174
dem	w9175
hiesigen	w9176
Handelsmann	w9177
Langwieder	w9178
stehen	w9179
habende	w9180
Effecten	w9181
unterm	w9182
22	w9183
<g/>
.
Sept	w9185
<g/>
.
dieß	w9187
Jahrs	w9188
geschlagene	w9189
Verbott	w9190
pro	w9191
Ju=stificato	w9192
<g/>
=
gehalten	w9194
seyn	w9195
solle	w9196
<g/>
,
und	w9198
es	w9199
dahero	w9200
an	w9201
deme	w9202
seye	w9203
<g/>
,
womit	w9205
ihme	w9206
Klägerin	w9207
die	w9208
fernere	w9209
Exe=cution	w9210
<g/>
=
in	w9212
ordine	w9213
der	w9214
gerichtl	w9215
<g/>
.
Sperr	w9217
<g/>
,
um	w9219
wel=che	w9220
<g/>
=
er	w9222
gehorsamst	w9223
gebetten	w9224
haben	w9225
wollte	w9226
<g/>
,
erthei=let	w9228
<g/>
=
<g/>
,
der	w9231
hierauf	w9232
ergehende	w9233
Verbescheid	w9234
aber	w9235
dem	w9236
</p>
<p id="p77">
Beklagten	w9237
durch	w9238
weitere	w9239
Edicta	w9240
intimiret	w9241
werde	w9242
<g/>
.
Da	w9244
nun	w9245
hierauf	w9246
unterm	w9247
heutigen	w9248
dato	w9249
der	w9250
Rath=schlag	w9251
<g/>
=
erfolget	w9253
<g/>
,
die	w9255
Contentirung	w9256
inner	w9257
3	w9258
<g/>
.
Tägen	w9260
aufzulegen	w9261
<g/>
,
sonst	w9263
seye	w9264
in	w9265
die	w9266
Sperr	w9267
gewilliget	w9268
<g/>
,
wofern	w9270
nichts	w9271
einkommen	w9272
<g/>
,
und	w9274
solle	w9275
diese	w9276
Ver=ordnung	w9277
<g/>
=
dem	w9279
Beklagten	w9280
per	w9281
Edicta	w9282
ad	w9283
valvas	w9284
behörig	w9285
kund	w9286
gemacht	w9287
werden	w9288
<g/>
(
nichts	w9290
<g/>
)
Als	w9292
wird	w9293
ihme	w9294
Johann	w9295
Gottfried	w9296
Egger	w9297
Handelsmann	w9298
von	w9299
Warnsdorf	w9300
erstgedacht	w9301
unterm	w9302
heutigen	w9303
dato	w9304
er=gangene	w9305
<g/>
=
3	w9307
<g/>
.
tägige	w9309
Contentirungsauflage	w9310
seines	w9311
nicht	w9312
wissentlichen	w9313
Aufenthalts	w9314
wegen	w9315
durch	w9316
ge=genwärtiges	w9317
<g/>
=
Edictum	w9319
hiemit	w9320
intimirt	w9321
und	w9322
zu	w9323
wis=sen	w9324
<g/>
=
gemacht	w9326
<g/>
.
</p>
<p id="p78">
Es	w9328
ist	w9329
ein	w9330
viersitziger	w9331
neuer	w9332
Staatswagen	w9333
zu	w9334
verkaufen	w9335
<g/>
,
innwendig	w9337
mit	w9338
blauen	w9339
Blüsch	w9340
ausge=macht	w9341
<g/>
=
<g/>
,
mit	w9344
Franzen	w9345
und	w9346
Creppin	w9347
<g/>
,
auf	w9349
dem	w9350
Himmel	w9351
das	w9352
Sprangwerk	w9353
im	w9354
Feuer	w9355
vergoldt	w9356
<g/>
,
samt	w9358
2	w9359
<g/>
.
Pferdgeschirr	w9361
<g/>
,
Leitsail	w9363
und	w9364
völliger	w9365
Auf=putz	w9366
<g/>
=
<g/>
,
wann	w9369
sich	w9370
ein	w9371
Liebhaber	w9372
hervor	w9373
thut	w9374
<g/>
,
so	w9376
ist	w9377
sich	w9378
im	w9379
Passauerhof	w9380
auf	w9381
dem	w9382
Salzgrieß	w9383
bey	w9384
dem	w9385
Sattlermeister	w9386
zu	w9387
melden	w9388
<g/>
.
</p>
<p id="p79">
Von	w9390
der	w9391
k	w9392
<g/>
.
k	w9394
<g/>
.
N	w9396
<g/>
.
Oe	w9398
<g/>
.
Regierung	w9400
wegen	w9401
<g/>
,
wird	w9403
durch	w9404
gegenwärtig	w9405
offenes	w9406
Edict	w9407
den	w9408
Herzogl	w9409
<g/>
.
Qua=stalischen	w9411
<g/>
=
Frauen	w9413
Universalerbinnen	w9414
<g/>
,
oder	w9416
sonst	w9417
Theilnehmenden	w9418
<g/>
,
hiemit	w9420
kund	w9421
und	w9422
zu	w9423
wissen	w9424
ge=macht	w9425
<g/>
=
<g/>
:
Es	w9428
habe	w9429
bey	w9430
Regierung	w9431
die	w9432
Franz	w9433
Joseph	w9434
Freyherrl	w9435
<g/>
.
v	w9437
<g/>
.
Toussaintische	w9439
Vormundschaft	w9440
gezie=mend	w9441
<g/>
=
vorstellig	w9443
gemacht	w9444
<g/>
,
welchergestalten	w9446
weil	w9447
<g/>
.
Herr	w9449
Franz	w9450
Joseph	w9451
Freyherr	w9452
v	w9453
<g/>
.
Toussaint	w9455
dem	w9456
nunmehr	w9457
ebenfalls	w9458
abgelebten	w9459
k	w9460
<g/>
.
k	w9462
<g/>
.
Niederläger	w9464
<g/>
,
Johann	w9466
Caspar	w9467
Kreidemann	w9468
<g/>
,
auf	w9470
einen	w9471
von	w9472
dem=selben	w9473
<g/>
=
sub	w9475
dato	w9476
4	w9477
<g/>
.
August	w9479
1755	w9480
<g/>
.
ausgestelten	w9482
Wech=selbrief	w9483
<g/>
=
4400	w9485
<g/>
.
fl	w9487
<g/>
.
und	w9489
zwar	w9490
gegen	w9491
untereinsiger	w9492
Verpfändung	w9493
5	w9494
<g/>
.
anderweitiger	w9496
Wechselbriefen	w9497
pr	w9498
<g/>
.
22150	w9500
<g/>
.
fl	w9502
<g/>
.
auf	w9504
6	w9505
<g/>
.
Monat	w9507
lang	w9508
gegen	w9509
Abreichung	w9510
6	w9511
<g/>
.
pro	w9513
Cento	w9514
Jnteresse	w9515
dargeliehen	w9516
habe	w9517
<g/>
;
Weil	w9519
aber	w9520
gleichberührte	w9521
zum	w9522
Unterpfand	w9523
gegebene	w9524
Wechselbriefe	w9525
nicht	w9526
einbringlich	w9527
gewesen	w9528
<g/>
,
so	w9530
habe	w9531
gedachter	w9532
Kreidemann	w9533
erwehnten	w9534
Hrn	w9535
<g/>
.
Freyherrn	w9537
v	w9538
<g/>
.
Toussaint	w9540
3	w9541
<g/>
.
Schnur	w9543
gute	w9544
Perln	w9545
<g/>
,
dann	w9547
2	w9548
<g/>
.
Ohr=perltropfen	w9550
<g/>
=
verpfändet	w9552
<g/>
,
welche	w9554
da	w9555
zusammen	w9556
auf	w9557
2400	w9558
fl	w9559
<g/>
.
geschätzet	w9561
worden	w9562
sind	w9563
<g/>
.
Nun	w9565
seye	w9566
gerichtl	w9567
<g/>
.
bekanntermassen	w9569
daß	w9570
obgedacht	w9571
Kreidemannische	w9572
Vermögen	w9573
ad	w9574
Cridam	w9575
gediehen	w9576
<g/>
,
wobey	w9578
dann	w9579
auch	w9580
die	w9581
Freyherrl	w9582
<g/>
.
Toussaintische	w9584
Vormundschaft	w9585
durch	w9586
den	w9587
untern	w9588
15	w9589
<g/>
.
Julii	w9591
1765	w9592
publicirten	w9593
Johann	w9594
Caspar	w9595
Kreidemannischen	w9596
Cdäclaßificationsab=schied	w9597
<g/>
=
in	w9599
die	w9600
anderte	w9601
<g/>
,
und	w9603
zugleich	w9604
Hypothecar=elaß	w9605
<g/>
=
4to	w9607
loco	w9608
mit	w9609
den	w9610
auf	w9611
eberwehntem	w9612
Wechsel=brief	w9613
<g/>
=
d	w9615
<g/>
.
d	w9617
<g/>
.
4	w9619
<g/>
.
August	w9621
1755	w9622
<g/>
.
angemeldten	w9624
4400	w9625
<g/>
.
fl	w9627
<g/>
.
Capital	w9629
cum	w9630
sua	w9631
causa	w9632
gegen	w9633
Producir	w9634
<g/>
=
und	w9636
Re=cognoscirung	w9637
<g/>
=
des	w9639
Original	w9640
Wechselbriefs	w9641
<g/>
,
so	w9643
weit	w9644
nämlich	w9645
die	w9646
oppignorirte	w9647
5	w9648
<g/>
.
Hoschertische	w9650
Wech=selbriefe	w9651
<g/>
=
pr	w9653
<g/>
.
22150	w9655
<g/>
.
fl	w9657
<g/>
.
einbringlich	w9659
seyn	w9660
werden	w9661
<g/>
,
weßwegen	w9663
von	w9664
dem	w9665
diesfälligen	w9666
Curator	w9667
ad	w9668
Lites	w9669
</p>
<p id="p80">
Dr	w9672
<g/>
.
Lana	w9674
zu	w9675
Untersuchung	w9676
der	w9677
Beschaffenheit	w9678
der	w9679
in	w9680
Handen	w9681
der	w9682
Freyherrl	w9683
<g/>
.
Toussaintischen	w9685
Vor=mundschaft	w9686
<g/>
=
befindlichen	w9688
Pfändern	w9689
<g/>
,
und	w9691
diesfälli=ger	w9692
<g/>
=
Einbringlichkeit	w9694
<g/>
,
unter	w9696
einstens	w9697
aber	w9698
in	w9699
Ruck=sicht	w9700
<g/>
=
auf	w9702
die	w9703
ebenfalls	w9704
in	w9705
derselben	w9706
Handen	w9707
befind=liche	w9708
<g/>
=
<g/>
,
dem	w9711
bisherigen	w9712
Vernehmen	w9713
nach	w9714
Herzogl	w9715
<g/>
.
Quastalische	w9717
Perln	w9718
fördersam	w9719
um	w9720
eine	w9721
Tagsatzung	w9722
angelanget	w9723
werden	w9724
solle	w9725
<g/>
,
gesetzet	w9727
worden	w9728
sey	w9729
<g/>
.
Da	w9731
nun	w9732
in	w9733
Verfolg	w9734
dessen	w9735
<g/>
,
sonderheitlich	w9737
in	w9738
Betref	w9739
gleich	w9740
erwehnter	w9741
Perln	w9742
<g/>
,
und	w9744
zwar	w9745
mit	w9746
Zuziehung	w9747
der	w9748
Herzogl	w9749
<g/>
.
Quastalischen	w9751
Jnteressenten	w9752
verschie=dene	w9753
<g/>
=
Tagsatzungen	w9755
angeordnet	w9756
worden	w9757
<g/>
,
inzwischen	w9759
aber	w9760
von	w9761
darumen	w9762
hiebey	w9763
nichts	w9764
ganzes	w9765
habe	w9766
kön=nen	w9767
<g/>
=
gemacht	w9769
werden	w9770
<g/>
,
weil	w9772
erwehnte	w9773
Herzogl	w9774
<g/>
.
Quastalische	w9776
Jnteressenten	w9777
nicht	w9778
haben	w9779
können	w9780
aus=findig	w9781
<g/>
=
gemacht	w9783
werden	w9784
<g/>
.
Als	w9786
hat	w9787
die	w9788
Freyherrl	w9789
<g/>
.
Toussaintische	w9791
Vormundschaft	w9792
um	w9793
Ausfertigung	w9794
des	w9795
dieserwegen	w9796
erforderlichen	w9797
<g/>
,
und	w9799
zugleich	w9800
be=hörig	w9801
<g/>
=
clausulirten	w9803
Valvaledicts	w9804
geziemend	w9805
gebet=ten	w9806
<g/>
=
<g/>
;
Gleichwie	w9809
nun	w9810
Regierung	w9811
bey	w9812
dieser	w9813
der	w9814
Sache	w9815
Beschaffenheit	w9816
in	w9817
sothanes	w9818
Begehren	w9819
zu	w9820
ge=willigen	w9821
<g/>
=
keinen	w9823
Anstand	w9824
genommen	w9825
<g/>
,
und	w9827
dahero	w9828
zu	w9829
sothanem	w9830
Ende	w9831
eine	w9832
Tagsatzung	w9833
auf	w9834
den	w9835
30	w9836
<g/>
.
künftigen	w9838
Monats	w9839
Jänner	w9840
1769	w9841
<g/>
.
Nachmittag	w9843
um	w9844
4	w9845
Uhr	w9846
bestimmet	w9847
hat	w9848
<g/>
.
Solchemnach	w9850
werden	w9851
die	w9852
Herzogl	w9853
<g/>
.
Quastalische	w9855
Herren	w9856
und	w9857
Frauen	w9858
Erbs=interessenten	w9859
<g/>
=
<g/>
,
oder	w9862
sonst	w9863
Theilnehmende	w9864
<g/>
,
und	w9866
zwar	w9867
entweder	w9868
persöhnlich	w9869
<g/>
,
oder	w9871
durch	w9872
genugsam	w9873
Bevollmächtigte	w9874
<g/>
,
nebst	w9876
Mitbringung	w9877
der	w9878
betref=enden	w9879
<g/>
=
Legitimations	w9881
<g/>
=
und	w9883
anderweitigen	w9884
Behelfen	w9885
auf	w9886
oberwehntem	w9887
Tag	w9888
und	w9889
Stund	w9890
vor	w9891
Regierung	w9892
in	w9893
der	w9894
zu	w9895
diesem	w9896
Ende	w9897
offen	w9898
haltenden	w9899
Commis=sionstuben	w9900
<g/>
=
alsogewiß	w9902
zu	w9903
erscheinen	w9904
<g/>
,
und	w9906
allda	w9907
sich	w9908
anmelden	w9909
zu	w9910
lassen	w9911
haben	w9912
<g/>
,
wie	w9914
im	w9915
widrigen	w9916
auf	w9917
Ausbleiben	w9918
derselben	w9919
vielerwehnte	w9920
Perln	w9921
als	w9922
ein	w9923
Johann	w9924
Casper	w9925
Kreidemannisches	w9926
Eigenthum	w9927
an=gesehen	w9928
<g/>
=
<g/>
,
und	w9931
sohin	w9932
der	w9933
Freyherrl	w9934
<g/>
.
Toussaintischen	w9936
Vormundschaft	w9937
<g/>
,
als	w9939
diesfälligen	w9940
Pfandinhabern	w9941
<g/>
,
wegen	w9943
Licitirung	w9944
sothaner	w9945
Perln	w9946
<g/>
,
und	w9948
sohinniger	w9949
Zahlhaftmachung	w9950
in	w9951
Betref	w9952
obangeführter	w9953
Capi=talsforderung	w9954
<g/>
=
in	w9956
separato	w9957
anzulangen	w9958
bevorstehen	w9959
solle	w9960
<g/>
.
Wornach	w9962
sich	w9963
ein	w9964
jeder	w9965
<g/>
,
deme	w9967
daran	w9968
gele=gen	w9969
<g/>
=
<g/>
,
zu	w9972
achten	w9973
<g/>
,
und	w9975
vor	w9976
Schaden	w9977
zu	w9978
hütten	w9979
wis=sen	w9980
<g/>
=
wird	w9982
<g/>
.
</p>
<p id="p81">
Wir	w9984
Burgermeister	w9985
und	w9986
Rath	w9987
der	w9988
Stadt	w9989
Wien	w9990
<g/>
,
geben	w9992
allen	w9993
denen	w9994
welchen	w9995
daran	w9996
gelegen	w9997
ist	w9998
<g/>
,
hie=mit	w10000
<g/>
=
zu	w10002
vernehmen	w10003
<g/>
:
Es	w10005
habe	w10006
uns	w10007
der	w10008
Franz	w10009
Gra=gaber	w10010
<g/>
=
<g/>
,
des	w10013
Adam	w10014
Gragabers	w10015
Sohn	w10016
<g/>
,
und	w10018
Haupt=erb	w10019
<g/>
=
angezeiget	w10021
<g/>
,
daß	w10023
auf	w10024
das	w10025
seinem	w10026
seel	w10027
<g/>
.
Vater	w10029
eigenthumlich	w10030
zuständig	w10031
gewesene	w10032
<g/>
,
und	w10034
sohin	w10035
li=citando	w10036
<g/>
=
verkaufte	w10038
Haus	w10039
St	w10040
<g/>
.
Margarethen	w10042
ein	w10043
Satzkapital	w10044
pr	w10045
<g/>
.
200	w10047
fl	w10048
<g/>
.
auf	w10050
dem	w10051
Johann	w10052
Georg	w10053
Deischl	w10054
lautend	w10055
bey	w10056
gmr	w10057
<g/>
.
Stadt	w10059
Wien	w10060
Grund=buche	w10061
<g/>
=
vorgemerkt	w10063
sey	w10064
<g/>
.
Da	w10066
nun	w10067
sothanes	w10068
Satz=kapital	w10069
<g/>
=
längstens	w10071
getilget	w10072
<g/>
,
und	w10074
folglich	w10075
indebite	w10076
haftete	w10077
<g/>
,
ihm	w10079
Gragaber	w10080
aber	w10081
daran	w10082
gelegen	w10083
wäre	w10084
<g/>
,
daß	w10086
solche	w10087
auch	w10088
bey	w10089
dem	w10090
Grundbuch	w10091
abgethan	w10092
werwerden	w10093
<g/>
=
</p>
<p id="p82">
den	w10095
möchte	w10096
<g/>
,
so	w10098
hat	w10099
er	w10100
um	w10101
Affigirung	w10102
eines	w10103
in	w10104
derley	w10105
Fällen	w10106
gewöhnlichen	w10107
Amortisationsedict	w10108
bey	w10109
uns	w10110
gebetten	w10111
<g/>
,
welches	w10113
auch	w10114
über	w10115
einen	w10116
er=statteten	w10117
<g/>
=
Grundbuchsbericht	w10119
unterm	w10120
5	w10121
<g/>
.
dies	w10123
ver=williget	w10124
<g/>
=
worden	w10126
ist	w10127
<g/>
.
Solchemnach	w10129
haben	w10130
alle	w10131
die=jenigen	w10132
<g/>
=
<g/>
,
welche	w10135
an	w10136
dem	w10137
Johann	w10138
Georg	w10139
Deisch=lischen	w10140
<g/>
=
Satzkapital	w10142
pr	w10143
<g/>
.
200	w10145
<g/>
.
fl	w10147
<g/>
.
einige	w10149
Ansprüche	w10150
zu	w10151
haben	w10152
vermeinen	w10153
<g/>
,
von	w10155
heut	w10156
gesetzten	w10157
Dato	w10158
an	w10159
inner	w10160
1	w10161
<g/>
.
Jahr	w10163
<g/>
,
6	w10165
<g/>
.
Wochen	w10167
3	w10168
<g/>
.
Tägen	w10170
bey	w10171
unserm	w10172
<g/>
,
und	w10174
gmr	w10175
<g/>
.
Stadt	w10177
Grundbuch	w10178
alsogewiß	w10179
zu	w10180
erschei=nen	w10181
<g/>
=
<g/>
,
wie	w10184
im	w10185
widrigen	w10186
nach	w10187
Verlauf	w10188
dieser	w10189
Zeit=frist	w10190
<g/>
=
besagter	w10192
Satzbrief	w10193
gänzlich	w10194
caßiret	w10195
<g/>
,
und	w10197
hin=füran	w10198
<g/>
=
für	w10200
null	w10201
<g/>
,
nichtig	w10203
<g/>
,
und	w10205
unkräftig	w10206
geachtet	w10207
wer=den	w10208
<g/>
=
solle	w10210
<g/>
.
Welches	w10212
man	w10213
männiglich	w10214
durch	w10215
die=ses	w10216
<g/>
=
öffentliche	w10218
Edict	w10219
hiemit	w10220
kund	w10221
und	w10222
zu	w10223
wissen	w10224
machen	w10225
wollen	w10226
<g/>
.
Wien	w10228
den	w10229
9	w10230
<g/>
.
Dec	w10232
<g/>
.
1767	w10234
<g/>
.
</p>
<p id="p83">
Von	w10236
des	w10237
löbl	w10238
<g/>
.
St	w10240
<g/>
.
Lambrecht	w10242
Stift	w10243
und	w10244
Klo=ster	w10245
<g/>
=
Altenburg	w10247
wegen	w10248
<g/>
,
wird	w10250
hiemit	w10251
jedermännig=lich	w10252
<g/>
=
kund	w10254
und	w10255
zu	w10256
wissen	w10257
gemacht	w10258
<g/>
:
welcher	w10260
gestal=ten	w10261
<g/>
=
mit	w10263
allerhöchst	w10264
landesf	w10265
<g/>
.
Consens	w10267
selbes	w10268
nebst	w10269
anderen	w10270
zerstreuten	w10271
und	w10272
entlegenen	w10273
Unterthanen	w10274
und	w10275
Gülten	w10276
auch	w10277
die	w10278
Veste	w10279
Egenburg	w10280
veräußern	w10281
und	w10282
hindann	w10283
gegeben	w10284
werde	w10285
<g/>
.
Wer	w10287
demnach	w10288
die=ses	w10289
<g/>
=
Gut	w10291
zu	w10292
erkaufen	w10293
gedenket	w10294
<g/>
,
derselbe	w10296
beliebe	w10297
sich	w10298
diesfalls	w10299
im	w10300
oben	w10301
besagten	w10302
Stift	w10303
zu	w10304
melden	w10305
<g/>
,
und	w10307
deswegen	w10308
das	w10309
Weitere	w10310
allda	w10311
vorzukehren	w10312
<g/>
.
</p>
<head id="hl31">
Nachricht	w10314
<g/>
.
</head>
<p id="p84">
Nachdeme	w10316
Joh	w10317
<g/>
.
Gottlob	w10319
Seiffarth	w10320
Hausinn=haber	w10321
<g/>
=
zur	w10323
hungarischen	w10324
Kron	w10325
auf	w10326
dem	w10327
Neubau	w10328
<g/>
,
wider	w10330
den	w10331
von	w10332
hier	w10333
abgegangenen	w10334
<g/>
,
und	w10336
dermalen	w10337
unwissenden	w10338
Jacob	w10339
Schmoller	w10340
einen	w10341
hier	w10342
gewe=sten	w10343
<g/>
=
Tandlmarcktsschuster	w10345
zu	w10346
Ueberkommung	w10347
sei=nes	w10348
<g/>
=
ruckständigen	w10350
Zünses	w10351
pr	w10352
<g/>
.
51	w10354
<g/>
.
fl	w10356
<g/>
.
um	w10358
die	w10359
gerichtl	w10360
<g/>
.
Schätz	w10362
und	w10363
Licitirung	w10364
deren	w10365
von	w10366
besagten	w10367
Schmoller	w10368
ruckgelassenes	w10369
<g/>
,
auch	w10371
gerichtl	w10372
<g/>
.
schon	w10374
beschriebenen	w10375
Effecten	w10376
<g/>
,
und	w10378
Mobilien	w10379
unterm	w10380
26	w10381
<g/>
.
vorigen	w10383
Mo=nats	w10384
<g/>
=
Novemb	w10386
<g/>
.
bey	w10388
dem	w10389
Grundgericht	w10390
zum	w10391
Schot=ten	w10392
<g/>
=
angelanget	w10394
<g/>
,
hierüber	w10396
auch	w10397
die	w10398
Verbescheidung	w10399
<g/>
:
Fiat	w10401
die	w10402
gebettene	w10403
Schätz	w10404
<g/>
=
und	w10406
Licitirung	w10407
in	w10408
er=meldte	w10409
<g/>
=
Effecten	w10411
<g/>
,
doch	w10413
dessen	w10414
vorher	w10415
zu	w10416
erinne=ren	w10417
<g/>
=
<g/>
,
erhalten	w10420
<g/>
.
Als	w10422
wird	w10423
ihme	w10424
Jacob	w10425
Schmol=ler	w10426
<g/>
=
<g/>
,
weilen	w10429
sein	w10430
Aufenthaltungsort	w10431
unwissend	w10432
<g/>
,
diese	w10434
Verordnung	w10435
zu	w10436
seiner	w10437
Wissenschaft	w10438
<g/>
,
hiemit	w10440
durch	w10441
diese	w10442
wienerische	w10443
Zeitung	w10444
kund	w10445
gemacht	w10446
<g/>
.
</p>
<p id="p85">
Es	w10448
ist	w10449
ein	w10450
schönes	w10451
an	w10452
einer	w10453
guten	w10454
Aussicht	w10455
und	w10456
Luft	w10457
erbautes	w10458
Haus	w10459
in	w10460
der	w10461
Stadt	w10462
nebst	w10463
aller	w10464
Einrichtung	w10465
zu	w10466
verkaufen	w10467
<g/>
,
und	w10469
um	w10470
einen	w10471
billigen	w10472
Preiß	w10473
zu	w10474
haben	w10475
<g/>
,
und	w10477
ist	w10478
sich	w10479
derowegen	w10480
in	w10481
dem	w10482
k	w10483
<g/>
.
k	w10485
<g/>
.
Frag	w10487
<g/>
=
und	w10489
Kundschaftamt	w10490
um	w10491
nähere	w10492
Aus=kunft	w10493
<g/>
=
anzumelden	w10495
<g/>
.
</p>
<p id="p86">
Von	w10497
dem	w10498
k	w10499
<g/>
.
k	w10501
<g/>
.
Stadt	w10503
<g/>
=
und	w10505
Landgericht	w10506
Wien	w10507
wird	w10508
hiemit	w10509
jedermänniglich	w10510
