"Lfd_Nr_G","ID_G","G","GG","GGG","GGG_kompakt","GGGS","Stichwort_G","Löschen","Militär"
4406,1002972,1,5,2,152,,Niederrheinischer Kreis,false,false
4407,1002972,1,1,3,113,,,false,true
4408,1002972,1,5,2,152,Pr,Kleve,false,false
4409,1002973,1,5,3,153,HK,,false,false
4410,1002974,1,5,3,153,HK,,false,false
4411,1002974,1,5,7,157,Sa,,false,false
4412,1002975,1,1,3,113,,,false,true
4413,1002975,1,5,8,158,BwL,,false,true
4414,1002975,1,5,8,158,BwW,,false,true
4415,1002975,1,5,2,152,Lp,Bückeburgische Trp.,false,true
4416,1002976,1,5,6,156,BY,,false,false
4417,1002977,1,5,9,159,,,false,true
4418,1002977,1,5,7,157,Sa,,false,false
4419,1002978,1,5,7,157,Sa,,false,false
4420,1002979,1,1,3,113,,,false,true
4421,1002979,1,2,1,121,,,false,true
4422,1002979,1,7,4,174,,,false,false
4423,1002979,1,1,2,112,,,false,false
4424,1002979,7,1,5,715,,Azoreninseln,false,false
4425,1002980,1,5,1,151,,,false,false
4426,1002981,1,5,1,151,,,false,true
4427,1002981,1,5,1,151,Mä,,false,false
4428,1002981,1,5,1,151,Bö,,false,false
4429,1002981,1,6,4,164,H,,false,false
4430,1002982,1,5,1,151,,,false,false
4431,1002983,1,5,1,151,,,false,false
4432,1002984,1,3,1,131,,,false,false
4433,1002985,1,3,1,131,,,false,false
4434,1002985,1,6,9,169,,,false,false
4435,1002986,1,3,1,131,,,false,false
4436,1002986,1,1,1,111,,,false,false
4437,1002987,1,3,9,139,,,false,false
4438,1002987,1,5,1,151,,,false,false
4439,1002988,1,3,8,138,,,false,false
4440,1002988,1,1,2,112,,,false,false
4441,1002989,1,5,1,151,,,false,true
4442,1002990,1,1,3,113,,,false,true
4443,1002990,1,2,1,121,,,false,true
4444,1002991,1,1,3,113,,,false,true
4445,1002991,1,5,8,158,BwL,,false,true
4446,1002991,1,5,3,153,Hk,,false,true
4447,1002992,1,5,8,158,BwL,,false,false
4448,1002992,1,1,3,113,,,false,false
4449,1002992,1,2,1,121,,,false,false
4450,1002992,1,5,0,150,,,false,false
4451,1002992,1,5,9,159,,,false,false
4452,1002992,1,5,1,151,,,false,false
4453,1002992,1,5,2,152,KL,,false,false
4454,1002992,1,5,2,152,KL,Münster,false,false
4455,1002993,1,5,1,151,,,false,false
4456,1002994,1,5,1,151,,,false,false
4457,1002995,1,5,1,151,,,false,false
4458,1002996,1,5,1,151,,,false,false
4459,1002997,1,2,1,121,,,false,false
4460,1002997,3,1,1,311,,,false,false
4461,1002997,1,7,5,175,,,false,false
4462,1002998,1,2,1,121,,,false,false
4463,1002999,1,1,3,113,,,false,false
4464,1003001,1,1,3,113,,,false,false
4465,1003002,1,1,3,113,,,false,false
4466,1003002,1,6,1,161,,,false,false
4467,1003003,1,1,3,113,,,false,false
4468,1003003,1,5,0,150,,,false,false
4469,1003003,1,5,9,159,,,false,false
4470,1003003,1,5,1,151,,,false,false
4471,1003003,1,2,1,121,,,false,false
4472,1003003,1,5,6,156,Reg,,false,false
4473,1003003,1,5,2,152,Mz,,false,false
4474,1003004,1,1,3,113,,,false,true
4475,1003004,4,3,1,431,,Gambia,false,false
4476,1003005,1,1,3,113,,,false,true
4477,1003005,1,2,1,121,,,false,true
4478,1003005,3,3,3,333,,,false,false
4479,1003005,1,7,4,174,,,false,false
4480,1003006,1,5,2,152,Lp,,false,false
4481,1003006,1,1,3,113,,,false,true
4482,1003007,1,6,1,161,L,,false,false
4483,1003007,1,6,3,163,,,false,false
4484,1003007,1,6,8,168,,,false,true
4485,1003007,1,6,9,169,,,false,true
4486,1003008,1,1,3,113,,,false,true
4487,1003008,1,5,2,152,KL,,false,false
4488,1003008,1,5,2,152,,Niederrhein-Westphalen,false,false
4489,1003008,1,5,8,158,BwL,,false,true
4490,1003008,1,5,2,152,KL,Münster,false,false
4491,1003008,1,5,2,152,Pr,Ostfr.,false,false
4492,1003009,1,5,2,152,Be,,false,false
4493,1003009,1,5,2,152,Pr,Lingen,false,false
4494,1003009,1,1,3,113,,,false,true
4495,1003010,1,1,3,113,,,false,true
4496,1003010,1,5,2,152,Pr,Lingen,false,false
4497,1003011,1,5,9,159,,,false,true
4498,1003011,1,5,6,156,BY,,false,false
4499,1003012,1,5,8,158,BwL,,false,true
4500,1003013,1,2,1,121,,,false,false
4501,1003013,1,5,3,153,HK,,false,true
4502,1003014,3,1,3,313,,,false,false
4503,1003014,3,1,1,311,,,false,false
4504,1003015,1,1,3,113,,,false,true
4505,1003015,1,5,2,152,KL,Münster,false,false
4506,1003016,1,5,8,158,BwL,,false,true
4507,1003017,1,5,8,158,BwL,,false,false
4508,1003018,1,5,8,158,BwL,,false,true
4509,1003019,1,5,1,151,,,false,false
4510,1003020,1,5,1,151,,,false,false
4511,1003021,1,5,1,151,,,false,true
4512,1003021,1,5,9,159,,,false,true
4513,1003022,1,5,1,151,,,false,false
4514,1003023,1,2,2,122,,,false,true
4515,1003024,1,2,2,122,,,false,false
4516,1003024,1,2,3,123,,,false,false
4517,1003025,1,1,3,113,,,false,true
4518,1003025,1,5,2,152,,,false,false
4519,1003026,1,5,8,158,BwL,,false,false
4520,1003027,1,5,9,159,Mbg,Magdeburg,false,false
4521,1003028,1,5,9,159,,,false,false
4522,1003029,1,6,8,168,,,false,true
4523,1003029,1,6,1,161,l,,false,false
4524,1003029,1,6,3,163,,,false,false
4525,1003030,1,5,9,159,,,false,true
4526,1003030,1,5,7,157,Sa,,false,false
4527,1003031,1,5,1,151,,,false,false
4528,1003032,1,5,1,151,,,false,false
4529,1003033,1,1,3,113,,,false,true
4530,1003033,1,5,8,158,Bwl,,false,true
4531,1003033,1,5,2,152,KL,Münster,false,false
4532,1003033,1,5,2,152,Pb,,false,false
4533,1003033,1,5,2,152,Lp,,false,false
4534,1003034,1,2,1,121,,,false,false
4535,1003035,1,1,4,114,,,false,false
4536,1003036,1,5,2,152,Mz,,false,false
4537,1003037,1,5,3,153,HK,,false,true
4538,1003037,1,2,1,121,,,false,false
4539,1003038,1,5,1,151,,,false,false
4540,1003039,1,5,1,151,,,false,false
4541,1003040,1,5,1,151,,,false,false
4542,1003040,1,5,2,152,Ac,,false,false
4543,1003041,1,5,1,151,,,false,false
4544,1003042,1,2,1,121,,,false,false
4545,1003043,1,2,1,121,,,false,false
4546,1003043,3,1,1,311,,,false,false
4547,1003044,1,2,1,121,,,false,false
4548,1003045,1,1,3,113,,,false,false
4549,1003045,1,2,1,121,,,false,false
4550,1003045,3,3,3,333,,,false,false
4551,1003045,3,3,1,331,,,false,false
4552,1003046,3,1,1,311,,,false,false
4553,1003047,1,2,1,121,,,false,false
4554,1003048,1,5,7,157,Sa,,false,false
4555,1003049,1,5,9,159,,,false,true
4556,1003050,1,5,9,159,,,false,true
4557,1003050,1,5,1,151,Bö,,false,false
4558,1003051,1,5,2,152,KL,,false,false
4559,1003051,1,1,3,113,,,false,true
4560,1003051,1,5,8,158,BwL,,false,true
4561,1003051,1,5,2,152,KL,Münster,false,false
4562,1003052,1,1,4,114,,,false,false
4563,1003052,1,1,3,113,,,false,false
4564,1003053,1,6,8,168,,,false,true
4565,1003053,1,6,3,163,,,false,false
4566,1003054,1,1,3,113,,,false,true
4567,1003055,1,1,3,113,,,false,true
4568,1003055,1,5,2,152,KL,,false,false
4569,1003055,1,5,2,152,Pr,Kleve,false,false
4570,1003055,1,5,2,152,Pf,Jülich,false,false
4571,1003056,1,6,3,163,,,false,false
4572,1003056,1,6,8,168,,,false,true
4573,1003057,1,2,1,121,,,false,false
4574,1003057,1,1,3,113,,,false,true
4575,1003058,1,1,3,113,,,false,true
4576,1003058,1,5,8,158,BwL,,false,true
4577,1003059,1,5,9,159,,,false,true
4578,1003059,1,5,1,151,Bö,,false,false
4579,1003059,1,5,7,157,Sa,,false,false
4580,1003060,1,5,9,159,,,false,true
4581,1003060,1,5,6,156,BY,,false,false
4582,1003061,1,2,2,122,,,false,false
4583,1003062,1,2,2,122,,,false,true
4584,1003062,1,5,8,158,SP,,false,false
4585,1003063,1,3,4,134,,,false,false
4586,1003064,1,1,3,113,,,false,false
4587,1003064,1,2,1,121,,,false,false
4588,1003064,3,1,1,311,,,false,false
4589,1003065,1,5,9,159,,,false,true
4590,1003065,1,5,7,157,Sa,,false,false
4591,1003066,1,5,1,151,,,false,false
4592,1003067,1,5,1,151,,,false,true
4593,1003067,1,5,1,151,Bö,,false,false
4594,1003068,1,5,1,151,,,false,false
4595,1003069,1,5,9,159,,,false,true
4596,1003069,0,0,0,0,,,false,false
4599,1003070,1,6,8,168,,,false,true
4600,1003070,1,6,1,161,L,,false,false
4601,1003071,1,5,1,151,,,false,false
4602,1003072,1,1,3,113,,,false,false
4603,1003073,1,1,3,113,,,false,false
4604,1003074,1,5,2,152,KL,,false,false
4605,1003075,1,1,3,113,,,false,true
4606,1003075,1,5,2,152,PR,Mark,false,false
4607,1003076,1,5,2,152,LÜt,,false,false
4608,1003077,3,3,3,333,,,false,false
4609,1003077,3,3,1,331,,,false,false
4610,1003078,1,5,1,151,,,false,false
4611,1003079,1,5,1,151,,,false,false
4612,1003080,1,5,1,151,,,false,false
4613,1003081,1,5,1,151,,,false,true
4614,1003081,1,5,9,159,,,false,true
4616,1003082,1,2,1,121,,,false,false
4617,1003083,1,2,1,121,,,false,false
4618,1003084,1,2,1,121,,,false,false
4619,1003085,1,2,1,121,,,false,false
4620,1003086,1,2,1,121,,,false,false
4621,1003086,1,1,5,115,,,false,false
4622,1003087,1,1,3,113,,,false,false
4623,1003088,1,1,3,113,,,false,false
4624,1003089,1,1,3,113,,,false,true
4625,1003089,1,5,9,159,,,false,true
4626,1003089,1,5,8,158,BwL,,false,true
4627,1003089,1,5,2,152,Lp,,false,false
4628,1003089,1,5,2,152,KL,Münster,false,false
4629,1003089,1,5,2,152,Pr,Geldern,false,false
4630,1003089,1,5,7,157,Sa,,false,false
4631,1003089,1,5,1,151,Bö,,false,false
4632,1003089,1,6,8,168,,,false,true
4633,1003089,1,6,1,161,L,,false,false
4634,1003090,1,2,1,121,,,false,true
4635,1003090,1,7,5,175,,,false,false
4636,1003091,1,5,7,157,Sa,,false,false
4637,1003091,1,6,1,161,,,false,false
4638,1003092,1,4,5,145,,,false,false
4639,1003092,1,5,9,159,,,false,false
4640,1003092,1,6,1,161,,,false,false
4641,1003093,1,5,9,159,,,false,true
4642,1003093,1,5,1,151,Bö,,false,false
4643,1003093,1,5,7,157,Sa,,false,false
4644,1003093,1,1,3,113,,,false,true
4645,1003093,1,5,2,152,Pr,Kleve,false,false
4646,1003094,1,2,1,121,,,false,false
4647,1003094,1,5,1,151,,,false,false
4648,1003094,1,5,8,158,BwL,,false,false
4649,1003095,1,1,3,113,,,false,false
4650,1003095,1,5,8,158,BwL,,false,false
4651,1003095,1,5,3,153,HK,,false,false
4652,1003096,1,5,9,159,,,false,true
4653,1003096,1,1,3,113,,,false,true
4654,1003096,1,5,2,152,KL,Münster,false,false
4655,1003097,1,1,3,113,,,false,true
4656,1003098,1,1,3,113,,,false,true
4657,1003099,1,5,8,158,BwL,,false,true
4658,1003099,1,1,3,113,,,false,true
4659,1003099,1,5,2,152,KL,Münster,false,true
4660,1003099,1,5,9,159,,,false,true
4661,1003100,1,1,2,112,,,false,false
4662,1003101,1,5,9,159,,,false,true
4663,1003101,1,5,9,159,Sl,,false,false
4664,1003101,1,5,7,157,Sa,,false,false
4665,1003101,1,5,9,159,Mbg,Magdeburg,false,false
4666,1003102,1,1,3,113,,,false,true
4667,1003102,1,5,8,158,BwL,,false,true
4668,1003102,1,5,2,152,KL,Münster,false,false
4669,1003103,1,5,1,151,,,false,false
4670,1003104,1,5,1,151,,,false,false
4671,1003105,1,3,8,138,,,false,false
4672,1003105,1,5,1,151,,,false,false
4673,1003106,1,5,1,151,Bö,,false,false
4674,1003107,1,5,9,159,,,false,true
4675,1003107,1,5,1,151,,,false,true
4676,1003108,1,4,5,145,,,false,false
4677,1003108,1,6,1,161,,,false,false
4678,1003109,1,2,3,123,,,false,false
4679,1003110,3,3,1,331,,,false,false
4680,1003110,3,1,1,311,,,false,false
4681,1003110,1,2,1,121,,,false,true
4682,1003111,1,5,9,159,,,false,true
4683,1003111,1,5,6,156,BY,,false,false
4684,1003111,1,5,6,156,BY,,false,false
4685,1003112,1,5,1,151,,,false,false
4686,1003113,1,5,1,151,Bö,,false,false
4687,1003113,1,5,9,159,,,false,true
4688,1003114,1,5,1,151,,,false,false
4689,1003115,1,5,1,151,,,false,false
4690,1003116,1,5,8,158,BwL,,false,false
4691,1003116,1,5,2,152,KL,Münster,false,false
4692,1003116,1,5,2,152,Rvg,,false,false
4693,1003116,1,5,2,152,Lp,,false,false
4694,1003117,1,5,9,159,,,false,true
4695,1003117,1,5,6,156,BY,,false,false
4696,1003118,1,5,1,151,,,false,false
4697,1003119,1,5,1,151,,,false,false
4698,1003120,1,5,1,151,,,false,false
4699,1003121,1,5,1,151,,,false,false
4700,1003122,1,5,1,151,,,false,false
4701,1003123,1,5,1,151,,,false,false
4702,1003124,1,5,1,151,,,false,false
4703,1003125,1,6,4,164,,,false,false
4704,1003126,1,5,1,151,,,false,false
4705,1003127,1,5,1,151,,,false,false
4706,1003128,1,5,1,151,Bö,,false,false
4707,1003128,1,5,1,151,,,false,true
4708,1003128,1,5,9,159,,,false,true
4709,1003128,0,0,0,0,,,false,false
4710,1003129,1,5,1,151,Bö,,false,false
4711,1003129,1,5,1,151,,,false,true
4712,1003129,1,5,9,159,,,false,true
4713,1003130,1,5,1,151,Bö,,false,false
4714,1003130,1,5,1,151,,,false,true
4715,1003130,1,5,9,159,,,false,true
4716,1003131,3,3,1,331,,,false,false
4717,1003131,3,3,3,333,,,false,false
4718,1003132,1,1,1,111,,,false,false
4719,1003133,1,1,3,113,,,false,false
4720,1003134,1,1,3,113,,,false,true
4721,1003134,2,0,3,203,,,false,false
4722,1003135,1,5,2,152,Pr,Kleve,false,false
4723,1003135,1,5,2,152,KL,Münster,false,false
4724,1003136,1,1,3,113,,,false,true
4725,1003136,1,5,2,152,Pr,Geldern,false,false
4726,1003137,1,5,2,152,Pb,,false,false
4727,1003137,1,5,2,152,Lp,,false,false
4728,1003137,1,5,2,152,Rg,,false,false
4729,1003137,1,1,3,113,,,false,true
4730,1003137,1,5,8,158,BwL,,false,true
4731,1003138,1,4,5,145,,,false,false
4732,1003138,1,5,7,157,Sa,,false,false
4733,1003138,1,6,1,161,,,false,false
4734,1003138,1,5,9,159,,,false,false
4735,1003139,1,1,3,113,,,false,true
4736,1003139,1,5,8,158,BwL,,false,true
4737,1003139,1,5,2,152,Os,,false,false
4738,1003140,1,6,8,168,,,false,true
4739,1003140,1,6,1,161,L,,false,false
4740,1003141,1,5,0,150,,,false,false
4741,1003141,1,5,3,153,HK,,false,false
4742,1003141,1,5,3,153,,Oberrheinischer Kreis,false,false
4743,1003142,1,6,1,161,D,,false,false
4744,1003143,1,6,8,168,,,false,true
4745,1003143,1,6,1,161,D,,false,false
4746,1003144,1,5,1,151,,,false,false
4747,1003144,1,5,5,155,Nü,,false,false
4748,1003145,1,5,1,151,,,false,false
4749,1003145,1,5,5,155,Wzb,,false,false
4750,1003146,1,5,9,159,,,false,true
4751,1003146,1,5,5,155,Nü,,false,false
4752,1003147,1,1,3,113,,,false,true
4753,1003147,1,5,2,152,KL,Münster,false,false
4754,1003147,1,5,8,158,BwL,,false,true
4755,1003147,1,5,2,152,Pb,,false,false
4756,1003148,1,5,5,155,Nü,,false,false
4757,1003149,1,1,5,115,,,false,false
4758,1003147,1,5,2,152,Lp,,false,false
4759,1003150,1,1,3,113,,,false,true
4760,1003150,1,5,9,159,,,false,true
4761,1003147,1,5,2,152,Pr,Ostfr.,false,false
4762,1003151,1,1,3,113,,,false,true
4763,1003151,1,5,8,158,BwL,,false,true
4764,1003151,1,5,3,153,Hk,,false,true
4765,1003152,1,1,3,113,,,false,true
4766,1003152,1,5,2,152,KL,Münster,false,false
4767,1003153,1,5,1,151,,,false,false
4768,1003154,1,5,1,151,,,false,false
4769,1003155,1,6,4,164,,,false,false
4770,1003157,1,5,1,151,Bö,,false,false
4771,1003157,1,5,9,159,,,false,true
4772,1003158,1,1,2,112,,,false,false
4773,1003158,1,4,5,145,,,false,false
4774,1003159,1,2,1,121,,,false,false
4775,1003159,1,1,3,113,,,false,false
4776,1003160,1,5,9,159,,,false,true
4777,1003160,1,5,5,155,Nü,,false,false
4778,1003161,1,6,4,164,,,false,false
4779,1003162,1,5,1,151,,,false,false
4780,1003163,1,2,1,121,,,false,false
4781,1003163,3,1,1,311,,,false,false
4782,1003164,1,1,3,113,,,false,false
4783,1003165,1,1,3,113,,,false,false
4784,1003166,1,1,3,113,,,false,false
4785,1003167,1,1,3,113,,,false,false
4786,1003168,1,1,3,113,,,false,true
4787,1003168,1,5,8,158,BwL,,false,true
4788,1003169,1,5,9,159,,,false,false
4789,1003169,1,4,5,145,,,false,false
4790,1003169,1,5,7,157,Sa,,false,false
4791,1003170,1,5,9,159,,,false,true
4792,1003171,1,5,7,157,Sa,,false,false
4793,1003171,1,5,1,151,Bö,,false,false
4794,1003171,1,5,9,159,,,false,false
4795,1003172,1,5,1,151,,,false,false
4796,1003173,1,5,1,151,,,false,false
4797,1003174,1,5,1,151,,,false,false
4798,1003175,1,5,1,151,Bö,,false,false
4799,1003175,1,5,9,159,,,false,true
4800,1003175,1,5,1,151,,,false,true
4801,1003176,1,2,1,121,,,false,false
4802,1003177,3,1,1,311,,,false,false
4803,1003177,1,2,1,121,,,false,true
4804,1003178,1,1,3,113,,,false,false
4805,1003179,1,1,3,113,,,false,false
4806,1003180,1,3,4,134,K,,false,false
4807,1003181,1,1,3,113,,,false,true
4808,1003181,1,5,9,159,,,false,true
4809,1003181,1,5,8,158,BwL,,false,true
4810,1003181,1,5,2,152,Pb,,false,false
4811,1003182,1,1,5,115,,,false,false
4812,1003183,1,1,5,115,,,false,false
4813,1003181,1,5,2,152,KL,Münster,false,false
4814,1003184,1,1,3,113,,,false,true
4815,1003184,1,5,8,158,BwL,,false,true
4816,1003184,1,5,2,152,Pr,Kleve,false,false
4817,1003184,1,5,2,152,Pb,,false,false
4818,1003185,1,6,8,168,,,false,false
4819,1003185,1,5,9,159,,,false,false
4820,1003185,1,2,2,122,,,false,false
4821,1003186,1,1,3,113,,,false,false
4822,1003186,1,5,4,154,Wü,,false,false
4823,1003187,1,2,1,121,,,false,false
4824,1003188,1,6,8,168,,,false,false
4825,1003189,1,5,5,155,Wzb,,false,false
4826,1003189,1,5,5,155,Ans,,false,false
4827,1003190,2,0,1,201,,,false,false
4828,1003190,2,5,1,251,,,false,false
4829,1003191,1,5,6,156,BY,,false,false
4830,1003192,1,5,1,151,Bö,,false,false
4831,1003192,1,5,6,156,BY,,false,false
4832,1003193,1,5,2,152,KL,,false,false
4833,1003193,1,1,3,113,,,false,true
4834,1003194,2,2,0,220,,,false,false
4835,1003195,1,5,1,151,,,false,false
4836,1003196,1,5,1,151,,,false,true
4837,1003197,1,5,1,151,,,false,false
4838,1003197,1,3,4,134,,,false,false
4839,1003198,1,5,1,151,,,false,false
4840,1003199,1,3,1,131,,,false,false
4841,1003199,1,5,1,151,,,false,false
4842,1003200,1,3,1,131,,,false,false
4843,1003200,1,4,5,145,,,false,false
4844,1003201,1,5,2,152,Pb,,false,false
4845,1003201,1,5,2,152,KL,,false,false
4846,1003201,1,5,8,158,BwL,,false,true
4847,1003202,1,6,3,163,,,false,false
4848,1003202,1,6,8,168,,,false,true
4849,1003203,1,5,9,159,,,false,false
4850,1003204,1,5,0,150,,,false,false
4851,1003204,1,5,5,155,Wzb,,false,false
4852,1003205,1,5,9,159,,,false,true
4853,1003205,0,0,0,0,,,false,false
4854,1003205,0,0,0,0,,,false,false
4855,1003206,1,5,1,151,,,false,false
4856,1003207,1,5,1,151,,,false,false
4857,1003208,1,5,1,151,,,false,false
4858,1003209,1,5,1,151,,,false,false
4859,1003210,1,2,1,121,,,false,false
4860,1003211,1,2,1,121,,,false,false
4861,1003211,3,1,1,311,,,false,false
4862,1003211,2,0,1,201,,,false,false
4863,1003211,4,3,1,431,,,false,false
4864,1003212,1,5,9,159,,,false,false
4865,1003213,1,5,1,151,,,false,false
4866,1003214,1,5,1,151,,,false,false
4867,1003215,1,5,1,151,,,false,false
4868,1003216,1,5,1,151,,,false,false
4869,1003217,1,5,1,151,,,false,false
4870,1003218,1,5,1,151,,,false,false
4871,1003219,1,5,1,151,Bö,,false,false
4872,1003219,1,5,9,159,,,false,true
4873,1003220,1,5,5,155,Wzb,,false,true
4874,1003220,1,5,9,159,,,false,true
4875,1003221,1,2,1,121,,,false,false
4876,1003222,1,2,1,121,,,false,false
4877,1003223,1,1,3,113,,,false,true
4878,1003223,1,5,9,159,,,false,true
4879,1003223,1,5,2,152,Pr,Ostfr.,false,false
4880,1003223,1,5,2,152,KL,Münster,false,false
4881,1003224,1,1,1,111,,,false,false
4882,1003225,1,1,1,111,,,false,false
4883,1003226,1,1,1,111,,,false,false
4884,1003227,1,5,3,153,,Oberrheinischer Kreis,false,false
4885,1003228,1,2,2,122,,,false,true
4886,1003228,1,5,9,159,P,,false,false
4887,1003229,1,6,8,168,,,false,true
4888,1003229,1,6,3,163,,,false,false
4889,1003230,1,6,8,168,,,false,false
4890,1003230,1,6,1,161,,,false,false
4891,1003231,1,6,8,168,,,false,true
4892,1003231,1,6,1,161,L,,false,false
4893,1003232,1,1,1,111,,,false,false
4894,1003233,1,1,1,111,,,false,false
4895,1003234,1,6,8,168,,,false,false
4896,1003234,1,5,9,159,,,false,false
4897,1003235,1,1,3,113,,,false,true
4898,1003235,1,5,3,153,,Oberrheinischer Kreis,false,false
4899,1003235,1,5,2,152,KL,Münster,false,false
4900,1003236,1,1,4,114,,,false,false
4901,1003237,1,3,5,135,,,false,false
4902,1003237,1,5,1,151,,,false,true
4903,1003238,1,6,8,168,,,false,true
4904,1003238,1,5,9,159,,,false,false
4905,1003238,1,6,3,163,,,false,false
4906,1003239,1,5,9,159,,,false,true
4907,1003239,1,5,1,151,Bö,,false,false
4908,1003240,1,5,1,151,Bö,,false,false
4909,1003241,1,5,9,159,,,false,false
4910,1003241,1,6,8,168,,,false,true
4911,1003241,1,6,3,163,,,false,false
4912,1003242,1,5,9,159,,,false,true
4913,1003242,1,5,5,155,Wzb,,false,false
4914,1003243,1,2,1,121,,,false,false
4915,1003244,1,5,7,157,Sa,,false,false
4916,1003245,1,5,2,152,Mz,,false,false
4917,1003245,1,5,3,153,,Oberrheinischer Kreis,false,false
4918,1003246,1,1,3,113,,,false,false
4919,1003247,1,5,1,151,,,false,true
4920,1003247,1,5,1,151,Bö,,false,false
4921,1003248,1,5,5,155,,,false,false
4922,1003249,1,5,1,151,Bö,,false,false
4923,1003249,1,5,9,159,,,false,true
4924,1003250,1,6,8,168,,,false,true
4925,1003250,1,6,1,161,L,,false,false
4926,1003251,1,6,8,168,,,false,true
4927,1003251,1,5,9,159,,,false,false
4928,1003251,1,6,3,163,,,false,false
4929,1003252,1,6,8,168,,,false,true
4930,1003252,1,6,3,163,,,false,false
4931,1003253,1,5,1,151,,,false,false
4932,1003254,2,5,1,251,,,false,false
4933,1003254,2,0,1,201,,,false,false
4934,1003254,2,0,3,203,,,false,false
4935,1003255,1,5,6,156,BY,,false,false
4936,1003256,1,6,8,168,,,false,false
4937,1003257,1,5,1,151,,,false,false
4938,1003258,1,5,1,151,,,false,false
4939,1003259,1,5,1,151,,,false,false
4940,1003260,1,5,1,151,,,false,false
4941,1003261,1,5,1,151,,,false,false
4942,1003262,1,5,1,151,Bö,,false,false
4943,1003262,1,5,1,151,,,false,true
4944,1003262,1,5,9,159,,,false,true
4945,1003263,1,5,1,151,,,false,true
4946,1003263,1,5,9,159,,,false,true
4947,1003264,1,1,3,113,,,false,true
4948,1003264,1,5,0,150,,,false,false
4949,1003265,1,1,3,113,,,false,true
4950,1003265,1,5,2,152,KL,Münster,false,false
4951,1003266,1,5,8,158,BwL,,false,true
4952,1003266,1,1,3,113,,,false,true
4953,1003267,1,1,3,113,,,false,true
4954,1003268,1,5,2,152,KL,,false,false
4955,1003268,1,5,2,152,Pb,,false,false
4956,1003269,1,5,5,155,Wzb,,false,false
4957,1003270,1,6,1,161,,,false,false
4958,1003271,1,5,8,158,Bwl,,false,false
4959,1003272,1,2,1,121,,,false,false
4960,1003273,1,1,3,113,,,false,true
4961,1003273,1,5,8,158,BwL,,false,true
4962,1003273,1,5,3,153,Fr,,false,false
4963,1003274,1,5,3,153,Pf,,false,false
4964,1003274,1,5,9,159,,,false,false
4965,1003275,1,6,8,168,,,false,true
