"ID_A","A","AA","AAA","AAA_kompakt","AAAS","Stichwort_A","WDH","Löschen"
1004435,5,0,0,500,,Mandat des Bischofs von Bamberg über Erneuerung von Lehen in Österreich,1,false
1004436,5,3,0,530,,Erb- und/oder Kreditorenansprüche,2,false
1004437,7,1,0,710,,,1,false
1004438,7,1,0,710,,,3,false
1004439,6,9,0,690,X,Eröfnung des Spitals,1,false
1004440,5,3,0,530,,In Verstoß geratene Obligation,1,false
1004441,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Nikolstadt, Greibnig), 24.-27.09.57",1,false
1004442,3,9,0,390,,Waldbrände,1,false
1004443,3,5,0,350,,,1,false
1004444,1,1,9,119,,England unterstützt korsikaner Rebellen,1,false
1004445,2,6,0,260,,In Pommern,1,false
1004446,2,6,0,260,,In Sachsen und Thüringen,1,false
1004447,1,3,0,130,,Über die Sicherheit der holl. Kaufleute in Königsberg,1,false
1004448,2,7,0,270,,"Gotha am, 18.09.57",1,false
1004449,2,7,0,270,,"Regenstein, Übergabe der Festung an Frz.",1,false
1004450,2,6,0,260,,Im Hannoverischen,1,false
1004451,1,2,0,120,,,1,false
1004452,1,3,0,130,,,1,false
1004453,2,0,0,200,,Pr. Befehle und Anordnungen in Dresden,1,false
1004454,2,1,0,210,,Landesmiliz,1,false
1004455,3,9,0,390,,Sturmwind,1,false
1004456,2,6,0,260,,In Pommern,1,false
1004457,6,4,0,640,,Kontroverse mit der Berliner Zeitung über Wahrheit und Unwahrheit,1,false
1004458,0,9,0,90,,(Widerlegung),1,false
1004459,3,6,0,360,,,1,false
1004460,3,6,8,368,,,1,false
1004461,1,2,0,120,,,1,false
1004462,7,1,0,710,,,2,false
1004463,7,1,0,710,,,2,false
1004464,7,1,0,710,,,4,false
1004465,7,1,0,710,,,1,false
1004466,6,2,0,620,,Brief und Plakat des frz. Marschalls Richelieu an die Stadt Bremen,1,false
1004467,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Royn, Kamese, Lissa), 28.09.-1.10.57",1,false
1004468,3,6,0,360,,,1,false
1004469,2,6,0,260,,Im Hannoverischen,1,false
1004470,2,0,0,200,,Pr. Feldkriegsdirektorium zieht von Torgau nach Leipzig um,1,false
1004471,2,0,0,200,,Kontributionen an die pr. Armee von Sachsen,1,false
1004472,3,3,3,333,,Holl. Wallfischfang in Grönland,1,false
1004473,2,6,0,260,,Hess. Rückmarsch nach Hessen,1,false
1004474,2,0,0,200,,Gute Mannszucht bei frz. Trp.,1,false
1004475,3,6,0,360,«,,1,false
1004476,2,1,0,210,,,1,false
1004477,3,6,5,365,ø,,1,false
1004478,2,6,0,260,,In Sachsen und Thüringen,1,false
1004479,2,9,0,290,,Frz. Winterquart. an der Niederelbe,1,false
1004480,2,0,0,200,,Schweden nimmt Preusisch-Pommern unter seine Jurisdiktion,1,false
1004481,2,4,0,240,,Pr. Vorbereitungen zur Verteidigung Dresdens,1,false
1004482,3,0,6,306,,Beobachtung des Kometen,1,false
1004483,2,5,0,250,,Pläne der frz. Armee Deutschland,1,false
1004484,2,6,0,260,,In Sachsen und Thüringen,1,false
1004485,2,1,0,210,,Russ. Armee nimmt pr. Deserteure und Kriegsgefangene in Dienst,1,false
1004486,3,9,0,390,,Überschwemmung,1,false
1004487,3,6,5,365,ø,,1,false
1004488,2,2,0,220,,,1,false
1004489,3,6,0,360,,,1,false
1004490,3,9,0,390,,Hochwasser im Rhein,1,false
1004491,3,0,6,306,,Beobachtung des Kometen,1,false
1004492,3,6,0,360,,,1,false
1004493,3,6,0,360,,,1,false
1004494,2,6,0,260,P,Geheime Expedition der engl. Flotte,1,false
1004495,2,6,0,260,,Russ. Rückzug aus Ostpreußen,1,false
1004496,7,1,0,710,,,1,false
1004497,7,1,0,710,,,1,false
1004498,7,1,0,710,,,1,false
1004499,7,6,0,760,,Geldverleih gegen Hypothek,1,false
1004500,7,1,0,710,,,3,false
1004501,7,1,0,710,,,4,false
1004502,7,1,0,710,,,2,false
1004503,7,1,0,710,,,2,false
1004504,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Lissa), 02.-3.10.57",1,false
1004505,6,0,0,600,M,"FJ (Relation) vom russ. Sieg bei Großjägersdorf, (19)30.08.57",1,false
1004506,3,6,0,360,«,,1,false
1004507,2,6,0,260,,Frz. Trp. nach Brandenburg,1,false
1004508,3,6,7,367,,Gesundheitszustand der russ. Kaiserin,1,false
1004509,1,1,0,110,,,1,false
1004510,1,1,0,110,,,1,false
1004511,1,1,0,110,,,1,false
1004512,2,6,0,260,,Frz. Trp. nach Brandenburg,1,false
1004513,3,6,5,365,ø,,1,false
1004514,2,6,0,260,,"Anhalten der hess., braunschw. und hannover. Trp. auf dem Weg von Stade",1,false
1004515,3,6,0,360,«,,1,false
1004516,3,5,0,350,,,1,false
1004517,2,6,0,260,,In Pommern,1,false
1004518,2,6,0,260,,Frz. Trp. nach Brandenburg,1,false
1004519,2,0,1,201,,,1,false
1004520,3,3,3,333,,Reichliche Ernte,1,false
1004521,3,0,4,304,,,1,false
1004522,3,6,0,360,«,,1,false
1004523,2,6,0,260,,In Sachsen und Thüringen,1,false
1004524,2,6,0,260,,Frz. Trp. nach Brandenburg,1,false
1004525,2,6,0,260,,In Sachsen und Thüringen,1,false
1004526,6,4,0,640,,Widerlegung der Meldung aus der Schwabacher Zeitung über die Einnahme Eisenachs durch Pr.,1,false
1004527,2,6,0,260,,In Pommern,1,false
1004528,2,6,0,260,P,Engl. Flotte an den niederländ. Küsten,1,false
1004529,2,0,0,200,,Reise der Reichsvertreter durch die eroberten pr. Ländern,1,false
1004530,3,5,0,350,,,1,false
1004531,2,6,0,260,P,Geheime Expedition der engl. Flotte,1,false
1004532,1,1,0,110,,,1,false
1004533,2,0,9,209,,Spionage: Arrest der pr. Spione in Polen,1,false
1004534,3,6,8,368,,,1,false
1004535,2,6,0,260,,Österr. Trp. aus Ungarn durch Wien nach Mähren,1,false
1004536,7,1,0,710,,,3,false
1004537,7,1,0,710,,,2,false
1004538,7,1,0,710,,,2,false
1004539,7,1,0,710,,,2,false
1004540,5,3,0,530,,Erb- und/oder Kreditorenansprüche,3,false
1004541,7,1,0,710,,,1,false
1004542,2,7,0,270,,"Peenemünder Schanze, Einnahme durch swd. Trp.",1,false
1004543,4,0,0,400,M,Swd. Patent für Preusisch-Pommern,1,false
1004544,6,1,0,610,M,"Frz.-all. Konvention von Klosterzeven, zusätzl. Separatartikuls",1,false
1004545,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Lissa), 04.-7.10.57",1,false
1004546,3,7,0,370,,,1,false
1004547,2,5,0,250,,Engl. Pläne der Fortsetzung des Krieges,1,false
1004548,3,6,0,360,«,,1,false
1004549,3,7,0,370,,,1,false
1004550,2,6,0,260,,In Pommern,1,false
1004551,2,0,1,201,,,1,false
1004552,1,1,0,110,,Brandenburg lehnt die kurmainzische wegen Erfurt Beschwerden ab,1,false
1004553,2,6,0,260,,In Sachsen und Thüringen,1,false
1004554,2,6,0,260,,Im Hannoverischen,1,false
1004555,1,1,1,111,,Bremenscher Seehandel,1,false
1004556,2,6,0,260,,Frz. Trp. nach Brandenburg,1,false
1004557,1,2,0,120,,Ausweisung des swd. Diplomaten aus Berlin,1,false
1004558,1,1,5,115,M,Kaperei,1,false
1004559,1,2,0,120,,,1,false
1004560,1,9,0,190,,England bestätigt sein Allianz mit Preußen (trotz frz.-hann. Konvention von Klosterzeven),1,false
1004561,1,1,0,110,,,1,false
1004562,2,6,0,260,,In Sachsen und Thüringen,1,false
1004563,2,6,0,260,,Frz. Trp. nach Brandenburg,1,false
1004564,3,0,6,306,,Unbekannte Seepolype,1,false
1004565,2,0,4,204,,Franzosen befestigen Kassel,1,false
1004566,2,6,0,260,P,"Engl. Flotte an den frz. Küsten (""Geheime Expedition"")",1,false
1004567,3,6,5,365,ö,,1,false
1004568,2,1,0,210,P,,1,false
1004569,3,6,0,360,,,1,false
1004570,3,6,5,365,ø,,1,false
1004571,3,6,8,368,,,1,false
1004572,7,6,0,760,,Kgl.-kaiserl. privileg. Lotterie,1,false
1004573,2,8,0,280,,Nordamerika: engl.-frz. Kräftverhältnis,1,false
1004574,2,7,0,270,,"Ostindien: in Bengalen, 02.02.57",1,false
1004575,1,5,0,150,,Engl.--bengal. Konvention (1757),1,false
1004576,2,7,0,270,,"Ostindien: Ft. Chandenagor, 31.03.57",1,false
1004577,5,3,0,530,,Ansprüche zu dem Vermögen des Schuldner,5,false
1004578,7,1,0,710,,,2,false
1004579,7,1,0,710,,,2,false
1004580,7,1,0,710,,,2,false
1004581,7,5,0,750,,,3,false
1004582,7,1,0,710,,,1,false
1004583,7,0,9,709,ö,,1,false
1004584,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Lissa), 08.-11.10.57",1,false
1004585,3,9,0,390,,,1,false
1004586,1,1,5,115,M,Kaperei,1,false
1004587,1,1,0,110,,,1,false
1004588,1,5,0,150,,Konvention von Klosterzeven,1,false
1004589,1,1,0,110,,,1,false
1004590,3,9,0,390,,Überschwemmung,1,false
1004591,1,3,0,130,,Swd. Erklärung in Regensburg über Pommern,1,false
1004592,2,6,0,260,,Frz. Trp. nach Brandenburg,1,false
1004593,2,6,0,260,P,"Engl. Flotte an den frz. Küsten (""Geheime Expedition"")",1,false
1004594,2,7,0,270,P,"Frankreich: vor der Insel Aix, 20.09.57",1,false
1004595,2,0,0,200,,Hannover unter französischer Besatzung (+),1,false
1004596,2,8,0,280,,Ostindien: engl. Goldbeute in Chandenagore,1,false
1004597,1,1,1,111,M,Verbot der Ausfuhr des engl. Kanonenpulvers,1,false
1004598,3,6,5,365,ø,,1,false
1004599,1,1,5,115,M,"Kaperei: Engl. Kaperei gegen span. Schiffe, die für die frz. Indianische Komp. fahren",1,false
1004600,2,1,0,210,,,1,false
1004601,2,4,0,240,,Engl. Vorbereitungen gegen erwartete frz. Landung,1,false
1004602,1,5,0,150,,Frz. Kapitulation vor Englander  im Ft. Orlean  (Indien),1,false
1004603,2,6,0,260,P,Russ. Flotte in Schweden,1,false
1004604,2,1,0,210,,Reduzierung der hann. Trp. (nach der Konvention von Klosterzeven),1,false
1004605,2,6,0,260,,In Sachsen und Thüringen,1,false
1004606,1,2,0,120,,,1,false
1004607,1,2,0,120,,,1,false
1004608,1,2,0,120,,,1,false
1004609,3,6,0,360,,,1,false
1004610,2,0,1,201,,,1,false
1004611,3,6,8,368,,,1,false
1004612,7,1,0,710,,,3,false
1004613,5,3,0,530,,Kreditorenansprüche,4,false
1004614,7,1,0,710,,,1,false
1004615,7,1,0,710,,,3,false
1004616,7,1,0,710,,,2,false
1004617,1,4,0,140,M,Pr. Forderungen an die Besatzung der Festung Petersberg bei Erfurt,1,false
1004618,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Lissa), 12.10.57",1,false
1004619,3,4,9,349,,Maßnahmen gegen Schmuggler,1,false
1004620,1,6,0,160,,,1,false
1004621,1,1,9,119,,England unterstützt korsikaner Rebellen,1,false
1004622,1,1,5,115,M,Kaperei,1,false
1004623,3,0,6,306,,Beobachtung des Kometen,1,false
1004624,2,6,0,260,,Frz. Trp. nach Brandenburg,1,false
1004625,2,9,0,290,,Frz. Winterquart. in Kleve,1,false
1004626,2,0,1,201,,,1,false
1004627,2,6,0,260,,In Sachsen und Thüringen,1,false
1004628,3,6,0,360,M,"Kaisers Namensfest in der vereinigten Reichs- und fr, Armee.",1,false
1004629,2,6,0,260,,In Pommern,1,false
1004630,2,6,0,260,,Frz. Trp. nach Brandenburg,1,false
1004631,3,6,5,365,ö,,1,false
1004632,3,6,0,360,«,,1,false
1004633,2,0,9,209,,Spionage: Arrest der engl. Spione in Frankreich,1,false
1004634,2,6,0,260,P,,1,false
1004635,1,1,5,115,,Zustand der frz. Seekommunikationen,1,false
1004636,3,7,0,370,,,1,false
1004637,3,5,0,350,,,1,false
1004638,2,6,0,260,P,"Engl. Flotte an den frz. Küsten (""Geheime Expedition"")",1,false
1004639,3,7,0,370,,,1,false
1004640,3,8,0,380,,Kg. - Bischöfe,1,false
1004641,2,6,0,260,,Russ. Armee verläßt Ostpreußen,1,false
1004642,3,5,0,350,,,1,false
1004643,3,0,6,306,,Juristische Disputation in der Ritterakademie,1,false
1004644,3,6,0,360,,,1,false
1004645,3,6,8,368,,,1,false
1004646,2,7,0,270,,"Berlin, österr. Korps von Gl. Haddick in Berlin",1,false
1004647,3,6,0,360,«,,1,false
1004648,3,2,0,320,,Landtag,1,false
1004649,6,9,0,690,,Deputation des österr. Landtages,1,false
1004650,5,3,0,530,,Ansprüche an der in eine Untersuchung verwickelte Person,3,false
1004651,7,1,0,710,,,3,false
1004652,7,1,0,710,,,2,false
1004653,2,6,0,260,,In Sachsen und Thüringen,1,false
1004654,3,6,0,360,,,1,false
1004655,3,6,0,360,«,,1,false
1004656,7,1,0,710,,,2,false
1004657,7,1,0,710,,,1,false
1004658,7,0,9,709,ö,,1,false
1004659,7,1,0,710,,,3,false
1004660,7,1,0,710,,,1,false
1004661,7,1,0,710,,,1,false
1004662,7,1,0,710,,,1,false
1004663,7,1,0,710,,,2,false
1004664,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Lissa), 13.-16.10.57",1,false
1004665,2,2,0,220,,,1,false
1004666,1,3,0,130,,,1,false
1004667,2,6,0,260,P,,1,false
1004668,2,6,0,260,,,1,false
1004669,3,6,5,365,ø,,1,false
1004670,2,6,0,260,P,"Engl. Flotte an den frz. Küsten (""Geheime Expedition"")",1,false
1004671,2,6,0,260,,In Pommern,1,false
1004672,2,5,0,250,,Pläne der swd. Armee in Pommern,1,false
1004673,2,0,0,200,,Kontributionen an die swd. Armee von Pommern (Uckermark),1,false
1004674,2,6,0,260,,Frz. Trp. nach Brandenburg,1,false
1004675,2,9,0,290,,Frz. Winterquart. in Westfalen,1,false
1004676,1,6,0,160,,,1,false
1004677,2,6,0,260,,In Sachsen und Thüringen,1,false
1004678,2,7,0,270,,"Tilsit (beim Rückzug der russ. Armee aus Ostpr.), 30.09.57",1,false
1004679,2,6,0,260,,In Sachsen und Thüringen,1,false
1004680,2,0,0,200,,Kontribution an die frz. Armee von Celle (Geiselnahme),1,false
1004681,6,9,0,690,,Empfang der frz. Prinzen im von Franzosen besetzten Kassel,1,false
1004682,2,4,0,240,,Pr. Vorbereitungen zur Verteidigung Dresdens,1,false
1004683,2,0,0,200,,Pr. Geldforderungen an Sachsen,1,false
1004684,2,6,0,260,,Österr. Trp. nach Brandenburg,1,false
1004685,2,0,1,201,,,1,false
1004686,2,6,0,260,P,,1,false
1004687,1,1,5,115,M,Kaperei,1,false
1004688,3,6,8,368,,,1,false
1004689,3,6,0,360,,,1,false
1004690,7,6,0,760,,Kgl.-kaiserl. privileg. Lotterie,1,false
1004691,5,3,0,530,,Erb- und/oder Kreditorenansprüche,5,false
1004692,7,1,0,710,,,2,false
1004693,2,1,0,210,P,Engl. Matrosenpressen,1,false
1004694,2,6,0,260,P,,1,false
1004695,1,1,5,115,M,Kaperei,1,false
1004696,2,0,0,200,,Kontributionen an die pr. Armee von Sachsen,1,false
1004697,4,7,0,470,M,Kontribution: Pr. Ordonnanz über neue Geldforderung in Leipzig,1,false
1004698,7,1,0,710,,,2,false
1004699,7,1,0,710,,,1,false
1004700,7,1,0,710,,,1,false
1004701,7,1,0,710,,,1,false
1004702,5,3,0,530,,,1,false
1004703,5,3,0,530,,,2,false
1004704,7,1,0,710,,,2,false
1004706,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Lissa), 17.-22.10.57",1,false
1004707,2,6,0,260,,In Sachsen und Brandenburg,1,false
1004708,2,6,0,260,P,Engl. Flotte,1,false
1004709,3,5,0,350,,,1,false
1004710,0,1,0,10,,Der riesige Fisch,1,false
1004711,1,2,0,120,,,1,false
1004712,2,5,0,250,,Engl. Kriegspläne in Nordamerika,1,false
1004713,3,9,0,390,,,1,false
1004714,3,0,8,308,,,1,false
1004715,3,6,0,360,,,1,false
1004716,2,7,0,270,,Erfurt,1,false
1004717,2,0,0,200,,Frz. Armee schont den Stadt Braunschweig,1,false
1004718,2,0,1,201,,,1,false
1004719,2,0,7,207,,,1,false
1004720,2,6,0,260,,In Sachsen und Thüringen,1,false
1004721,3,6,0,360,,,1,false
1004722,1,1,8,118,,,1,false
1004723,2,7,0,270,,"Nordamerika: Ft. St. Georg, Belagerung",1,false
1004724,2,6,0,260,,In Pommern,1,false
1004725,2,6,0,260,,In Sachsen und Thüringen,1,false
1004726,3,6,0,360,,,1,false
1004727,1,1,0,110,,,1,false
1004728,2,6,0,260,,In Sachsen und Thüringen,1,false
1004729,2,0,0,200,,Arrest der sächs. Offiziere durch Preußen (Befreiung),1,false
1004730,2,0,1,201,,,1,false
1004731,6,6,0,660,,"Medaille auf die Bataille bei Chotzemitz, 18.06.57.",1,false
1004732,3,6,0,360,«,,1,false
1004733,3,7,8,378,,,1,false
1004734,2,7,0,270,P,,1,false
1004735,1,1,5,115,M,Piraterie: Türkische Pässe als Schutz gegen die Saleeische Piraten,1,false
1004736,2,6,0,260,P,"Engl. Flotte an den frz. Küsten (""Geheime Expedition"") - Mißerfolg",1,false
1004737,3,6,5,365,ö,,1,false
1004738,2,6,0,260,P,Russ. und swd. Krigsschiffe auf Danziger Rhede,1,false
1004739,3,6,0,360,«,,1,false
1004740,3,6,0,360,,,1,false
1004741,3,6,8,368,,,1,false
1004742,3,6,0,360,«,,1,false
1004743,5,3,0,530,,Kreditorenansprüche,1,false
1004744,5,3,0,530,,Erb- und/oder Kreditorenansprüche,1,false
1004745,2,0,4,204,P,,1,false
1004746,2,5,0,250,,Engl. Kriegspläne in Europa und Amerika,1,false
1004747,3,6,0,360,«,,1,false
1004748,2,6,0,260,P,"Engl. Flotte an den frz. Küsten (""Geheime Expedition"") - Mißerfolg",1,false
1004749,3,5,0,350,,Aufstand in Oporto,1,false
1004750,7,1,0,710,,,1,false
1004751,5,3,0,530,,Erb- und/oder Kreditorenansprüche,1,false
1004752,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Lissa), 23.-24.10.57.",1,false
1004753,6,0,0,600,M,"FJ (Relation) von der Expedition von Gl. Haddick nach Berlin, 11.-19.10.57",1,false
1004754,6,0,0,600,M,"Bericht des Gls. Haddick an Hg. von Lothringen von der Expedit. nach Berlin, 11.-19.10.57",1,false
1004755,2,8,0,280,,"Österr. Verluste bei der Einnahme von Berlin, Okt. 1757",1,false
1004756,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Sachsen (Langensalza), 13.10.57.",1,false
1004757,2,6,0,260,P,Geheime Expedition der engl. Flotte (Mißerfolg; Resonans),1,false
1004758,2,9,0,290,,Frz. Winterquart. in Westfalen,1,false
1004759,2,0,0,200,,Kontributionen an die swd. Armee von Pommern,1,false
1004760,2,0,0,200,,Kontribution an die österr. Armee von Brandenburg,1,false
1004761,2,0,0,200,,Kontributionen an die pr. Armee von Leipzig (Exekutionen),1,false
1004762,2,5,0,250,,Schwed Pläne in Pommern,1,false
1004763,4,0,0,400,M,Swd. Deklaration an die Bevölkerung in Pommern,1,false
1004764,1,1,0,110,,,1,false
1004765,2,6,0,260,,In Sachsen und Thüringen,1,false
1004766,3,2,0,320,,Versammlung des Schwäbischen Kreises,1,false
1004767,3,6,0,360,,,1,false
1004768,3,6,0,360,«,,1,false
1004769,1,1,5,115,M,Kaperei,1,false
1004770,2,6,0,260,P,,1,false
1004771,3,6,0,360,,,1,false
1004772,6,9,0,690,,Freudenfest wegen der Geburt des Grafen d'Artois,1,false
1004773,3,7,0,370,,,1,false
1004774,3,4,0,340,,"Revision vom Prozeß des ""Königsmörders"" Damiens",1,false
1004775,2,6,0,260,,Frz. Trp. nach Rochelle,1,false
1004776,2,0,9,209,,Spionage: Arrest der engl. Spione in Frankreich,1,false
1004777,3,6,5,365,ø,,1,false
1004778,2,6,0,260,P,"Engl. Flotte an den frz. Küsten (""Geheime Expedition"") - Mißerfolg (Resonans)",1,false
1004779,2,0,0,200,,Evakuirung des pr. Hofes aus Berlin,1,false
1004780,2,6,0,260,,In Sachsen und Thüringen,1,false
1004781,2,6,0,260,,In Pommern,1,false
1004782,2,0,0,200,,Kontributionen an die pr. Armee von Leipzig (Exekutionen),1,false
1004783,2,0,0,200,,Kontributionen an die pr. Armee von Leipzig (Exekutionen),1,false
1004784,2,6,0,260,,Russ. Rückmarsch aus Ostpreußen,1,false
1004785,2,0,9,209,,"""Exzeße"" der Kosacken in Ostpreußen",1,false
1004786,2,6,0,260,P,Russ. Flotte auf der Danziger Rhede,1,false
1004787,2,9,0,290,,Frz. Winterquart. im Hannoverischen Lande,1,false
1004788,2,6,0,260,,In Sachsen und Thüringen,1,false
1004789,1,1,5,115,M,Kaperei,1,false
1004790,1,6,0,160,,Frz.-holl. Inzident wegen des engl. Kapers,1,false
1004791,3,9,0,390,,Sturmwind,1,false
1004792,3,6,0,360,,,1,false
1004793,3,9,0,390,,Erdbeben,1,false
1004794,3,6,0,360,,,1,false
1004795,3,6,8,368,,,1,false
1004796,3,6,0,360,,,1,false
1004797,7,1,0,710,,,3,false
1004798,7,1,0,710,,,3,false
1004799,7,1,0,710,,,4,false
1004800,7,1,0,710,,,6,false
1004801,7,0,9,709,ö,,1,false
1004802,7,1,0,710,,,1,false
1004803,7,1,0,710,,,4,false
1004804,7,1,0,710,,,4,false
1004805,2,6,0,260,,Im Hannoverischen,1,false
1004806,2,6,0,260,P,"Engl. Flotte an den frz. Küsten (""Geheime Expedition"") - engl. Bericht",1,false
1004807,3,3,0,330,M,Notstand in Sachsen,1,false
1004808,2,0,0,200,,Kontributionen an die pr. Armee von Leipzig (Exekutionen),1,false
1004809,1,1,5,115,,Pr. Postperlustration in Sachsen,1,false
1004810,2,0,7,207,,,1,false
1004811,3,6,0,360,,,1,false
1004812,2,6,0,260,P,"Engl. Flotte an den frz. Küsten (""Geheime Expedition"")",1,false
1004813,2,9,0,290,,Frz. Winterquart. im Bm. Paderborn,1,false
1004814,3,6,8,368,,,1,false
1004815,0,0,0,0, ,,1,true
1004816,3,6,0,360,,,1,false
1004817,3,6,0,360,M,Eroberte Fahnen aus Berlin in Wien,1,false
1004818,6,0,0,600,M,"Version der Berliner Zeitung über die österr. Angriff auf Berlin, 16.10.57",1,false
1004819,2,0,9,209,,Plünderungen und Ermordungen der österr. Armee in Berlin (Berliner Zeitung),1,false
1004820,7,6,0,760,,Kgl.-kaiserl. privileg. Lotterie,1,false
1004821,7,1,0,710,,,2,false
1004822,7,0,9,709,ö,,1,false
1004823,7,1,0,710,,,2,false
1004824,7,1,0,710,,,2,false
1004825,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Lissa), 25.-29.10.57.",1,false
1004826,2,7,0,270,,"Schweidnitz, Belagerung durch österr. Armee",1,false
1004827,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Sachsen (Dornburg), 22.10.57",1,false
1004828,6,0,0,600,M,FJ der frz. Armee in Canada (1),1,false
1004829,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Lissa), 30.10.-1.11.57.",1,false
1004830,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Sachsen (Pegau), 25.-29.10.57.",1,false
1004831,1,1,0,110,,,1,false
1004832,3,1,0,310,,,1,false
1004833,2,2,0,220,,Hg. Cumberland legt seine Würde und Ämter nieder,1,false
1004834,2,6,0,260,P,"Engl. Flotte an den frz. Küsten (""Geheime Expedition"")",1,false
1004835,2,5,0,250,,Engl. Operationsplan für 1758,1,false
1004836,2,9,0,290,,Frz. Winterquart. im Hannoverischen Lande,1,false
1004837,2,7,0,270,,Ostindien: Engl. verletzen die Neutralität der Europäer in Bengala (-),1,false
1004838,3,6,5,365,ø,,1,false
1004839,3,1,0,310,,,1,false
1004840,2,0,0,200,,"Die Ursachen, die den Rückmarsch der russ. Armee veranlassen haben",1,false
1004841,2,6,0,260,,In Sachsen und Thüringen,1,false
1004842,2,0,1,201,,,1,false
1004843,2,6,0,260,,In Pommern,1,false
1004844,1,1,0,110,,,1,false
1004845,2,7,0,270,,"Leipzig, 24.10.57",1,false
1004846,2,0,1,201,,,1,false
1004847,3,3,0,330,,Notstand in Dresden,1,false
1004848,2,0,0,200,,Kriegsgefangenenaustausch: österr.-pr.,1,false
1004849,4,2,0,420,,Erlaß des swd. Königs wegen Abrufung der swd. Untertanen aus pr. Diensten,1,false
1004850,2,6,0,260,,In Sachsen und Thüringen,1,false
1004851,3,6,5,365,ö,,1,false
1004852,3,8,0,380,,,1,false
