"Lfd_Nr_X","ID_X","X","XY","XYY","XYYY","XYYYS","Stichwort_X","Löschen"
20005,2003352,N,1,2,0,,"Österreich/Habsburg, Maria Anna, EHg.in",false
20006,2003352,N,1,2,0,,"Österreich/Habsburg, Maria Christina, EHg.in",false
20007,2003352,N,1,2,0,,"Österreich/Habsburg, Maria Elisabetha, EHg.in",false
20008,2003352,N,1,2,0,,"Österreich/Habsburg, Maria Amalia, EHg.in",false
20009,2003352,W,5,3,0,,St. Stephan Metropolitandomkirche,false
20010,2003352,N,0,1,0,,"Ruzzini, Giovanni Antonio, venezian. Botschafter in Wien",false
20011,2003352,N,0,1,0,,"Crivelli, Ignazio Michele, Nuntius in Wien",false
20012,2003352,N,1,4,0,,"Migazzi, Christoph Anton, Gf., EBf. von Wien",false
20013,2003353,N,5,3,0,KK,"Carugo, Hauptmann de, paradiert auf dem Stephans-friedhof Wien",false
20014,2003353,N,5,1,0,KK,"Daun, Leopold Joseph, Gf., GFM, österr. Armee",false
20015,2003353,W,5,5,0,,St. Stephansfriedhof (Stephans-Freythof),false
20016,2003354,W,4,1,0,,"Hofburg (Burg), Schloß",false
20017,2003354,G,1,5,1,,"Schönbrunn, Schloß bei Wien",false
20018,2003354,g,1,5,0,,"Schönbrunn, Schl.",false
20019,2003356,G,1,5,1,,"Trautmannsdorf, Ort",false
20020,2003356,N,1,2,0,,"Österreich/Habsburg, Joseph, Ehzg.",false
20021,2003356,N,1,1,0,,"Österreich/Habsburg-Lothringen, Franz I. (Stephan), Kr.",false
20022,2003356,N,5,1,0,KK,"Batthyany, Karl, Gf., Feldmarschall",false
20023,2003357,N,0,1,0,,"Torrepalma, Gf. span. Botschafter in Wien",false
20024,2003357,T,0,0,0,,,false
20025,2003358,G,1,5,1,Bö,"Prag, St. = Praha",false
20026,2003358,N,2,3,0,Ös,"Pecnatschky, Anton, Lotteriecollector Wien",false
20027,2003359,N,3,4,0,+,"Tobentz, Georg, Theatralmaler Wien",false
20028,2003359,N,3,4,0,,,true
20029,2003360,W,6,5,0,,Buchgewölb Nevenstein Zum goldenen Vließ auf der hohen Brücke,false
20030,2003360,W,2,1,0,,Hohe Brücke,false
20031,2003361,G,1,5,1,,"Bruck an der Leitha (Prugg), St.",false
20032,2003361,N,2,5,0,,"Klein, Joseph, Seifenwieder, Bruck an d. Leitha",false
20033,2003361,T,4,4,4,,Seifensiederbetrieb,false
20034,2003362,T,7,3,4,,Baderbetrieb,false
20035,2003362,N,2,5,0,+,"Steiger, Franz anton, Bader, Bruck an der Leitha",false
20036,2003362,T,4,8,2,,,false
20037,2003363,N,2,8,0,+,"Biber, Franz, Herrschaftsbedienter in Anwald",false
20038,2003363,G,1,6,4,,"Temesvar, St. = Timisoara",false
20039,2003364,T,5,3,1,,Hunger und österr. Weine,false
20040,2003364,G,1,5,1,,"Rohrau, Ort",false
20041,2003365,N,4,0,0,KK,"Colloredo, Rudolf Joseph, Gf., Reichshofvizekanzler, Wien",false
20042,2003365,N,0,1,0,,"Marcatschi, Hadschi Demetri, alg. Gesandter am Wiener Hof",false
20043,2003365,N,1,1,0,,"Österrreich/Habsburg, Maria Theresia, Kr.in",false
20044,2003365,N,1,1,0,,Bassa Dey d. alg. Republik,false
20045,2003366,N,4,0,0,KK,"Kaunitz-Rietberg, Wenzel Anton, Hof- und Staatskanzler, Wien",false
20046,2003366,N,7,0,0,KK,"Seleskowitz, Hr. v., österr. Hofsecretarius, Hofdolmetsch, Wien",false
20047,2003366,W,1,2,0,,Leopoldstadt,false
20048,2003366,W,6,7,0,,"Eck, Zum scharfen, in der Leopoldstadt, Gasthaus",false
20049,2003366,G,1,7,9,,"Donau, Fl.",false
20050,2003366,W,3,3,0,,Schlagbrücke,false
20051,2003366,W,5,9,0,,Roter Turm,false
20052,2003366,W,2,5,0,,Lugeck (Luweg),false
20053,2003366,W,2,5,0,,Stock-am-Eisen-Platz,false
20054,2003366,W,2,5,0,,Graben,false
20055,2003366,W,2,5,0,,Kohlmarkt,false
20056,2003366,W,2,4,0,,Schauflergasse,false
20057,2003366,W,5,0,0,,Reichshofkanzlei,false
20058,2003366,W,4,1,0,,"Hofburg (Burg), Schloß",false
20059,2003366,I,5,0,0,KK,"Löbl. Graf Leopold Daunisches Infanterie Rgt., österr.",false
20060,2003367,W,5,0,0,,Reichshofkanzlei,false
20061,2003367,N,4,0,0,KK,"Eischini, Leopold von, Reichshofcancley verwandter, Wien",false
20062,2003367,N,4,0,0,KK,"Schulz, Ferdinand von, Reichshofcancley verwandter, Wien",false
20063,2003367,N,7,0,0,KK,"Seleskowitz, Hr. v., österr. Hofsecretarius u. Hofdolmetsch(er), Wien",false
20064,2003367,N,1,1,0,,"Österreich/Habsburg-Lothringen, Franz I. (Stephan), Kr.",false
20065,2003367,N,7,0,0,KK,"Gundl, Hr. v., Kaiserl. Hofrat / geh. Reichsreferendarius, Wien",false
20066,2003369,G,1,5,1,,"Bruck an der Leitha (Prugg), St.",false
20067,2003369,N,1,3,0,+,"Harrach, Karl Anton Wenzel, Gf., Obrister Erblandstallmeister, geh. Rat., Hof- und Landjägermeister",false
20068,2003369,N,3,3,0,,"Stettner, Joseph Gabriel, Landschreiber, Wien",false
20069,2003369,N,3,3,0,,"Keeß, Franz Bernhard v., österr. Generalsecretarius, Wien",false
20070,2003370,T,4,5,4,,Pulverstampfen,false
20071,2003370,N,1,3,0,+,"Puchter, Johann Michael von, Inh. der Pulverstampfen zu Lichtenwörth",false
20072,2003370,G,1,5,1,,"Lichtenwörth, Ort, Nö",false
20073,2003370,G,1,5,1,,"Wiener Neustadt, St.",false
20074,2003371,W,1,2,0,,Unterlaa,false
20075,2003371,W,4,9,0,,"Voglischer Hof, in Unterlaa",false
20076,2003371,T,8,0,6,,,false
20077,2003371,T,1,0,5,,,false
20078,2003371,W,2,1,0,,Kärntnerstr.,false
20079,2003371,W,5,4,0,,"St. Johannis, Commende in d. Kärntnerstr.",false
20080,2003372,T,9,2,1,$,,false
20081,2003372,W,6,6,0,,"Buchdruckerei, Kurzböckische im Hofgläßerischen Haus in der Bögnergasse",false
20082,2003372,W,2,4,0,,Bognergasse,false
20083,2003372,W,4,9,0,,"Hofglaserisches Haus, in der Bognergasse",false
20084,2003373,T,9,2,1,$,,false
20085,2003373,W,6,5,0,,"Buchgewölb, Kaliiwodisches auf dem Dominikanerplatz",false
20086,2003373,W,2,5,0,,Dominikanerplatz,false
20087,2003374,N,4,0,0,+,"Reymann, Joseph, NOe Regierungseinspanier, Wien",false
20088,2003374,T,0,0,0,,,false
20089,2003375,N,5,3,0,KK,"Salgori, Ingenieurhauptmann, Wien",false
20090,2003375,N,3,3,0,,"Böck, Augustin, Dr. Jur., Hofkriegsrat und Gerichtsadvokat, Verlassenschaftscurator (W)",false
20091,2003375,W,2,5,0,,Seilerstätte,false
20092,2003375,W,4,9,0,,"Hollerstaude, auf der Seilerstätte",false
20093,2003376,N,5,1,0,+,"Moroz, Emerich von, GFMLt., gest. in Reichenau, Böhmen",false
20094,2003376,G,1,5,1,Bö,"Reichenau, St. = Rychnov nad Kneznou",false
20095,2003377,G,1,5,7,Sa,"Wurschen, Ort",false
20096,2003379,G,1,5,3,HK,"Landgrafenhagen, Ort",false
20097,2003379,G,1,5,3,HK,"Lützlberg, Ort",false
20098,2003381,G,1,5,7,Sa,"Kleinbautzen, St.",false
20099,2003381,G,1,5,7,Sa,"Bautzen (Budißin, Pautzen), St.",false
20100,2003383,N,5,1,0,KK,"Daun, Leopold Joseph, Gf., GFM, österr. Armee",false
20101,2003384,N,1,1,0,,"Preußen/Hohenzollern, Friedrich II., Kg.",false
20102,2003385,G,1,5,7,Sa,"Kamenz, St.",false
20103,2003386,G,1,5,7,Sa,"Dresden, St.",false
20104,2003386,N,1,2,0,,"Preußen/Hohenzollern, Heinrich, Pz.",false
20105,2003386,G,1,7,9,,"Elbe, Fl.",false
20106,2003387,G,1,5,9,,"Zorndorf, Ort = Sarbinowo",false
20107,2003388,N,1,1,0,,"Preußen/Hohenzollern Friedrich II., Kg.",false
20108,2003388,G,1,7,9,,"Oder, Fl. = Odra",false
20109,2003389,G,1,5,9,,"Neudamm, St. = Debno",false
20110,2003389,G,1,5,9,,"Zorndorf, Ort = Sarbinowo",false
20111,2003392,G,1,5,9,,"Zicher (Zichert), Ort = Chlewice",false
20112,2003396,G,1,5,9,,"Groß Cammin, Ort = Kamien Wielki",false
20113,2003396,G,1,5,9,,"Wilkersdorf, Ort",false
20114,2003396,G,1,5,9,,"Landsberg, St. = Gorzow Wielkopolski",false
20115,2003396,G,1,5,9,,"Küstrin, St. = Kostrzyn",false
20116,2003398,G,1,5,2,Kl,"Dülmen (Dalmen, Dulmen, Dülmen-hosten), St.",false
20117,2003398,G,1,5,2,Kl,"Münster, St.",false
20118,2003398,G,1,5,2,Kl,"Sankt-Moritz-Heide, Ort",false
20119,2003398,N,1,2,0,,"Braunschweig-Wolfenbüttel, Ferdinand, Pz., pr. Gl.",false
20120,2003398,G,1,5,2,Kl,"Nottuln (Notteln), St.",false
20121,2003398,N,1,2,0,,"Braunschweig, Ferdinand, Hzg., pr. Gl. d. Infanterie",false
20122,2003398,G,1,5,2,Kl,"Drensteinfurt (Drenstein), Ort bei Ahlen",false
20123,2003398,G,1,5,2,Kl,"Haltern (Halteren, Huldern), St.",false
20124,2003398,G,1,5,2,Kl,"Olfen (Holphen, Olpen, Olphen, Oelphen), Ort",false
20125,2003399,G,1,5,2,Pr,"Hamm (Ham), St.",false
20126,2003399,G,1,7,9,,"Lippe, Fl.",false
20127,2003399,G,1,5,2,Kl,"Warendorf (Wahrendorf), St.",false
20128,2003399,G,1,5,2,Kl,"Köln, RSt.",false
20129,2003400,G,1,5,9,P,"Anklam, St.",false
20130,2003400,G,1,5,9,P,"Demmin (Demmien, Demien, Demin), St.",false
20131,2003400,G,1,5,8,SP,"Greifswald (Greifswalde, Grypswalde), St.",false
20132,2003401,G,1,5,9,P,"Loitz, St.",false
20133,2003402,G,1,5,9,,"Fehrbellin, St.",false
20134,2003402,G,1,5,9,,"Ruppin, St.",false
20135,2003403,G,1,5,7,Sa,"Dresden, St.",false
20136,2003403,I,5,0,0,pr,"Münchhowisches Füsilierregiment, pr. Armee",false
20137,2003404,G,1,5,2,Pr,"Hamm (Ham), St.",false
20138,2003404,G,1,5,2,Pr,"Soest, St.",false
20139,2003405,G,1,5,2,Pr,"Wesel, St.",false
20140,2003406,G,1,5,2,Ess,"Essen (Essenth), St.",false
20141,2003406,G,1,5,2,Pf,"Düsseldorf, St.",false
20142,2003407,G,1,5,8,BwL,"Lutterberg (Luterberg), St.",false
20143,2003407,G,1,5,8,BwL,"Hannoversch-Münden (Münden), St.",false
20144,2003408,G,1,5,8,BwL,"Göttingen, St.",false
20145,2003408,G,1,5,8,BwL,"Dransfeld, St.",false
20146,2003409,N,1,1,0,,"Mustafa III., osman. Sultan",false
20147,2003415,N,1,1,0,,"Leszczynski, Stanislaw, Kg. v. Polen (Exil), Hzg. v. Lothringen",false
20148,2003418,G,1,5,9,,"Berlin, St.",false
20149,2003418,G,1,5,9,,"Lychen, St.",false
20150,2003418,G,1,5,9,,"Fürstenberg, St.",false
20151,2003418,G,1,5,9,,"Lindow, St.",false
20152,2003418,N,5,1,0,pr,"Wedel, Karl Heinrich von, Gl.Mjr., pr. Armee",false
20153,2003418,G,1,5,9,P,"Stettin, St. = Szczecin",false
20154,2003418,G,1,5,9,P,"Demmin (Demmien, Demien, Demin), St.",false
20155,2003419,G,1,5,9,P,"Stargard, St. = Stargard Szczecinski",false
20156,2003419,G,1,5,9,P,"Pyritz, St. = Pyrzyce",false
20157,2003420,G,1,5,9,P,"Kolberg (Colberg, Colbergen), St. = Kolobrzeg",false
20158,2003420,N,5,2,0,pr,"Heyden, Oberst von, pr. Kommandant von Kolberg",false
20159,2003420,N,5,1,0,,"Palmbach, Hr. v., Gl. russ. Armee",false
20160,2003421,G,1,5,7,Sa,"Dresden, St.",false
20161,2003421,I,5,0,0,pr,"Salmutisches Fuselierbataillon, pr. Armee",false
20162,2003421,I,5,0,0,pr,"Prinz Heinrichisches Corps, pr. Armee",false
20163,2003422,N,5,2,0,pr,"Lestock, Mjr. v., pr. Armee",false
20164,2003423,G,1,5,6,Reg,"Regensburg, RSt.",false
20165,2003423,G,1,5,7,Sa,"Sonnenstein, Festung bei Pirna",false
20166,2003427,N,1,1,0,,"Hessen-Kassel, Wilhelm VII, Landgraf",false
20167,2003430,N,1,1,0,+,"Spanien, Maria Barbara, Kg.in",false
20168,2003431,N,1,1,0,,"Großbritannien/Hannover, Georg II., Kg.",false
20169,2003431,N,1,2,0,,"Großbritannien/Hannover, William Augustus, Duke of Cumberland",false
20170,2003434,N,4,1,0,,"Pitt, William, Secretary of State",false
20171,2003435,G,1,5,2,Kl,"Dorsten, St. an der Lippe",false
20172,2003435,G,1,5,2,Pr,"Wesel, St.",false
20173,2003435,G,1,5,2,Pr,Duisburger Wald,false
20174,2003436,G,1,5,2,Kl,"Köln, RSt.",false
20175,2003436,G,1,7,9,,"Rhein, Fl.",false
20176,2003438,G,1,5,2,Pf,"Elberfeld (Elberfelde), Ort = Wuppertal",false
20177,2003439,N,0,1,0,+,"Ali Bacha, osman. Großwesir",false
20178,2003439,N,0,1,0,,"Koca Mehmed Ragip Pasa (Mehmed Pacha), osman. Großwesir",false
20179,2003440,E,0,0,0,,Tataren,false
20180,2003441,N,1,1,0,,"Mustafa III., osman. Sultan",false
20181,2003443,N,1,1,0,,"Hessen-Kassel, Wilhelm VII., Landgf.",false
20182,2003443,N,0,1,0,,"Münchhausen, Hr. v., hann. Staatsminister",false
20183,2003444,N,1,2,0,,"Hessen-Kassel, Marie, Erbpz.in, Tochter Georgs II. von GB",false
20184,2003444,G,1,5,8,Bm,"Bremen, RSt.",false
20185,2003445,N,3,7,0,,"Werlhof, Doktor, berühmter Arzt",false
20186,2003445,G,1,5,8,BwL,"Hannover, St.",false
20187,2003447,N,0,1,0,,"Einsiedel, Gf. v., poln. Botschafter in Paris",false
20188,2003450,N,1,1,0,,"Österreich/Habsburg, Maria Theresia, Kr.in",false
20189,2003450,W,5,3,0,,"Augustiner-Barfüßer-Hofkirche, Maria Loreto Totenkapelle",false
20190,2003450,W,4,1,0,,"Hofburg (Burg), Schloß",false
20191,2003450,G,1,5,1,,"Schönbrunn, Schloß bei Wien",false
20192,2003451,N,0,1,0,,"Elnagi, Ali Effendi, tripolitan. Botschafter in Wien",false
20193,2003451,N,4,1,0,,"Kaunitz, Wenzel Anton, Gf. v., österr. Hof- und Staatskanzler",false
20194,2003451,N,4,1,0,,"Colloredo, Rudolf Joseph, Gf., Reichsvizekanzler, Wien",false
20195,2003452,G,1,5,1,,"Schönbrunn, Schloß bei Wien",false
20196,2003452,N,1,1,0,,"Österreich/Habsburg-Lothringen, Franz I. (Stephan), Kr.",false
20197,2003452,N,1,1,0,,"Lothringen, Karl, Hzg.",false
20198,2003453,I,4,0,0,,österr. Kupfer- und Quecksilberamt,false
20199,2003454,W,4,9,0,,"Gräfl.-Gondolaisches-Haus in der Renngasse, nächst dem Schlegelhof",false
20200,2003454,W,2,4,0,,Renngasse,false
20201,2003454,W,4,9,0,,Schlegelhof in der Renngasse,false
20202,2003454,T,9,5,1,,Malereien,false
20203,2003454,T,3,2,1,EM,,false
20204,2003454,T,9,2,1,,,false
20205,2003454,T,6,1,1,,,false
20206,2003454,T,7,8,2,,Pferdegeschirr,false
20207,2003455,T,5,3,1,,Hungar. u. österr. Weine,false
20208,2003455,G,1,5,1,,"Rohrau, Ort",false
20209,2003456,T,9,2,1,,Rechenbüchel,false
20210,2003456,W,2,1,0,,"Fleischmarkt, alter",false
20211,2003456,W,4,9,0,,"Apostel, zu den  zwölf, unter dem alten Fleischmarkt",false
20212,2003456,W,5,7,0,,"Hafnerbad (Baderisches Haus), neben den zwölf Aposteln, unter dem alten Fleischmarkt",false
20213,2003456,N,3,2,0,,WD-Verleger,false
20214,2003457,T,9,2,1,$,,false
20215,2003457,W,2,1,0,,Römerstr.,false
20216,2003457,W,6,5,0,,"[Buch]gewölb, Heyingerisches, in der Römerstr.",false
20217,2003458,T,3,9,1,,,false
20218,2003458,T,4,7,1,,Porzellan,false
20219,2003458,T,3,3,1,,"Uhren, silberne",false
20220,2003458,T,9,5,1,,"Malereien, kostbare",false
20221,2003458,W,2,5,0,,Mehlgrube,false
20222,2003458,W,2,5,0,,Neuer Markt [Mehlmarkt],false
20223,2003459,G,1,5,1,,"Klosterneuburg, St. bei Wien",false
20224,2003459,N,0,0,0,,Anzeige ansonsten unleserlich!,false
20225,2003460,T,8,0,6,,,false
20226,2003460,W,4,9,0,,"Pröbacherisches Haus, am Freigrund Thury",false
20227,2003461,G,1,5,9,,"Neuruppin, St.",false
20228,2003462,N,1,1,0,,"Hessen-Kassel, Wilhelm VII., Landgf.",false
20229,2003462,G,1,5,9,,"Fehrbellin, St.",false
20230,2003463,N,5,2,0,,"Fock, Oberst, schwed. Armee",false
20231,2003463,N,5,1,0,,"Wedel, Gl., pr. Armee",false
20232,2003465,N,1,3,0,+,"Althann, Michael Wenzel, Gf., Wien",false
20233,2003465,V,0,0,0,,Verzeichnis Gräflich Althannischen Creditores,false
20234,2003465,N,4,0,0,,"Stettner, Anton Joseph, Landschreiber, Wien",false
20235,2003465,N,3,3,0,,"Keeß, Franz Bernhard, Edler von, Gerichtssekretarius, Wien",false
20236,2003467,G,1,5,7,Sa,"Gießhübel (Gisshibel, Güßhübel), Ort",false
20237,2003467,N,1,2,0,,"Zweibrücken-Birkenfeld, Friedrich Michael, Pz., Kornm. d. Reichsexekutionsarmee",false
20238,2003468,G,1,5,7,Sa,"Chemnitz (Kemnitz), St.",false
20239,2003468,G,1,5,7,Sa,"Freiberg (Freyberg), St.",false
20240,2003468,N,5,1,0,kk,"Hadick, Andreas, GFMLt., Reichsarmee in Sachsen",false
20241,2003472,G,1,5,7,Sa,"Dippoldiswalde, St.",false
20242,2003473,N,5,1,0,kk,"Kleefeld, Wenzel Mathias, Freih. v., Gl., österr. Armee in Sachsen",false
20243,2003473,G,1,5,7,Sa,"Waldenburg, Ort bei Chemnitz",false
20244,2003473,G,1,5,7,Sa,"Penig (Benig, Bönig, Pening, Pönig, Pönigg), St.",false
20245,2003473,N,1,2,0,pr,"Preußen/Hohenzollern, Heinrich, Pz., pr. Armee in Sachsen",false
20246,2003473,G,1,5,7,Sa,"Dresden, St.",false
20247,2003473,N,1,1,0,pr,"Preußen/Hohenzollern, Friedrich II., Kg.",false
20248,2003473,N,5,1,0,pr,"Hzenplitz, August Friedrich von, GlLt., pr. Armee in Sachsen",false
20249,2003474,N,5,1,0,kk,"Dombasle le Houx, Charles Francois, GFMLt., österr. Armee",false
20250,2003474,N,5,1,0,,"Wolfersdorf, Hr. v., Gl.Mjr., österr. Armee",false
20251,2003474,I,5,0,0,,"Carl Palfisches Rgt., Reichsarmee",false
20252,2003474,I,5,0,0,,"Platz'sches Regiment, Reichsarmee i. Sachsen",false
20253,2003474,I,5,0,0,,"Sincerisches Rgt., Reichsarmee i. Sachsen",false
20254,2003474,N,5,1,0,kk,"Daun, Leopold Joseph, Gf., GFM, österr. Armee",false
20255,2003474,G,1,5,7,Sa,"Pirna, St.",false
20256,2003474,G,1,5,7,Sa,"Bischofswerda, St.",false
20257,2003475,G,1,5,7,Sa,"Lauenstein, St.",false
20258,2003475,G,1,5,7,Sa,"Glashütte (Glashütten), Ort",false
20259,2003475,G,1,5,7,Sa,"Frauenberg, Ort",false
20260,2003475,G,1,5,7,Sa,"Dippoldiswalde, St.",false
20261,2003475,N,5,1,0,kk,"Hadick, Andreas, GFMLt., Reichsarmee in Sachsen",false
20262,2003476,G,1,7,9,,"Elbe, Fl.",false
20263,2003476,N,5,2,0,kk,"Törrock, Oberst, Reichsarmee",false
20264,2003476,G,1,5,7,Sa,"Pillnitz, St. bei Dresden",false
20265,2003476,G,1,5,7,Sa,"Dresden, St.",false
20266,2003476,G,1,5,7,Sa,"Meissen, St.",false
20267,2003476,G,1,5,7,Sa,"Torgau, St.",false
20268,2003477,G,1,5,3,HK,"Landwehrhagen, Ort bei Kassel",false
20269,2003479,G,1,5,7,Sa,"Wurschen, Ort",false
20270,2003479,N,5,1,0,kk,"Daun, Leopold Joseph, Gf., GFM, österr. Armee",false
20271,2003479,N,1,2,0,pr,"Preußen/Hohenzollern, Heinrich, Pz.",false
20272,2003479,G,1,7,9,,"Elbe, Fl.",false
20273,2003479,N,5,1,0,kk,"Nauendorf, Hr. v., GFZWachtmeister, österr. Armee in Sachsen",false
20274,2003479,G,1,5,7,Sa,"Dresden-Neustadt, St.",false
20275,2003479,G,1,5,7,Sa,"Pulsnitz (Puhlsnitz), St.",false
20276,2003480,N,1,1,0,pr,"Preußen/Hohenzollern, Friedrich II., Kg.",false
20277,2003483,G,1,5,7,Sa,"Galbersdorf, Ort",false
20278,2003483,G,1,5,7,Sa,"Groß-Raditz, Ort",false
20279,2003484,G,1,5,7,Sa,"Bautzen (Budißin, Pautzen), St.",false
20280,2003484,G,1,5,7,Sa,"Kamenz, St.",false
20281,2003484,G,1,5,7,Sa,"Dresden, St.",false
20282,2003485,G,1,5,7,Sa,"Marienstein, St.",false
20283,2003487,G,1,5,7,Sa,"Neschwitz, Ort",false
20284,2003487,G,1,5,7,Sa,"Krumerau, Ort",false
20285,2003487,G,1,5,7,Sa,"Milkel (Milleck), Ort",false
20286,2003488,G,1,5,1,Bö,"Prag, St. = Praha",false
20287,2003488,G,1,5,7,Sa,"Hochkirch (Hochkirchen, Hofkirchen), Ort",false
20288,2003489,G,1,5,7,Sa,"Kleinbautzen, St.",false
20289,2003491,N,1,1,0,pr,"Preußen/Hohenzollern, Friedrich II., Kg.",false
20290,2003491,N,5,1,0,pr,"Brandenburg, Karl, Markgf. v., pr. Armee in d. Lausitz",false
20291,2003492,G,1,5,2,Pr,"Hamm (Ham), St.",false
20292,2003492,G,1,5,2,Pr,"Lünen (Lühne, Lühnen, Luhnen), St.",false
20293,2003492,G,1,5,2,Ac,"Aachen, RSt.",false
20294,2003493,G,1,5,3,HK,"Kassel (Cassel), St.",false
20295,2003493,G,1,5,8,BwL,"Lutterberg (Luterberg), St.",false
20296,2003493,G,1,5,8,BwL,"Hannoversch Münden (Münden), St.",false
20297,2003494,G,1,5,8,BwL,"Einbeck (Eimbeck), St.",false
20298,2003495,G,1,7,9,,"Lippe, Fl.",false
20299,2003495,G,1,7,9,,"Weser, Fl.",false
20300,2003495,G,1,5,2,Pr,"Hamm (Ham), St.",false
20301,2003496,G,1,5,2,Kl,"Münster, St.",false
20302,2003497,N,1,2,0,,"Braunschweig-Woilfenbüttel, Ferdinand Pz.",false
20303,2003498,G,1,5,2,Kl,"Köln, RSt.",false
20304,2003500,G,1,5,1,Mä,"Olmütz, St. = Olomouc",false
20305,2003500,N,5,1,0,,"Harsch, Ferdinad, Gf., GFWachtmeister, Gl., österr.Armee",false
20306,2003500,N,5,1,0,,"De Ville de Canon, Karl, Marquis, Gl., österr, Armee",false
20307,2003500,G,1,5,9,Sl,"Patschkau, Ort = Paczkowo",false
20308,2003500,G,1,7,9,,"Neiße (Neiß, Neuß), Fl. = Nysa",false
20309,2003500,G,1,5,9,Sl,"Stephansdorf, Ort = Radzikowice",false
20310,2003500,G,1,5,9,Sl,"Gießmannsdorf, Ort = Nadrzecze",false
20311,2003502,G,1,5,7,Sa,"Pemig, St.",false
20312,2003502,N,5,1,0,,"Hadick, Andreas, Gl., österr. Armee",false
20313,2003502,G,1,5,7,Sa,"Freiberg (Freyberg), St.",false
20314,2003502,N,5,1,0,,"Esterhazy, Niklas, Gf., Gl., österr. Armee",false
20315,2003502,G,1,5,7,Sa,"Chemnitz (Kemnitz), St.",false
20316,2003502,G,1,5,7,Sa,"Leipzig, St.",false
20317,2003502,G,1,5,7,Sa,"Zeitz, St.",false
20318,2003502,I,5,0,0,pr,"Meyerisches Freicorps, pr. Armee",false
20319,2003502,I,5,0,0,pr,"Schwarze Husaren, pr. Armee",false
20320,2003502,G,1,5,7,Sa,"Merseburg, St.",false
20321,2003500,G,1,5,9,Sl,"Satendorf, Ort = Zatonic",false
20322,2003500,I,5,0,0,By,"Churbayerische Auxiliartruppen, österr. Armee",false
20323,2003506,N,1,1,0,,"Rußland, Elisabeth, Zarin",false
20324,2003508,G,1,5,2,Pr,"Lünen (Lühne, Lühnen, Luhnen), St.",false
20325,2003509,G,1,5,2,Mz,"Heiligenstadt, St.",false
20326,2003509,N,1,1,0,pr,"Preußen/Hohenzollern, Friedrich II., Kg.",false
20327,2003509,N,1,2,0,pr,"Preußen/Hohenzollern, Heinrich, Pz.",false
20328,2003510,N,4,0,0,Mz,"Keysenberg, Kurfürstl. Mainzischer Regierungsrat, Heiligenstadt",false
20329,2003510,N,4,0,0,Mz,"Teitzel, Kurfürstl. Mainzischer Regierungsrat, Heiligenstadt",false
20330,2003510,N,4,0,0,Mz,"Schott, Kurfürstl. Mainzischer Regierungsrat, Heiligenstadt",false
20331,2003510,N,1,4,0,Mz,"Mande, Probst d. Klosters Bewen",false
20332,2003510,G,1,5,8,Nor,"Nordhausen, RSt.",false
20333,2000001,G,1,5,8,BwL,"Hannoversch Münden (Münden), St.",false
20334,2000001,N,5,1,0,Hk,"Ysenburg, Johan Kasimir, Pz., hess.-Kassel Gl., hann. Armee",false
20335,2003514,G,1,5,2,Lüt,"Lüttich (Luik), St. = Liège",false
20336,2003514,G,1,7,9,,"Maas, Fl.",false
20337,2003516,G,1,5,2,Kl,"Münster, St.",false
20338,2003516,G,1,5,2,Kl,"Telgte (Telgt, Teligt, Teligte,Tilling), St.",false
20339,2003516,G,1,5,2,Kl,"Warendorf (Wahrendorf), St.",false
20340,2003516,N,1,2,0, BwW,"Braunschweig-Wolfenbüttel, Karl Wilhelm Ferdinand, Erbprinz, braunschw. Gl.",false
20341,2003516,N,1,1,0,pr,"Holstein-Gottorp, Georg Ludwig, Pz. v. (Hzg.), pr. Armee",false
20342,2003516,N,1,2,0,BwL,"Braunschweig-Wolfenbüttel, Ferdinand, Pz., Hzg., GFM., hann. Armee",false
20343,2003518,N,0,1,0,,"Choiseul, César, Duc de, frz. Botschafter in Wien",false
20344,2003518,N,1,1,0,,"Lothringen, Karl, Hzg.",false
20345,2003520,G,1,5,2,Pb,"Paderborn, St.",false
20346,2003520,G,1,5,3,Wd,"Fürstenberg, Ort",false
20347,2003521,N,1,1,0,,"Spanien, Ferdinand VI., Kg.",false
20348,2003521,N,1,1,0,t,"Spanien, Maria Barbara, Kgn.",false
20349,2003522,G,1,5,8,Bm,"Bremen, RSt.",false
20350,2003522,G,1,5,8,BwL,"Hannover, St.",false
20351,2003522,N,3,7,0,,"Werlhof, Arzt aus Hannover",false
20352,2003522,N,1,1,0,,"Hessen-Kassel, Wilhelm VIII., Landgf.",false
20353,2003523,N,1,1,0,,"Päpste, Clemens XIII.",false
20354,2003524,N,1,1,0,,"Österreich/Habsburg, Franz I., Kr.",false
20355,2003524,N,1,2,0,,"Österreich/Habsburg, Joseph, EHzg.",false
20356,2003524,N,0,1,0,,"Crivelli, Ignatz, päpstl. Nuntius in Wien",false
20357,2003524,N,0,1,0,,"Ruzzini, Giovanni Antonio, venez. Botschafter in Wien",false
20358,2003524,W,5,3,0,,Peterskirche,false
20359,2003524,W,2,5,0,,Graben,false
20360,2003524,W,5,2,0,,"Votivsäule der hl. Dreifaltigkeit, auf dem Graben",false
20361,2003524,G,1,5,1,,"Schönbrunn, Schloß bei Wien",false
20362,2003524,T,0,0,0,,,false
20363,2003525,N,1,1,0,,"Österreich/Habsburg, Maria Theresia, Kr.in",false
